seed,snr_db,n_targets,sample_index,method,measurement_nmse_db,per_component_half_bin_hit,gate_pass,ls_skipped,projection_delta,minimum_zeta,clipping_rate,fft_support_ms,local_update_ms,grid_path_ms,candan_ls_ms,gate_decision_ms,wall_clock_ms
20260701,10.0,2,6,projection_energy_gate,-7.699067762402433,0.5,1,0,0.12247487329813199,0.8248647587050278,0.16666666666666666,2.1825,2.0214,0.0,4.0389,0.1801,8.4759
20260701,10.0,2,6,stage1_projection_energy_gate,-7.699067762402433,0.5,1,0,0.12247487329813199,0.8248647587050278,0.16666666666666666,2.1949,2.0766,0.0,4.2287,0.1328,8.6458
20260701,10.0,2,6,axiswise_candan_joint_ls,-7.699067762402433,0.5,1,0,nan,0.8248647587050278,0.16666666666666666,2.1689,1.8761,0.0,4.1212,0.0,8.3479
20260701,10.0,2,6,legacy_explicit_residual_gate,-7.699067762402433,0.5,1,0,nan,0.8248647587050278,0.16666666666666666,2.4414,2.243,4.2219,4.1299,0.7945,14.0206
20260701,10.0,2,7,stage1_projection_energy_gate,-7.207097385422468,0.5,1,0,0.2730303271191642,0.8145810252080298,0.16666666666666666,2.3052,2.1856,0.0,4.3349,0.1321,9.0509
20260701,10.0,2,7,axiswise_candan_joint_ls,-7.207097385422468,0.5,1,0,nan,0.8145810252080298,0.16666666666666666,2.103,1.9846,0.0,4.0246,0.0,8.3262
20260701,10.0,2,7,legacy_explicit_residual_gate,-7.207097385422468,0.5,1,0,nan,0.8145810252080298,0.16666666666666666,2.2169,2.0981,4.3329,4.3879,0.8698,13.9386
20260701,10.0,2,7,projection_energy_gate,-7.207097385422468,0.5,1,0,0.2730303271191642,0.8145810252080298,0.16666666666666666,2.4089,2.1198,0.0,4.0833,0.1539,8.7272
20260701,10.0,2,8,axiswise_candan_joint_ls,-47.95871963942682,1.0,1,0,nan,0.867638148154684,0.0,2.0547,2.2501,0.0,4.3568,0.0,8.808
20260701,10.0,2,8,legacy_explicit_residual_gate,-47.95871963942682,1.0,1,0,nan,0.867638148154684,0.0,2.4366,1.8702,4.0498,4.2312,0.907,13.533900000000003
20260701,10.0,2,8,projection_energy_gate,-47.95871963942682,1.0,1,0,0.23197929918841356,0.867638148154684,0.0,2.0141,1.9977,0.0,4.1338,0.1345,8.1754
20260701,10.0,2,8,stage1_projection_energy_gate,-47.95871963942682,1.0,1,0,0.23197929918841356,0.867638148154684,0.0,2.1306,1.9986,0.0,4.2713,0.1412,8.496
20260701,10.0,2,9,legacy_explicit_residual_gate,-47.5449466478173,1.0,1,0,nan,0.8237591756505499,0.0,2.1225,2.0905,4.3823,4.2284,0.703,13.545599999999999
20260701,10.0,2,9,projection_energy_gate,-47.5449466478173,1.0,1,0,0.2487672507358138,0.8237591756505499,0.0,2.3203,2.0887,0.0,4.0289,0.1618,8.606399999999999
20260701,10.0,2,9,stage1_projection_energy_gate,-47.5449466478173,1.0,1,0,0.2487672507358138,0.8237591756505499,0.0,2.0557,2.0847,0.0,4.0797,0.1819,8.3525
20260701,10.0,2,9,axiswise_candan_joint_ls,-47.5449466478173,1.0,1,0,nan,0.8237591756505499,0.0,2.0918,2.1234,0.0,3.9737,0.0,8.1791
20260701,10.0,2,10,projection_energy_gate,-49.953716870663996,1.0,1,0,0.3889666610781972,0.820123856574528,0.0,2.1874,2.0473,0.0,4.4244,0.1498,8.799499999999998
20260701,10.0,2,10,stage1_projection_energy_gate,-49.953716870663996,1.0,1,0,0.3889666610781972,0.820123856574528,0.0,2.2676,2.0386,0.0,4.1638,0.1251,8.522800000000002
20260701,10.0,2,10,axiswise_candan_joint_ls,-49.953716870663996,1.0,1,0,nan,0.820123856574528,0.0,2.1409,2.0045,0.0,4.3243,0.0,8.4509
20260701,10.0,2,10,legacy_explicit_residual_gate,-49.953716870663996,1.0,1,0,nan,0.820123856574528,0.0,2.5035,2.2988,4.0626,4.1778,0.7808,13.8235
20260701,10.0,2,11,stage1_projection_energy_gate,-47.33081255255848,1.0,1,0,0.0247707122659996,0.8981077318728103,0.0,2.4819,2.3428,0.0,4.3172,0.1807,9.389499999999998
20260701,10.0,2,11,axiswise_candan_joint_ls,-47.33081255255848,1.0,1,0,nan,0.8981077318728103,0.0,2.534,2.3195,0.0,4.2825,0.0,9.2654
20260701,10.0,2,11,legacy_explicit_residual_gate,-47.33081255255848,1.0,1,0,nan,0.8981077318728103,0.0,2.6754,2.8439,4.5939,4.4155,0.9552,15.375799999999998
20260701,10.0,2,11,projection_energy_gate,-47.33081255255848,1.0,1,0,0.0247707122659996,0.8981077318728103,0.0,2.3673,2.2005,0.0,4.6386,0.1509,9.4971
20260701,10.0,2,12,axiswise_candan_joint_ls,-17.372634899797994,0.5,1,0,nan,0.8280584974109417,0.16666666666666666,2.2337,2.0463,0.0,4.014,0.0,8.404799999999998
20260701,10.0,2,12,legacy_explicit_residual_gate,-17.372634899797994,0.5,1,0,nan,0.8280584974109417,0.16666666666666666,2.268,2.257,4.1426,4.1401,0.7796,13.610100000000001
20260701,10.0,2,12,projection_energy_gate,-17.372634899797994,0.5,1,0,0.25698256760061067,0.8280584974109417,0.16666666666666666,2.1107,2.0285,0.0,4.0615,0.1744,8.4418
20260701,10.0,2,12,stage1_projection_energy_gate,-17.372634899797994,0.5,1,0,0.25698256760061067,0.8280584974109417,0.16666666666666666,2.1795,2.1585,0.0,4.3165,0.1594,9.043999999999999
20260701,10.0,2,13,legacy_explicit_residual_gate,-49.07064242894768,1.0,1,0,nan,0.8374911131285081,0.0,2.223,2.1974,4.1772,4.8469,0.8051,14.055000000000001
20260701,10.0,2,13,projection_energy_gate,-49.07064242894768,1.0,1,0,0.1571112605469587,0.8374911131285081,0.0,2.1544,2.2615,0.0,4.3471,0.1948,9.2306
20260701,10.0,2,13,stage1_projection_energy_gate,-49.07064242894768,1.0,1,0,0.1571112605469587,0.8374911131285081,0.0,2.2209,2.3549,0.0,4.3203,0.1613,9.0776
20260701,10.0,2,13,axiswise_candan_joint_ls,-49.07064242894768,1.0,1,0,nan,0.8374911131285081,0.0,2.1906,1.9708,0.0,4.4115,0.0,8.4595
20260701,10.0,2,14,projection_energy_gate,-51.49259877614938,1.0,1,0,0.3569460944127229,0.8150463136556108,0.0,2.3293,2.1759,0.0,4.1827,0.1837,8.8874
20260701,10.0,2,14,stage1_projection_energy_gate,-51.49259877614938,1.0,1,0,0.3569460944127229,0.8150463136556108,0.0,2.2357,2.1244,0.0,4.0739,0.1559,8.480000000000002
20260701,10.0,2,14,axiswise_candan_joint_ls,-51.49259877614938,1.0,1,0,nan,0.8150463136556108,0.0,2.0868,2.046,0.0,4.1644,0.0,8.325199999999999
20260701,10.0,2,14,legacy_explicit_residual_gate,-51.49259877614938,1.0,1,0,nan,0.8150463136556108,0.0,2.1619,2.3474,4.1816,4.3905,0.8551,13.5104
20260701,10.0,2,15,stage1_projection_energy_gate,-13.904021345436261,0.5,1,0,0.20043997267834804,0.8422051918036733,0.16666666666666666,1.9803,1.9435,0.0,4.0369,0.1158,8.0498
20260701,10.0,2,15,axiswise_candan_joint_ls,-13.904021345436261,0.5,1,0,nan,0.8422051918036733,0.16666666666666666,2.0785,1.9596,0.0,4.1541,0.0,8.3763
20260701,10.0,2,15,legacy_explicit_residual_gate,-13.904021345436261,0.5,1,0,nan,0.8422051918036733,0.16666666666666666,2.1719,2.09,4.1203,5.2322,0.9146,14.435399999999998
20260701,10.0,2,15,projection_energy_gate,-13.904021345436261,0.5,1,0,0.20043997267834804,0.8422051918036733,0.16666666666666666,7.0869,3.1259,0.0,10.6702,0.1713,26.6083
20260701,10.0,2,16,axiswise_candan_joint_ls,-29.775837783554962,0.5,1,0,nan,0.813276744230896,0.16666666666666666,1.9291,1.8456,0.0,3.8244,0.0,7.5708
20260701,10.0,2,16,legacy_explicit_residual_gate,-29.775837783554962,0.5,1,0,nan,0.813276744230896,0.16666666666666666,1.9359,1.7305,3.798,3.7981,0.6835,11.9256
20260701,10.0,2,16,projection_energy_gate,-29.775837783554962,0.5,1,0,0.35951526185259897,0.813276744230896,0.16666666666666666,2.0254,2.1841,0.0,4.2148,0.1728,9.7059
20260701,10.0,2,16,stage1_projection_energy_gate,-29.775837783554962,0.5,1,0,0.35951526185259897,0.813276744230896,0.16666666666666666,1.9091,1.7449,0.0,3.5862,0.0808,7.2771
20260701,10.0,2,17,legacy_explicit_residual_gate,-10.037014975376959,0.5,1,0,nan,0.819382289060993,0.16666666666666666,1.8739,1.7025,3.6909,3.5525,0.606,11.4371
20260701,10.0,2,17,projection_energy_gate,-10.037014975376959,0.5,1,0,0.2734546653591824,0.819382289060993,0.16666666666666666,1.8663,1.7861,0.0,3.6448,0.0648,7.3576
20260701,10.0,2,17,stage1_projection_energy_gate,-10.037014975376959,0.5,1,0,0.2734546653591824,0.819382289060993,0.16666666666666666,1.8465,1.7737,0.0,3.6219,0.0629,7.320100000000001
20260701,10.0,2,17,axiswise_candan_joint_ls,-10.037014975376959,0.5,1,0,nan,0.819382289060993,0.16666666666666666,1.8327,1.8038,0.0,3.6301,0.0,7.2242999999999995
20260701,10.0,2,18,projection_energy_gate,-49.770238357289415,1.0,1,0,0.21436767142405977,0.844142020911694,0.0,1.773,1.7376,0.0,3.6459,0.069,7.284400000000001
20260701,10.0,2,18,stage1_projection_energy_gate,-49.770238357289415,1.0,1,0,0.21436767142405977,0.844142020911694,0.0,5.8274,2.732,0.0,4.3676,0.1218,13.336
20260701,10.0,2,18,axiswise_candan_joint_ls,-49.770238357289415,1.0,1,0,nan,0.844142020911694,0.0,2.2595,1.8172,0.0,3.7249,0.0,7.8309999999999995
20260701,10.0,2,18,legacy_explicit_residual_gate,-49.770238357289415,1.0,1,0,nan,0.844142020911694,0.0,1.7797,1.5939,3.5262,3.5182,0.6021,11.1105
20260701,10.0,2,19,stage1_projection_energy_gate,-26.705561319792437,0.5,1,0,0.16869239207770514,0.8479480404778722,0.16666666666666666,2.0847,1.87,0.0,4.2259,0.1474,8.3453
20260701,10.0,2,19,axiswise_candan_joint_ls,-26.705561319792437,0.5,1,0,nan,0.8479480404778722,0.16666666666666666,2.0645,1.9783,0.0,4.0962,0.0,8.4954
20260701,10.0,2,19,legacy_explicit_residual_gate,-26.705561319792437,0.5,1,0,nan,0.8479480404778722,0.16666666666666666,2.1329,2.2347,4.8031,4.1038,0.7167,14.711099999999998
20260701,10.0,2,19,projection_energy_gate,-26.705561319792437,0.5,1,0,0.16869239207770514,0.8479480404778722,0.16666666666666666,2.1304,1.9242,0.0,4.1355,0.1746,8.493
20260701,10.0,4,0,axiswise_candan_joint_ls,-42.26582847125307,1.0,1,0,nan,0.8255104025329131,0.0,1.8786,1.8774,0.0,8.103,0.0,11.8651
20260701,10.0,4,0,legacy_explicit_residual_gate,-42.26582847125307,1.0,1,0,nan,0.8255104025329131,0.0,1.8306,1.814,7.9747,7.7749,0.8049,20.291300000000003
20260701,10.0,4,0,projection_energy_gate,-42.26582847125307,1.0,1,0,0.3230456284627252,0.8255104025329131,0.0,2.0759,2.0041,0.0,7.5232,0.1806,11.961199999999998
20260701,10.0,4,0,stage1_projection_energy_gate,-42.26582847125307,1.0,1,0,0.3230456284627252,0.8255104025329131,0.0,2.2668,2.2251,0.0,8.0034,0.1394,12.622099999999998
20260701,10.0,4,1,legacy_explicit_residual_gate,-12.595815747908903,0.5,1,0,nan,0.8236801006788047,0.16666666666666666,2.5062,2.2194,7.7725,7.829,0.8371,21.115199999999998
20260701,10.0,4,1,projection_energy_gate,-12.595815747908903,0.5,1,0,0.23716318006059772,0.8236801006788047,0.16666666666666666,2.1741,2.2162,0.0,7.839,0.1819,12.6026
20260701,10.0,4,1,stage1_projection_energy_gate,-12.595815747908903,0.5,1,0,0.23716318006059772,0.8236801006788047,0.16666666666666666,2.0816,2.0524,0.0,8.12,0.1682,12.4261
20260701,10.0,4,1,axiswise_candan_joint_ls,-12.595815747908903,0.5,1,0,nan,0.8236801006788047,0.16666666666666666,1.8545,1.8286,0.0,7.248,0.0,10.790600000000001
20260701,10.0,4,2,projection_energy_gate,-17.416025057660956,0.75,1,0,0.21691019040326073,0.8383514541311025,0.08333333333333333,1.7696,1.7479,0.0,6.9097,0.143,10.567
20260701,10.0,4,2,stage1_projection_energy_gate,-17.416025057660956,0.75,1,0,0.21691019040326073,0.8383514541311025,0.08333333333333333,1.7821,1.7528,0.0,6.8201,0.1262,10.4829
20260701,10.0,4,2,axiswise_candan_joint_ls,-17.416025057660956,0.75,1,0,nan,0.8383514541311025,0.08333333333333333,1.775,1.7505,0.0,7.0946,0.0,10.5679
20260701,10.0,4,2,legacy_explicit_residual_gate,-17.416025057660956,0.75,1,0,nan,0.8383514541311025,0.08333333333333333,1.8898,1.8623,12.1975,8.3457,0.8012,25.6034
20260701,10.0,4,3,stage1_projection_energy_gate,-46.6248058691606,1.0,1,0,0.2439964370046395,0.8202618625112815,0.0,2.0574,2.0321,0.0,8.0287,0.1978,16.513800000000003
20260701,10.0,4,3,axiswise_candan_joint_ls,-46.6248058691606,1.0,1,0,nan,0.8202618625112815,0.0,2.3005,2.2434,0.0,8.3009,0.0,12.9922
20260701,10.0,4,3,legacy_explicit_residual_gate,-46.6248058691606,1.0,1,0,nan,0.8202618625112815,0.0,2.1983,2.3607,7.6695,8.0681,0.7707,20.799400000000002
20260701,10.0,4,3,projection_energy_gate,-46.6248058691606,1.0,1,0,0.2439964370046395,0.8202618625112815,0.0,2.0872,2.2106,0.0,8.0236,0.1589,12.4803
20260701,10.0,4,4,axiswise_candan_joint_ls,-13.694812068260724,0.75,1,0,nan,0.8137009800281221,0.08333333333333333,2.2367,2.0165,0.0,8.4232,0.0,12.855899999999998
20260701,10.0,4,4,legacy_explicit_residual_gate,-13.694812068260724,0.75,1,0,nan,0.8137009800281221,0.08333333333333333,2.1408,1.9971,7.7379,8.2675,0.7084,20.5606
20260701,10.0,4,4,projection_energy_gate,-13.694812068260724,0.75,1,0,0.35528460782077387,0.8137009800281221,0.08333333333333333,2.177,2.116,0.0,8.025,0.1989,12.647200000000002
20260701,10.0,4,4,stage1_projection_energy_gate,-13.694812068260724,0.75,1,0,0.35528460782077387,0.8137009800281221,0.08333333333333333,2.0611,1.9232,0.0,7.7737,0.1804,11.4595
20260701,10.0,4,5,legacy_explicit_residual_gate,-16.449693441620443,0.75,1,0,nan,0.8148746584104054,0.08333333333333333,2.1164,2.1347,7.6673,7.9992,0.7951,20.9971
20260701,10.0,4,5,projection_energy_gate,-16.449693441620443,0.75,1,0,0.35778996417509595,0.8148746584104054,0.08333333333333333,1.9006,1.7581,0.0,8.1285,0.1724,12.0715
20260701,10.0,4,5,stage1_projection_energy_gate,-16.449693441620443,0.75,1,0,0.35778996417509595,0.8148746584104054,0.08333333333333333,1.8846,1.8503,0.0,7.6215,0.1776,11.7469
20260701,10.0,4,5,axiswise_candan_joint_ls,-16.449693441620443,0.75,1,0,nan,0.8148746584104054,0.08333333333333333,1.8994,1.8962,0.0,7.495,0.0,11.3614
20260701,10.0,4,6,projection_energy_gate,-21.018536571882112,0.5,1,0,0.22298624952255267,0.8158917528535695,0.16666666666666666,1.8278,1.7876,0.0,6.7359,0.1326,10.546199999999999
20260701,10.0,4,6,stage1_projection_energy_gate,-21.018536571882112,0.5,1,0,0.22298624952255267,0.8158917528535695,0.16666666666666666,1.9482,1.8839,0.0,7.3343,0.1782,11.4119
20260701,10.0,4,6,axiswise_candan_joint_ls,-21.018536571882112,0.5,1,0,nan,0.8158917528535695,0.16666666666666666,2.1594,2.2642,0.0,13.9935,0.0,18.366
20260701,10.0,4,6,legacy_explicit_residual_gate,-21.018536571882112,0.5,1,0,nan,0.8158917528535695,0.16666666666666666,2.0536,1.9175,7.8222,7.8233,0.7888,20.812099999999997
20260701,10.0,4,7,stage1_projection_energy_gate,-43.223585750758275,1.0,1,0,0.38015622114618536,0.8247943145475611,0.0,1.7562,1.703,0.0,7.6082,0.1399,12.9891
20260701,10.0,4,7,axiswise_candan_joint_ls,-43.223585750758275,1.0,1,0,nan,0.8247943145475611,0.0,1.907,2.0314,0.0,7.4846,0.0,11.3827
20260701,10.0,4,7,legacy_explicit_residual_gate,-43.223585750758275,1.0,1,0,nan,0.8247943145475611,0.0,1.9539,2.0067,8.3583,7.7072,0.8313,21.0169
20260701,10.0,4,7,projection_energy_gate,-43.223585750758275,1.0,1,0,0.38015622114618536,0.8247943145475611,0.0,1.9912,2.3785,0.0,7.6662,0.1795,12.2151
20260701,10.0,4,8,axiswise_candan_joint_ls,-14.069199053801986,0.5,1,0,nan,0.8192468768078429,0.08333333333333333,2.0628,1.9574,0.0,7.8133,0.0,11.9709
20260701,10.0,4,8,legacy_explicit_residual_gate,-14.069199053801986,0.5,1,0,nan,0.8192468768078429,0.08333333333333333,2.0984,1.9247,7.8595,7.6409,0.7163,20.226899999999997
20260701,10.0,4,8,projection_energy_gate,-14.069199053801986,0.5,1,0,0.2978571973882337,0.8192468768078429,0.08333333333333333,1.9683,1.8811,0.0,7.8122,0.1742,11.6766
20260701,10.0,4,8,stage1_projection_energy_gate,-14.069199053801986,0.5,1,0,0.2978571973882337,0.8192468768078429,0.08333333333333333,2.0976,1.9543,0.0,7.9563,0.1598,12.139999999999999
20260701,10.0,4,9,legacy_explicit_residual_gate,-44.06484249473344,1.0,1,0,nan,0.8297045727685413,0.0,2.7976,2.5415,13.1011,163.8813,0.8282,182.50910000000002
20260701,10.0,4,9,projection_energy_gate,-44.06484249473344,1.0,1,0,0.2658492868934591,0.8297045727685413,0.0,1.9123,1.9175,0.0,6.9764,0.1469,10.953100000000001
20260701,10.0,4,9,stage1_projection_energy_gate,-44.06484249473344,1.0,1,0,0.2658492868934591,0.8297045727685413,0.0,1.7593,1.8231,0.0,6.7428,0.1246,10.4308
20260701,10.0,4,9,axiswise_candan_joint_ls,-44.06484249473344,1.0,1,0,nan,0.8297045727685413,0.0,1.7533,1.7819,0.0,6.7376,0.0,10.2913
20260701,10.0,4,10,projection_energy_gate,-10.541154135451492,0.75,1,0,0.2421682326292829,0.8277815911170827,0.08333333333333333,1.7772,1.7418,0.0,6.9035,0.1341,10.534
20260701,10.0,4,10,stage1_projection_energy_gate,-10.541154135451492,0.75,1,0,0.2421682326292829,0.8277815911170827,0.08333333333333333,1.7722,1.7516,0.0,6.8124,0.1515,10.4761
20260701,10.0,4,10,axiswise_candan_joint_ls,-10.541154135451492,0.75,1,0,nan,0.8277815911170827,0.08333333333333333,6.3047,6.5355,0.0,12.7162,0.0,25.5564
20260701,10.0,4,10,legacy_explicit_residual_gate,-10.541154135451492,0.75,1,0,nan,0.8277815911170827,0.08333333333333333,1.8532,1.711,6.7798,6.7889,0.6109,17.7438
20260701,10.0,4,11,stage1_projection_energy_gate,-14.683746432380104,0.75,1,0,0.22852382783636319,0.8325347121805811,0.08333333333333333,1.7386,1.7331,0.0,7.015,0.1371,10.61
20260701,10.0,4,11,axiswise_candan_joint_ls,-14.683746432380104,0.75,1,0,nan,0.8325347121805811,0.08333333333333333,1.8085,1.8033,0.0,7.2607,0.0,11.044699999999999
20260701,10.0,4,11,legacy_explicit_residual_gate,-14.683746432380104,0.75,1,0,nan,0.8325347121805811,0.08333333333333333,2.0381,1.9653,8.1051,7.8624,0.848,20.9723
20260701,10.0,4,11,projection_energy_gate,-14.683746432380104,0.75,1,0,0.22852382783636319,0.8325347121805811,0.08333333333333333,1.9539,2.3155,0.0,8.0087,0.1602,12.5099
20260701,10.0,4,12,axiswise_candan_joint_ls,-45.440222148548834,1.0,1,0,nan,0.8445065295648192,0.0,2.152,2.1221,0.0,7.4209,0.0,11.742799999999999
20260701,10.0,4,12,legacy_explicit_residual_gate,-45.440222148548834,1.0,1,0,nan,0.8445065295648192,0.0,1.9622,1.7625,7.7219,7.5584,0.8181,20.0257
20260701,10.0,4,12,projection_energy_gate,-45.440222148548834,1.0,1,0,0.18341773157132438,0.8445065295648192,0.0,2.1501,2.087,0.0,7.3455,0.1494,12.062199999999999
20260701,10.0,4,12,stage1_projection_energy_gate,-45.440222148548834,1.0,1,0,0.18341773157132438,0.8445065295648192,0.0,2.0832,1.8584,0.0,7.3859,0.1585,11.4561
20260701,10.0,4,13,legacy_explicit_residual_gate,-47.4582180749265,1.0,1,0,nan,0.826649713274857,0.0,2.221,1.7965,8.0233,7.4771,0.825,20.6583
20260701,10.0,4,13,projection_energy_gate,-47.4582180749265,1.0,1,0,0.13431515960340892,0.826649713274857,0.0,2.0097,2.197,0.0,8.1062,0.1582,12.4399
20260701,10.0,4,13,stage1_projection_energy_gate,-47.4582180749265,1.0,1,0,0.13431515960340892,0.826649713274857,0.0,1.8105,1.905,0.0,7.9166,0.165,11.5625
20260701,10.0,4,13,axiswise_candan_joint_ls,-47.4582180749265,1.0,1,0,nan,0.826649713274857,0.0,1.938,1.9518,0.0,7.3048,0.0,11.2132
20260701,10.0,4,14,projection_energy_gate,-46.4477988002982,1.0,1,0,0.2763385718789077,0.8157334096146353,0.0,1.9243,1.8701,0.0,7.7767,0.1592,11.7718
20260701,10.0,4,14,stage1_projection_energy_gate,-46.4477988002982,1.0,1,0,0.2763385718789077,0.8157334096146353,0.0,2.2118,1.9909,0.0,7.6062,0.1339,11.891900000000001
20260701,10.0,4,14,axiswise_candan_joint_ls,-46.4477988002982,1.0,1,0,nan,0.8157334096146353,0.0,2.1262,1.8886,0.0,7.6654,0.0,11.655899999999999
20260701,10.0,4,14,legacy_explicit_residual_gate,-46.4477988002982,1.0,1,0,nan,0.8157334096146353,0.0,2.1926,1.9986,7.603,10.3659,1.1176,116.74519999999998
20260701,10.0,4,15,stage1_projection_energy_gate,-16.65504151666321,0.75,1,0,0.2392296673685306,0.815189184082927,0.08333333333333333,2.1123,2.2606,0.0,7.81,0.1713,12.497200000000001
20260701,10.0,4,15,axiswise_candan_joint_ls,-16.65504151666321,0.75,1,0,nan,0.815189184082927,0.08333333333333333,1.9383,2.016,0.0,7.453,0.0,11.427900000000001
20260701,10.0,4,15,legacy_explicit_residual_gate,-16.65504151666321,0.75,1,0,nan,0.815189184082927,0.08333333333333333,2.1484,2.0831,7.8843,7.8698,0.8955,20.789399999999997
20260701,10.0,4,15,projection_energy_gate,-16.65504151666321,0.75,1,0,0.2392296673685306,0.815189184082927,0.08333333333333333,2.0231,1.9541,0.0,7.6788,0.1618,11.7654
20260701,10.0,4,16,axiswise_candan_joint_ls,-13.794946139246555,0.75,1,0,nan,0.8316337307553203,0.08333333333333333,1.9737,1.8919,0.0,7.8407,0.0,11.6503
20260701,10.0,4,16,legacy_explicit_residual_gate,-13.794946139246555,0.75,1,0,nan,0.8316337307553203,0.08333333333333333,2.099,2.0861,8.54,8.0031,0.7667,21.375100000000003
20260701,10.0,4,16,projection_energy_gate,-13.794946139246555,0.75,1,0,0.17879476875905942,0.8316337307553203,0.08333333333333333,1.9821,1.9111,0.0,7.5466,0.1554,11.9919
20260701,10.0,4,16,stage1_projection_energy_gate,-13.794946139246555,0.75,1,0,0.17879476875905942,0.8316337307553203,0.08333333333333333,2.092,2.064,0.0,8.1401,0.1795,12.304300000000001
20260701,10.0,4,17,legacy_explicit_residual_gate,-45.82397916436907,1.0,1,0,nan,0.8152245866277308,0.0,2.1626,1.9939,7.9692,7.6679,0.7977,20.4152
20260701,10.0,4,17,projection_energy_gate,-45.82397916436907,1.0,1,0,0.4215253018734908,0.8152245866277308,0.0,2.3331,1.8993,0.0,7.8632,0.201,12.3005
20260701,10.0,4,17,stage1_projection_energy_gate,-45.82397916436907,1.0,1,0,0.4215253018734908,0.8152245866277308,0.0,2.2367,2.2503,0.0,8.1335,0.1554,12.647
20260701,10.0,4,17,axiswise_candan_joint_ls,-45.82397916436907,1.0,1,0,nan,0.8152245866277308,0.0,2.0829,2.141,0.0,7.9679,0.0,12.1918
20260701,10.0,4,18,projection_energy_gate,-15.480684559285557,0.75,1,0,0.25751582320924726,0.817508933076019,0.08333333333333333,2.0479,2.0961,0.0,7.5058,0.197,11.865499999999999
20260701,10.0,4,18,stage1_projection_energy_gate,-15.480684559285557,0.75,1,0,0.25751582320924726,0.817508933076019,0.08333333333333333,2.0567,1.9334,0.0,7.7396,0.206,11.779
20260701,10.0,4,18,axiswise_candan_joint_ls,-15.480684559285557,0.75,1,0,nan,0.817508933076019,0.08333333333333333,1.9592,2.1675,0.0,7.6645,0.0,11.8595
20260701,10.0,4,18,legacy_explicit_residual_gate,-15.480684559285557,0.75,1,0,nan,0.817508933076019,0.08333333333333333,2.1708,2.138,7.6683,8.362,0.9369,21.270000000000003
20260701,10.0,4,19,stage1_projection_energy_gate,-18.70069104102391,0.75,1,0,0.17175356804294406,0.8374343535384013,0.08333333333333333,2.3598,2.1684,0.0,7.8668,0.1865,12.806499999999998
20260701,10.0,4,19,axiswise_candan_joint_ls,-18.70069104102391,0.75,1,0,nan,0.8374343535384013,0.08333333333333333,2.0581,2.0089,0.0,7.6302,0.0,11.5694
20260701,10.0,4,19,legacy_explicit_residual_gate,-18.70069104102391,0.75,1,0,nan,0.8374343535384013,0.08333333333333333,2.0884,1.9305,7.6888,7.5692,0.7421,20.1586
20260701,10.0,4,19,projection_energy_gate,-18.70069104102391,0.75,1,0,0.17175356804294406,0.8374343535384013,0.08333333333333333,2.1598,2.0359,0.0,7.5494,0.1368,11.8819
20260701,10.0,8,0,axiswise_candan_joint_ls,-19.272111831111673,0.75,1,0,nan,0.8084939713181126,0.08333333333333333,2.454,2.7854,0.0,17.6391,0.0,23.5304
20260701,10.0,8,0,legacy_explicit_residual_gate,-19.272111831111673,0.75,1,0,nan,0.8084939713181126,0.08333333333333333,2.0168,2.0398,16.6183,17.637,0.8187,38.717400000000005
20260701,10.0,8,0,projection_energy_gate,-19.272111831111673,0.75,1,0,0.2045107737878691,0.8084939713181126,0.08333333333333333,2.123,2.1886,0.0,18.2562,0.1403,22.762800000000002
20260701,10.0,8,0,stage1_projection_energy_gate,-19.272111831111673,0.75,1,0,0.2045107737878691,0.8084939713181126,0.08333333333333333,2.1338,2.1099,0.0,17.7579,0.1649,21.950799999999997
20260701,10.0,8,1,legacy_explicit_residual_gate,-41.83534054894714,1.0,1,0,nan,0.8157933870181976,0.0,2.3389,2.1431,16.9656,17.7644,0.9377,39.6061
20260701,10.0,8,1,projection_energy_gate,-41.83534054894714,1.0,1,0,0.2651376540261612,0.8157933870181976,0.0,2.3328,2.2726,0.0,26.1652,0.1901,30.9607
20260701,10.0,8,1,stage1_projection_energy_gate,-41.83534054894714,1.0,1,0,0.2651376540261612,0.8157933870181976,0.0,2.2179,2.2211,0.0,20.4067,0.1613,25.064700000000002
20260701,10.0,8,1,axiswise_candan_joint_ls,-41.83534054894714,1.0,1,0,nan,0.8157933870181976,0.0,2.3158,2.3558,0.0,17.7596,0.0,22.431199999999997
20260701,10.0,8,2,projection_energy_gate,-13.316608807032864,0.625,1,0,0.24929563637396382,0.8151872212965687,0.08333333333333333,2.2559,2.1857,0.0,17.7663,0.1466,22.369200000000003
20260701,10.0,8,2,stage1_projection_energy_gate,-13.316608807032864,0.625,1,0,0.24929563637396382,0.8151872212965687,0.08333333333333333,1.963,2.2631,0.0,17.28,0.1721,21.686700000000002
20260701,10.0,8,2,axiswise_candan_joint_ls,-13.316608807032864,0.625,1,0,nan,0.8151872212965687,0.08333333333333333,2.0423,2.1144,0.0,16.5643,0.0,21.137999999999998
20260701,10.0,8,2,legacy_explicit_residual_gate,-13.316608807032864,0.625,1,0,nan,0.8151872212965687,0.08333333333333333,2.1544,2.4318,18.1189,17.404,0.8631,41.0853
20260701,10.0,8,3,stage1_projection_energy_gate,-14.560128739692553,0.625,1,0,0.1593452822881509,0.46238089222462075,0.08333333333333333,2.0279,2.0818,0.0,15.804,0.1496,20.1936
