split,seed,snr_db,n_targets,sample_index,search_radius,measurement_nmse_db,gain_vs_grid_db,per_component_half_bin_hit,harmful_update,candidate_axis_correctness,boundary_saturation_rate,minimum_candidate_margin
test,20260703,10.0,8,16,0.55,-8.726855330734443,5.3330174945563975,0.625,0.0,0.6666666666666666,0.16666666666666666,0.013110017676650489
test,20260703,10.0,8,17,0.25,-9.84588194010758,7.018029564511258,0.75,0.0,0.8333333333333334,0.75,0.008269707175365027
test,20260703,10.0,8,17,0.35,-10.297909842250412,7.47005746665409,0.75,0.0,0.8333333333333334,0.5,0.007537513944968544
test,20260703,10.0,8,17,0.45,-10.180102473616994,7.352250098020672,0.75,0.0,0.7916666666666666,0.2916666666666667,0.006355773876117957
test,20260703,10.0,8,17,0.5,-10.107821568455048,7.279969192858726,0.75,0.0,0.75,0.16666666666666666,0.010693563690000298
test,20260703,10.0,8,17,0.55,-10.324569344175616,7.496716968579294,0.75,0.0,0.75,0.16666666666666666,0.009310940156583415
test,20260703,10.0,8,18,0.25,-10.501168133571587,7.396171096097987,0.5,0.0,0.6666666666666666,0.7916666666666666,0.018272574341619892
test,20260703,10.0,8,18,0.35,-10.569996931521139,7.464999894047539,0.5,0.0,0.6666666666666666,0.5,0.0003235695746398364
test,20260703,10.0,8,18,0.45,-10.4879396445215,7.3829426070479,0.5,0.0,0.625,0.4166666666666667,0.008234008473922546
test,20260703,10.0,8,18,0.5,-9.515880464207804,6.410883426734204,0.5,0.0,0.625,0.2916666666666667,0.007287101254650374
test,20260703,10.0,8,18,0.55,-9.729823652640844,6.624826615167244,0.5,0.0,0.5833333333333334,0.20833333333333334,0.0011032848047243641
test,20260703,10.0,8,19,0.25,-9.558256152566758,5.409747890083133,0.625,0.0,0.625,0.5416666666666666,0.0048838003028692225
test,20260703,10.0,8,19,0.35,-9.847577742120109,5.699069479636484,0.625,0.0,0.625,0.375,0.014756421759968318
test,20260703,10.0,8,19,0.45,-9.917050969727633,5.768542707244008,0.625,0.0,0.625,0.2916666666666667,0.00510376756059594
test,20260703,10.0,8,19,0.5,-8.981290062036392,4.832781799552767,0.625,0.0,0.625,0.2916666666666667,0.008151892617419545
test,20260703,10.0,8,19,0.55,-9.621555278590485,5.47304701610686,0.625,0.0,0.625,0.16666666666666666,0.041487313835348774
test,20260703,20.0,2,0,0.25,-4.844699665486676,3.3907723527056994,0.5,0.0,0.8333333333333334,1.0,0.07730937392317958
test,20260703,20.0,2,0,0.35,-5.177626608215922,3.7236992954349457,0.5,0.0,0.8333333333333334,1.0,0.025277419479447703
test,20260703,20.0,2,0,0.45,-4.940704515313105,3.486777202532129,0.5,0.0,0.6666666666666666,0.6666666666666666,0.030401593771211707
test,20260703,20.0,2,0,0.5,-4.741125144034357,3.2871978312533807,0.5,0.0,0.5,0.3333333333333333,0.02752574697448215
test,20260703,20.0,2,0,0.55,-5.096126406794878,3.6421990940139013,0.5,0.0,0.5,0.3333333333333333,0.019452280953310516
test,20260703,20.0,2,1,0.25,-16.861977808185355,14.049830444597115,1.0,0.0,1.0,0.8333333333333334,0.016557899550561014
test,20260703,20.0,2,1,0.35,-16.128048748908412,13.315901385320172,1.0,0.0,1.0,0.5,0.0028916113350232744
test,20260703,20.0,2,1,0.45,-14.237992146784732,11.425844783196492,1.0,0.0,1.0,0.0,0.027368801065705887
test,20260703,20.0,2,1,0.5,-16.35629809010688,13.54415072651864,1.0,0.0,1.0,0.0,0.06749576182153771
test,20260703,20.0,2,1,0.55,-16.89369096108894,14.0815435975007,1.0,0.0,1.0,0.0,0.052689115267999645
test,20260703,20.0,2,2,0.25,-9.128610953042974,5.588941839002303,0.5,0.0,0.5,0.6666666666666666,0.04746944472774669
test,20260703,20.0,2,2,0.35,-8.565487255596295,5.025818141555624,0.5,0.0,0.5,0.6666666666666666,0.019236999749166327
test,20260703,20.0,2,2,0.45,-8.122292163020804,4.582623048980133,0.5,0.0,0.5,0.16666666666666666,0.023638526192268347
test,20260703,20.0,2,2,0.5,-7.8792879230587936,4.3396188090181225,0.5,0.0,0.5,0.16666666666666666,0.005863785510093926
test,20260703,20.0,2,2,0.55,-7.818838073650283,4.279168959609612,0.5,0.0,0.5,0.16666666666666666,0.016146555283428444
test,20260703,20.0,2,3,0.25,-10.63184692832147,4.418598543829286,0.5,0.0,0.5,0.3333333333333333,0.005924928974273911
test,20260703,20.0,2,3,0.35,-10.940923035640008,4.727674651147823,0.5,0.0,0.5,0.3333333333333333,0.03657748761104998
test,20260703,20.0,2,3,0.45,-10.958990590583715,4.74574220609153,0.5,0.0,0.5,0.3333333333333333,0.08195316391210389
test,20260703,20.0,2,3,0.5,-9.78303822380597,3.5697898393137857,0.5,0.0,0.5,0.3333333333333333,0.05399156887652389
test,20260703,20.0,2,3,0.55,-10.959349457955627,4.746101073463442,0.5,0.0,0.5,0.16666666666666666,0.0072730154827617315
test,20260703,20.0,2,4,0.25,-11.369402328990434,8.123660092400526,0.5,0.0,0.5,0.6666666666666666,0.03792822072509372
test,20260703,20.0,2,4,0.35,-11.889453368511912,8.643711131922004,0.5,0.0,0.5,0.6666666666666666,0.04951473945007074
test,20260703,20.0,2,4,0.45,-10.161991028445637,6.916248791855729,0.5,0.0,0.5,0.3333333333333333,0.04107481527843728
test,20260703,20.0,2,4,0.5,-9.644526205701718,6.398783969111809,0.5,0.0,0.5,0.3333333333333333,0.025588481936896914
test,20260703,20.0,2,4,0.55,-9.503234279419194,6.257492042829286,0.5,0.0,0.5,0.3333333333333333,0.005620041496224371
test,20260703,20.0,2,5,0.25,-5.4661209830992386,3.559265961616307,0.5,0.0,0.6666666666666666,0.6666666666666666,0.01433052572032779
test,20260703,20.0,2,5,0.35,-6.272644477427258,4.365789455944327,0.5,0.0,0.6666666666666666,0.6666666666666666,0.008523373150583142
test,20260703,20.0,2,5,0.45,-6.369212173125857,4.462357151642925,0.5,0.0,0.6666666666666666,0.6666666666666666,0.04717812171000437
test,20260703,20.0,2,5,0.5,-5.764252241856632,3.857397220373701,0.5,0.0,0.6666666666666666,0.6666666666666666,0.05599036343107559
test,20260703,20.0,2,5,0.55,-5.661175467624316,3.7543204461413846,0.5,0.0,0.5,0.3333333333333333,0.0023858058334092777
test,20260703,20.0,2,6,0.25,-10.945843448098467,8.289447553548797,1.0,0.0,1.0,0.6666666666666666,0.006277541452048269
test,20260703,20.0,2,6,0.35,-17.401769004970493,14.745373110420823,1.0,0.0,1.0,0.3333333333333333,0.024650971393781935
test,20260703,20.0,2,6,0.45,-14.632287975706452,11.975892081156783,1.0,0.0,1.0,0.16666666666666666,0.006828937599605502
test,20260703,20.0,2,6,0.5,-14.167493688814792,11.511097794265122,1.0,0.0,1.0,0.16666666666666666,0.05897379299209021
test,20260703,20.0,2,6,0.55,-12.366658173671578,9.710262279121908,1.0,0.0,1.0,0.0,0.001518155686943554
test,20260703,20.0,2,7,0.25,-7.361023593792239,5.729910560156064,1.0,0.0,1.0,0.6666666666666666,0.008642597729178773
test,20260703,20.0,2,7,0.35,-13.092298716312827,11.461185682676653,1.0,0.0,1.0,0.5,0.046391873975131837
test,20260703,20.0,2,7,0.45,-20.076475059932587,18.44536202629641,1.0,0.0,1.0,0.5,0.09192474452241024
test,20260703,20.0,2,7,0.5,-14.831668448000269,13.200555414364095,1.0,0.0,1.0,0.5,0.07295777318502847
test,20260703,20.0,2,7,0.55,-10.8235922636755,9.192479230039327,1.0,0.0,1.0,0.5,0.014584812785053934
test,20260703,20.0,2,8,0.25,-8.59903299030768,4.831184644565095,0.5,0.0,0.5,0.6666666666666666,0.008891822385606379
test,20260703,20.0,2,8,0.35,-8.248573329052002,4.4807249833094165,0.5,0.0,0.5,0.3333333333333333,0.011333221963336975
test,20260703,20.0,2,8,0.45,-8.711988852757953,4.9441405070153674,0.5,0.0,0.5,0.3333333333333333,0.08701158757680813
test,20260703,20.0,2,8,0.5,-8.010208391668044,4.242360045925459,0.5,0.0,0.5,0.3333333333333333,0.04681044094993889
test,20260703,20.0,2,8,0.55,-8.737289570598548,4.969441224855963,0.5,0.0,0.5,0.16666666666666666,0.015517521661262069
test,20260703,20.0,2,9,0.25,-11.288627235366222,7.1288389840277055,0.5,0.0,0.6666666666666666,0.6666666666666666,0.016526898851674066
test,20260703,20.0,2,9,0.35,-12.059168073313206,7.899379821974689,0.5,0.0,0.5,0.3333333333333333,0.06120261458484022
test,20260703,20.0,2,9,0.45,-11.480070301891597,7.320282050553081,0.5,0.0,0.5,0.3333333333333333,0.07122598507203357
test,20260703,20.0,2,9,0.5,-9.570082164297826,5.410293912959309,0.5,0.0,0.5,0.3333333333333333,0.058409182267471285
test,20260703,20.0,2,9,0.55,-9.580643272068915,5.420855020730398,0.5,0.0,0.5,0.16666666666666666,0.0024240118840910822
test,20260703,20.0,2,10,0.25,-8.400077657626303,6.400539306680876,1.0,0.0,1.0,0.6666666666666666,0.025404758429909073
test,20260703,20.0,2,10,0.35,-12.795524939025494,10.795986588080066,1.0,0.0,1.0,0.5,0.007198525685612266
test,20260703,20.0,2,10,0.45,-14.915400416749788,12.915862065804362,1.0,0.0,1.0,0.3333333333333333,0.022957101094032307
test,20260703,20.0,2,10,0.5,-12.369173116594837,10.369634765649408,1.0,0.0,1.0,0.3333333333333333,0.0051297596290737595
test,20260703,20.0,2,10,0.55,-11.499692930920201,9.500154579974772,1.0,0.0,1.0,0.16666666666666666,0.01701636414670617
test,20260703,20.0,2,11,0.25,-10.92604453620191,6.683809157434514,0.5,0.0,0.6666666666666666,0.6666666666666666,0.03517307790954056
test,20260703,20.0,2,11,0.35,-10.01079641701718,5.768561038249785,0.5,0.0,0.6666666666666666,0.6666666666666666,0.001317602882484392
test,20260703,20.0,2,11,0.45,-10.802377042746853,6.560141663979457,0.5,0.0,0.5,0.16666666666666666,0.0003251336908161357
test,20260703,20.0,2,11,0.5,-11.056403028177764,6.814167649410368,0.5,0.0,0.5,0.16666666666666666,0.06078416168691444
test,20260703,20.0,2,11,0.55,-11.083934879460918,6.8416995006935215,0.5,0.0,0.5,0.16666666666666666,0.12914112198014016
test,20260703,20.0,2,12,0.25,-14.878603628206923,11.173981513403632,1.0,0.0,1.0,0.6666666666666666,0.003906244221760676
test,20260703,20.0,2,12,0.35,-20.402968982445504,16.69834686764221,1.0,0.0,1.0,0.16666666666666666,0.04432963590062595
test,20260703,20.0,2,12,0.45,-15.443432714606454,11.738810599803163,1.0,0.0,1.0,0.16666666666666666,0.02217508693236292
test,20260703,20.0,2,12,0.5,-13.456686233398642,9.75206411859535,1.0,0.0,1.0,0.0,0.03674360562999057
test,20260703,20.0,2,12,0.55,-12.200043778249654,8.495421663446361,1.0,0.0,1.0,0.0,0.027244427943023876
test,20260703,20.0,2,13,0.25,-5.292851875021265,3.061413260180931,0.5,0.0,0.6666666666666666,0.6666666666666666,0.041753145884676386
test,20260703,20.0,2,13,0.35,-5.653446284535013,3.422007669694679,0.5,0.0,0.6666666666666666,0.6666666666666666,0.08335040446378306
test,20260703,20.0,2,13,0.45,-5.220981327427272,2.989542712586938,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0004134811451464393
test,20260703,20.0,2,13,0.5,-5.3298154111235725,3.0983767962832385,0.5,0.0,0.5,0.3333333333333333,0.05976551376734976
test,20260703,20.0,2,13,0.55,-5.522481622023214,3.2910430071828802,0.5,0.0,0.5,0.3333333333333333,0.08222113010271719
test,20260703,20.0,2,14,0.25,-6.970680954541376,3.6033390670279988,0.5,0.0,0.6666666666666666,0.6666666666666666,0.01910331540897725
test,20260703,20.0,2,14,0.35,-6.653512265747873,3.286170378234495,0.5,0.0,0.5,0.3333333333333333,0.0023330179093032856
test,20260703,20.0,2,14,0.45,-6.9724169891913075,3.60507510167793,0.5,0.0,0.5,0.3333333333333333,0.035928548568792275
test,20260703,20.0,2,14,0.5,-7.038576313153609,3.671234425640231,0.5,0.0,0.5,0.16666666666666666,0.021153975050748685
test,20260703,20.0,2,14,0.55,-7.039150978511666,3.671809090998288,0.5,0.0,0.5,0.16666666666666666,0.08806432367112343
test,20260703,20.0,2,15,0.25,-18.856290797001662,13.816670456754249,1.0,0.0,1.0,0.5,0.003921452304012123
test,20260703,20.0,2,15,0.35,-14.252382666113036,9.212762325865622,1.0,0.0,1.0,0.16666666666666666,0.007398898155012051
test,20260703,20.0,2,15,0.45,-14.703411095403414,9.663790755156,1.0,0.0,1.0,0.0,0.027192100025768846
test,20260703,20.0,2,15,0.5,-15.281203227794242,10.241582887546828,1.0,0.0,1.0,0.0,0.0500968493550388
test,20260703,20.0,2,15,0.55,-14.985012337052533,9.94539199680512,1.0,0.0,1.0,0.0,0.07644010920067641
test,20260703,20.0,2,16,0.25,-9.63929779821974,7.294456392251309,1.0,0.0,1.0,0.6666666666666666,0.004848769329588718
test,20260703,20.0,2,16,0.35,-16.959804046743013,14.614962640774582,1.0,0.0,1.0,0.5,0.036675166017916434
test,20260703,20.0,2,16,0.45,-14.897784446568686,12.552943040600255,1.0,0.0,1.0,0.3333333333333333,0.010879593307578336
test,20260703,20.0,2,16,0.5,-11.781267218754683,9.436425812786252,1.0,0.0,1.0,0.3333333333333333,0.008569291758872164
test,20260703,20.0,2,16,0.55,-9.977071024319311,7.63222961835088,1.0,0.0,1.0,0.16666666666666666,0.0005507710101467793
test,20260703,20.0,2,17,0.25,-13.862682147876097,9.625885290840511,1.0,0.0,1.0,0.5,0.006678156944537587
test,20260703,20.0,2,17,0.35,-15.819760950408844,11.582964093373256,1.0,0.0,1.0,0.3333333333333333,0.0037074384238116593
test,20260703,20.0,2,17,0.45,-13.394977344330702,9.158180487295116,1.0,0.0,1.0,0.16666666666666666,0.031946483843359734
test,20260703,20.0,2,17,0.5,-12.384026463420497,8.147229606384911,1.0,0.0,1.0,0.0,0.01637410672196795
test,20260703,20.0,2,17,0.55,-13.178349482335683,8.941552625300098,1.0,0.0,1.0,0.0,0.08225614798819139
test,20260703,20.0,2,18,0.25,-9.204885706061788,7.167419650237455,1.0,0.0,1.0,0.6666666666666666,0.032682348094535525
test,20260703,20.0,2,18,0.35,-13.037042588254486,10.999576532430154,1.0,0.0,1.0,0.6666666666666666,0.0004821460629864538
test,20260703,20.0,2,18,0.45,-14.87412442489375,12.836658369069418,1.0,0.0,1.0,0.3333333333333333,0.014171896140671443
test,20260703,20.0,2,18,0.5,-14.467510779933896,12.430044724109564,1.0,0.0,1.0,0.3333333333333333,0.03594465440822072
test,20260703,20.0,2,18,0.55,-12.320175538980486,10.282709483156154,1.0,0.0,1.0,0.3333333333333333,0.02776372154563279
test,20260703,20.0,2,19,0.25,-9.707490834170807,7.183250234527371,1.0,0.0,1.0,0.6666666666666666,0.01297272681822038
test,20260703,20.0,2,19,0.35,-12.865868623675812,10.341628024032376,1.0,0.0,1.0,0.5,0.019093208970819467
test,20260703,20.0,2,19,0.45,-15.248829278331954,12.724588678688518,1.0,0.0,1.0,0.16666666666666666,0.02904268902415112
test,20260703,20.0,2,19,0.5,-14.249482265026572,11.725241665383136,1.0,0.0,1.0,0.16666666666666666,0.011989130316488511
test,20260703,20.0,2,19,0.55,-12.443958510483913,9.919717910840477,1.0,0.0,1.0,0.16666666666666666,0.009533517399425151
test,20260703,20.0,4,0,0.25,-11.60222830670579,8.387791815976827,1.0,0.0,1.0,0.5,0.00015899803529472476
test,20260703,20.0,4,0,0.35,-20.11358380025028,16.899147309521318,1.0,0.0,1.0,0.4166666666666667,0.035783973876402746
test,20260703,20.0,4,0,0.45,-14.041501681075605,10.827065190346643,1.0,0.0,1.0,0.3333333333333333,0.01496460736741201
test,20260703,20.0,4,0,0.5,-12.611934224329042,9.39749773360008,1.0,0.0,1.0,0.16666666666666666,0.017720459335013993
test,20260703,20.0,4,0,0.55,-12.511263227150849,9.296826736421886,1.0,0.0,1.0,0.08333333333333333,0.020357759201905832
test,20260703,20.0,4,1,0.25,-4.789702748835372,2.4473922854807473,0.25,0.0,0.3333333333333333,0.6666666666666666,0.0033008938198598723
test,20260703,20.0,4,1,0.35,-4.996890682664887,2.6545802193102626,0.25,0.0,0.3333333333333333,0.5833333333333334,0.03736351431937947
test,20260703,20.0,4,1,0.45,-4.878913099654158,2.5366026362995333,0.25,0.0,0.3333333333333333,0.5,0.0119499862250825
test,20260703,20.0,4,1,0.5,-4.6104077950807145,2.26809733172609,0.25,0.0,0.3333333333333333,0.5,0.05153900738158588
test,20260703,20.0,4,1,0.55,-4.881111507338323,2.5388010439836988,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0017771511790639063
test,20260703,20.0,4,2,0.25,-7.323672120844535,4.575553015520944,0.25,0.0,0.4166666666666667,0.75,0.004036810604601391
test,20260703,20.0,4,2,0.35,-7.798649844030496,5.050530738706906,0.25,0.0,0.3333333333333333,0.4166666666666667,0.012055255111031582
test,20260703,20.0,4,2,0.45,-7.470173885630842,4.722054780307252,0.25,0.0,0.3333333333333333,0.25,0.010861447894051296
test,20260703,20.0,4,2,0.5,-7.240776147907567,4.492657042583977,0.25,0.0,0.25,0.16666666666666666,0.015114488864441791
test,20260703,20.0,4,2,0.55,-7.2925304248283584,4.544411319504768,0.25,0.0,0.25,0.16666666666666666,0.04471752017062926
test,20260703,20.0,4,3,0.25,-11.41857538569035,7.348465713946932,0.75,0.0,0.75,0.5,0.015012935245391488
test,20260703,20.0,4,3,0.35,-12.13745946718815,8.06734979544473,0.75,0.0,0.75,0.3333333333333333,0.0123175069682668
test,20260703,20.0,4,3,0.45,-10.717620214007653,6.647510542264235,0.75,0.0,0.75,0.3333333333333333,0.001965976614457165
test,20260703,20.0,4,3,0.5,-10.455504430534985,6.385394758791567,0.75,0.0,0.75,0.16666666666666666,0.010137708330294754
test,20260703,20.0,4,3,0.55,-10.832618358379463,6.762508686636045,0.75,0.0,0.75,0.16666666666666666,0.03364512583077837
test,20260703,20.0,4,4,0.25,-9.010345769303015,5.792300027408995,0.75,0.0,0.75,0.5833333333333334,0.020221627538770146
test,20260703,20.0,4,4,0.35,-10.685788281980422,7.467742540086402,0.75,0.0,0.75,0.5,0.030795205109236317
test,20260703,20.0,4,4,0.45,-9.692857024630626,6.474811282736606,0.75,0.0,0.75,0.4166666666666667,0.0030530415226320746
test,20260703,20.0,4,4,0.5,-8.911792253405768,5.693746511511748,0.75,0.0,0.75,0.3333333333333333,0.004318297641308663
test,20260703,20.0,4,4,0.55,-8.277344407085156,5.059298665191136,0.75,0.0,0.75,0.25,0.0001385383531557579
test,20260703,20.0,4,5,0.25,-8.76870105720537,4.86369049204631,0.25,0.0,0.4166666666666667,0.5,0.01649848897910379
test,20260703,20.0,4,5,0.35,-9.497149427827768,5.592138862668709,0.25,0.0,0.4166666666666667,0.3333333333333333,0.005498029904280607
test,20260703,20.0,4,5,0.45,-8.968331549618679,5.06332098445962,0.25,0.0,0.4166666666666667,0.3333333333333333,0.009898789647372449
test,20260703,20.0,4,5,0.5,-8.435778240695372,4.530767675536313,0.25,0.0,0.3333333333333333,0.25,0.010287640065728574
test,20260703,20.0,4,5,0.55,-7.958826974845477,4.053816409686418,0.25,0.0,0.3333333333333333,0.25,0.011394174507269273
test,20260703,20.0,4,6,0.25,-6.36898664608643,3.585944289894208,0.5,0.0,0.5833333333333334,0.8333333333333334,0.004160753687968748
test,20260703,20.0,4,6,0.35,-6.360753871392806,3.577711515200584,0.5,0.0,0.5,0.5,0.03141316246383747
test,20260703,20.0,4,6,0.45,-6.386724682633847,3.6036823264416253,0.5,0.0,0.5,0.25,0.03539680968751452
test,20260703,20.0,4,6,0.5,-6.302056045942493,3.519013689750271,0.5,0.0,0.5,0.25,0.06404212683300772
test,20260703,20.0,4,6,0.55,-6.349663217941092,3.5666208617488704,0.5,0.0,0.5,0.25,0.004147547576209209
test,20260703,20.0,4,7,0.25,-9.45354619265611,6.025048171326883,0.5,0.0,0.5,0.5,0.025195952359605863
test,20260703,20.0,4,7,0.35,-10.022265025591878,6.59376700426265,0.5,0.0,0.5,0.5,0.031250403274095215
test,20260703,20.0,4,7,0.45,-9.177827520395377,5.74932949906615,0.5,0.0,0.5,0.5,0.003723995291798994
test,20260703,20.0,4,7,0.5,-8.174582118030916,4.746084096701688,0.5,0.0,0.5,0.5,0.014016283500451534
test,20260703,20.0,4,7,0.55,-8.263922384477933,4.8354243631487055,0.5,0.0,0.5,0.5,0.007255130451388107
test,20260703,20.0,4,8,0.25,-12.489090451637786,9.790717060363118,0.75,0.0,0.8333333333333334,0.9166666666666666,0.026904777514478964
test,20260703,20.0,4,8,0.35,-12.948082640055187,10.249709248780519,0.75,0.0,0.75,0.5,0.004732512095224135
test,20260703,20.0,4,8,0.45,-11.754408572881337,9.056035181606667,0.75,0.0,0.75,0.25,0.005459747667252261
test,20260703,20.0,4,8,0.5,-11.47767587612858,8.779302484853911,0.75,0.0,0.75,0.16666666666666666,9.60437244285531e-05
test,20260703,20.0,4,8,0.55,-12.727387394948632,10.029014003673964,0.75,0.0,0.75,0.08333333333333333,0.004733029603386172
test,20260703,20.0,4,9,0.25,-9.314758983041491,6.429911827461451,0.75,0.0,0.8333333333333334,0.6666666666666666,0.012225624522600821
test,20260703,20.0,4,9,0.35,-10.067715421512364,7.182868265932324,0.75,0.0,0.8333333333333334,0.5833333333333334,0.006958720372948606
test,20260703,20.0,4,9,0.45,-8.847995986522093,5.963148830942053,0.75,0.0,0.8333333333333334,0.3333333333333333,0.008428548989313852
test,20260703,20.0,4,9,0.5,-8.447029135676198,5.562181980096158,0.75,0.0,0.75,0.16666666666666666,0.0054632503438641535
test,20260703,20.0,4,9,0.55,-8.784539489867603,5.899692334287563,0.75,0.0,0.75,0.16666666666666666,0.01665451921720804
test,20260703,20.0,4,10,0.25,-12.357063439878772,8.881017533922115,0.25,0.0,0.3333333333333333,0.6666666666666666,0.027360120034974178
test,20260703,20.0,4,10,0.35,-14.592958873232845,11.116912967276189,0.25,0.0,0.3333333333333333,0.6666666666666666,0.06565940839429209
test,20260703,20.0,4,10,0.45,-11.636624933426372,8.160579027469716,0.25,0.0,0.25,0.5833333333333334,0.0027934841223720658
test,20260703,20.0,4,10,0.5,-11.330279609427517,7.854233703470861,0.25,0.0,0.3333333333333333,0.16666666666666666,0.030263625882143548
test,20260703,20.0,4,10,0.55,-11.178294985872688,7.702249079916031,0.25,0.0,0.3333333333333333,0.16666666666666666,0.022797238800939538
test,20260703,20.0,4,11,0.25,-9.820219864751724,4.60857154594752,0.75,0.0,0.75,0.4166666666666667,0.004880143282150378
test,20260703,20.0,4,11,0.35,-9.726975895852586,4.515327577048382,0.75,0.0,0.75,0.3333333333333333,0.03099722256557454
test,20260703,20.0,4,11,0.45,-8.837310315477922,3.625661996673717,0.75,0.0,0.75,0.08333333333333333,0.00879023319457046
test,20260703,20.0,4,11,0.5,-8.735713059336012,3.5240647405318075,0.75,0.0,0.75,0.08333333333333333,0.010882313803960708
test,20260703,20.0,4,11,0.55,-8.65909078248053,3.4474424636763246,0.75,0.0,0.75,0.08333333333333333,0.005904252438942994
test,20260703,20.0,4,12,0.25,-13.233217058298305,8.926046937594831,0.5,0.0,0.6666666666666666,0.5,0.002939355986853851
test,20260703,20.0,4,12,0.35,-17.3453279186101,13.038157797906626,0.5,0.0,0.5833333333333334,0.4166666666666667,0.02106950355744974
test,20260703,20.0,4,12,0.45,-14.716160538509444,10.40899041780597,0.5,0.0,0.5833333333333334,0.3333333333333333,0.027809779195963048
test,20260703,20.0,4,12,0.5,-13.367780967114193,9.06061084641072,0.5,0.0,0.5,0.16666666666666666,0.012934627005188564
test,20260703,20.0,4,12,0.55,-14.454939953323304,10.147769832619831,0.5,0.0,0.5,0.16666666666666666,0.0796348649802313
test,20260703,20.0,4,13,0.25,-9.631098819936154,7.474422036791211,0.75,0.0,0.9166666666666666,0.8333333333333334,0.007546517068057395
test,20260703,20.0,4,13,0.35,-13.439216032373864,11.28253924922892,0.75,0.0,0.9166666666666666,0.75,0.007877153423996551
test,20260703,20.0,4,13,0.45,-11.018247381759307,8.861570598614364,0.75,0.0,0.8333333333333334,0.4166666666666667,0.004572379325005212
test,20260703,20.0,4,13,0.5,-10.495979818297254,8.33930303515231,0.75,0.0,0.8333333333333334,0.4166666666666667,0.015006969625736414
test,20260703,20.0,4,13,0.55,-10.621778872259489,8.465102089114545,0.75,0.0,0.75,0.25,0.030641377222072014
test,20260703,20.0,4,14,0.25,-10.235701990998798,5.741464350272768,0.75,0.0,0.75,0.4166666666666667,0.00716593613258323
test,20260703,20.0,4,14,0.35,-10.28349646075731,5.789258820031279,0.75,0.0,0.75,0.4166666666666667,0.007379751380235397
test,20260703,20.0,4,14,0.45,-9.113923928305308,4.6196862875792775,0.75,0.0,0.75,0.25,0.00030924373858709373
test,20260703,20.0,4,14,0.5,-8.854457794467278,4.360220153741247,0.75,0.0,0.75,0.08333333333333333,0.011155285250565725
test,20260703,20.0,4,14,0.55,-8.725146940758085,4.230909300032055,0.75,0.0,0.75,0.08333333333333333,0.04527672410193108
test,20260703,20.0,4,15,0.25,-11.80930971678552,8.59544420738034,0.75,0.0,0.8333333333333334,0.6666666666666666,0.0008019627842994207
test,20260703,20.0,4,15,0.35,-14.172942378142622,10.95907686873744,0.75,0.0,0.8333333333333334,0.6666666666666666,0.0181031258821199
test,20260703,20.0,4,15,0.45,-11.804626837628014,8.590761328222833,0.75,0.0,0.8333333333333334,0.3333333333333333,0.00024729782139600926
test,20260703,20.0,4,15,0.5,-11.254912806956822,8.041047297551641,0.75,0.0,0.8333333333333334,0.3333333333333333,0.016164710073053874
test,20260703,20.0,4,15,0.55,-11.268692353720947,8.054826844315766,0.75,0.0,0.75,0.16666666666666666,0.008957094676036639
test,20260703,20.0,4,16,0.25,-9.427851628731926,5.6748672308689105,0.5,0.0,0.5833333333333334,0.75,0.011982945039858129
test,20260703,20.0,4,16,0.35,-10.38758076293522,6.6345963650722055,0.5,0.0,0.5833333333333334,0.5,0.013007783540714175
test,20260703,20.0,4,16,0.45,-10.708163651149112,6.955179253286097,0.5,0.0,0.5,0.25,0.03143416996507078
test,20260703,20.0,4,16,0.5,-10.331869078876782,6.578884681013767,0.5,0.0,0.5,0.25,0.042962331706333796
test,20260703,20.0,4,16,0.55,-9.719284652100237,5.966300254237222,0.5,0.0,0.5,0.16666666666666666,0.020099631692897524
test,20260703,20.0,4,17,0.25,-11.880149393792475,7.336617028658757,0.75,0.0,0.8333333333333334,0.5,0.001600165368692991
test,20260703,20.0,4,17,0.35,-13.265712353444243,8.722179988310526,0.75,0.0,0.8333333333333334,0.3333333333333333,0.014277794465694642
test,20260703,20.0,4,17,0.45,-12.519187289591018,7.9756549244573,0.75,0.0,0.75,0.3333333333333333,0.028055126829055473
test,20260703,20.0,4,17,0.5,-10.53110278231454,5.98757041718082,0.75,0.0,0.75,0.3333333333333333,0.010939789515475381
test,20260703,20.0,4,17,0.55,-10.04027497108152,5.496742605947801,0.75,0.0,0.8333333333333334,0.16666666666666666,0.0016902015098197154
test,20260703,20.0,4,18,0.25,-9.10838495898915,4.012114464769419,0.75,0.0,0.75,0.5,0.008507121165316593
test,20260703,20.0,4,18,0.35,-8.806955913926652,3.7106854197069206,0.75,0.0,0.75,0.25,0.00805669354351303
test,20260703,20.0,4,18,0.45,-8.08230381203396,2.986033317814228,0.75,0.0,0.75,0.25,0.003522492131345276
test,20260703,20.0,4,18,0.5,-7.6525368431370335,2.556266348917302,0.75,0.0,0.75,0.16666666666666666,0.001933700569963912
test,20260703,20.0,4,18,0.55,-7.414478532402036,2.3182080381823047,0.75,0.0,0.75,0.16666666666666666,0.020572098478151828
test,20260703,20.0,4,19,0.25,-9.80886157846697,4.996124445180218,0.75,0.0,0.75,0.4166666666666667,0.002764299321091743
test,20260703,20.0,4,19,0.35,-10.717403617615119,5.9046664843283665,0.75,0.0,0.75,0.4166666666666667,0.020454613230172686
