split,seed,snr_db,n_targets,sample_index,truth_index,axis,method,absolute_true_offset,offset_bucket,absolute_bin_error,half_bin_axis_hit,candidate_axis_correct
validation,20260808,0.0,2,6,0,doppler,axiswise_quadratic_peak_joint_ls,0.3111779686149213,"[0.30,0.40)",9.31117796861492,0.0,nan
validation,20260808,0.0,2,6,1,angle,axiswise_quadratic_peak_joint_ls,0.05181772098110787,"[0.00,0.10)",0.05172212327403258,1.0,nan
validation,20260808,0.0,2,6,1,delay,axiswise_quadratic_peak_joint_ls,0.35761889454619034,"[0.30,0.40)",0.2857265723770688,1.0,nan
validation,20260808,0.0,2,6,1,doppler,axiswise_quadratic_peak_joint_ls,0.36812225963813316,"[0.30,0.40)",0.2847048253638107,1.0,nan
validation,20260808,0.0,2,6,0,angle,axiswise_candan_joint_ls,0.2588261552157991,"[0.20,0.30)",23.203458457588894,0.0,nan
validation,20260808,0.0,2,6,0,delay,axiswise_candan_joint_ls,0.44924339567992605,"[0.40,0.49]",0.08363294615870309,1.0,nan
validation,20260808,0.0,2,6,0,doppler,axiswise_candan_joint_ls,0.3111779686149213,"[0.30,0.40)",9.81117796861492,0.0,nan
validation,20260808,0.0,2,6,1,angle,axiswise_candan_joint_ls,0.05181772098110787,"[0.00,0.10)",0.00019189900120153425,1.0,nan
validation,20260808,0.0,2,6,1,delay,axiswise_candan_joint_ls,0.35761889454619034,"[0.30,0.40)",0.0038924321575564136,1.0,nan
validation,20260808,0.0,2,6,1,doppler,axiswise_candan_joint_ls,0.36812225963813316,"[0.30,0.40)",0.004083119305995808,1.0,nan
validation,20260808,0.0,2,6,0,angle,one_step_fixed_support_newton_joint_ls,0.2588261552157991,"[0.20,0.30)",23.2588261552158,0.0,nan
validation,20260808,0.0,2,6,0,delay,one_step_fixed_support_newton_joint_ls,0.44924339567992605,"[0.40,0.49]",0.44924339567992533,1.0,nan
validation,20260808,0.0,2,6,0,doppler,one_step_fixed_support_newton_joint_ls,0.3111779686149213,"[0.30,0.40)",9.31117796861492,0.0,nan
validation,20260808,0.0,2,6,1,angle,one_step_fixed_support_newton_joint_ls,0.05181772098110787,"[0.00,0.10)",0.05181772098110571,1.0,nan
validation,20260808,0.0,2,6,1,delay,one_step_fixed_support_newton_joint_ls,0.35761889454619034,"[0.30,0.40)",0.35761889454619045,1.0,nan
validation,20260808,0.0,2,6,1,doppler,one_step_fixed_support_newton_joint_ls,0.36812225963813316,"[0.30,0.40)",0.3681222596381346,1.0,nan
validation,20260808,0.0,2,6,0,angle,cartesian_local_joint_ls,0.2588261552157991,"[0.20,0.30)",23.2588261552158,0.0,0.0
validation,20260808,0.0,2,6,0,delay,cartesian_local_joint_ls,0.44924339567992605,"[0.40,0.49]",0.0007566043200739614,1.0,1.0
validation,20260808,0.0,2,6,0,doppler,cartesian_local_joint_ls,0.3111779686149213,"[0.30,0.40)",9.76117796861492,0.0,0.0
validation,20260808,0.0,2,6,1,angle,cartesian_local_joint_ls,0.05181772098110787,"[0.00,0.10)",0.05181772098110571,1.0,1.0
validation,20260808,0.0,2,6,1,delay,cartesian_local_joint_ls,0.35761889454619034,"[0.30,0.40)",0.09238110545380884,1.0,1.0
validation,20260808,0.0,2,6,1,doppler,cartesian_local_joint_ls,0.36812225963813316,"[0.30,0.40)",0.08187774036186468,1.0,1.0
validation,20260808,0.0,2,7,0,angle,grid_fft_topL_joint_ls,0.2593611587457909,"[0.20,0.30)",0.25936115874579,1.0,nan
validation,20260808,0.0,2,7,0,delay,grid_fft_topL_joint_ls,0.09160722833591384,"[0.00,0.10)",0.0916072283359135,1.0,nan
validation,20260808,0.0,2,7,0,doppler,grid_fft_topL_joint_ls,0.3661254326463683,"[0.30,0.40)",0.366125432646367,1.0,nan
validation,20260808,0.0,2,7,1,angle,grid_fft_topL_joint_ls,0.1722769125107937,"[0.10,0.20)",0.1722769125107959,1.0,nan
validation,20260808,0.0,2,7,1,delay,grid_fft_topL_joint_ls,0.0007181589677387468,"[0.00,0.10)",0.0007181589677385247,1.0,nan
validation,20260808,0.0,2,7,1,doppler,grid_fft_topL_joint_ls,0.24563633695358914,"[0.20,0.30)",0.24563633695358789,1.0,nan
validation,20260808,0.0,2,7,0,angle,axiswise_quadratic_peak_joint_ls,0.2593611587457909,"[0.20,0.30)",0.2379731674411687,1.0,nan
validation,20260808,0.0,2,7,0,delay,axiswise_quadratic_peak_joint_ls,0.09160722833591384,"[0.00,0.10)",0.09166543902835578,1.0,nan
validation,20260808,0.0,2,7,0,doppler,axiswise_quadratic_peak_joint_ls,0.3661254326463683,"[0.30,0.40)",0.28450961377467365,1.0,nan
validation,20260808,0.0,2,7,1,angle,axiswise_quadratic_peak_joint_ls,0.1722769125107937,"[0.10,0.20)",0.16669031658346967,1.0,nan
validation,20260808,0.0,2,7,1,delay,axiswise_quadratic_peak_joint_ls,0.0007181589677387468,"[0.00,0.10)",0.0007210114442237625,1.0,nan
validation,20260808,0.0,2,7,1,doppler,axiswise_quadratic_peak_joint_ls,0.24563633695358914,"[0.20,0.30)",0.2268544610715395,1.0,nan
validation,20260808,0.0,2,7,0,angle,axiswise_candan_joint_ls,0.2593611587457909,"[0.20,0.30)",0.0011169545368545641,1.0,nan
validation,20260808,0.0,2,7,0,delay,axiswise_candan_joint_ls,0.09160722833591384,"[0.00,0.10)",0.005501758937368706,1.0,nan
validation,20260808,0.0,2,7,0,doppler,axiswise_candan_joint_ls,0.3661254326463683,"[0.30,0.40)",0.0075053783298493215,1.0,nan
validation,20260808,0.0,2,7,1,angle,axiswise_candan_joint_ls,0.1722769125107937,"[0.10,0.20)",0.004362412560624307,1.0,nan
validation,20260808,0.0,2,7,1,delay,axiswise_candan_joint_ls,0.0007181589677387468,"[0.00,0.10)",0.0030202010929061274,1.0,nan
validation,20260808,0.0,2,7,1,doppler,axiswise_candan_joint_ls,0.24563633695358914,"[0.20,0.30)",0.005848882529715382,1.0,nan
validation,20260808,0.0,2,7,0,angle,one_step_fixed_support_newton_joint_ls,0.2593611587457909,"[0.20,0.30)",0.25936115874579,1.0,nan
validation,20260808,0.0,2,7,0,delay,one_step_fixed_support_newton_joint_ls,0.09160722833591384,"[0.00,0.10)",0.0916072283359135,1.0,nan
validation,20260808,0.0,2,7,0,doppler,one_step_fixed_support_newton_joint_ls,0.3661254326463683,"[0.30,0.40)",0.366125432646367,1.0,nan
validation,20260808,0.0,2,7,1,angle,one_step_fixed_support_newton_joint_ls,0.1722769125107937,"[0.10,0.20)",0.15440620254338455,1.0,nan
validation,20260808,0.0,2,7,1,delay,one_step_fixed_support_newton_joint_ls,0.0007181589677387468,"[0.00,0.10)",0.00012058630147571137,1.0,nan
validation,20260808,0.0,2,7,1,doppler,one_step_fixed_support_newton_joint_ls,0.24563633695358914,"[0.20,0.30)",0.20436366304640963,1.0,nan
validation,20260808,0.0,2,7,0,angle,cartesian_local_joint_ls,0.2593611587457909,"[0.20,0.30)",0.034361158745795706,1.0,1.0
validation,20260808,0.0,2,7,0,delay,cartesian_local_joint_ls,0.09160722833591384,"[0.00,0.10)",0.0916072283359135,1.0,1.0
validation,20260808,0.0,2,7,0,doppler,cartesian_local_joint_ls,0.3661254326463683,"[0.30,0.40)",0.0838745673536323,1.0,1.0
validation,20260808,0.0,2,7,1,angle,cartesian_local_joint_ls,0.1722769125107937,"[0.10,0.20)",0.052723087489198406,1.0,1.0
validation,20260808,0.0,2,7,1,delay,cartesian_local_joint_ls,0.0007181589677387468,"[0.00,0.10)",0.0007181589677385247,1.0,1.0
validation,20260808,0.0,2,7,1,doppler,cartesian_local_joint_ls,0.24563633695358914,"[0.20,0.30)",0.020636336953590018,1.0,1.0
validation,20260808,0.0,2,8,0,angle,grid_fft_topL_joint_ls,0.43180612198243273,"[0.40,0.49]",2.431806121982433,0.0,nan
validation,20260808,0.0,2,8,0,delay,grid_fft_topL_joint_ls,0.2992850992317393,"[0.20,0.30)",7.700714900768261,0.0,nan
validation,20260808,0.0,2,8,0,doppler,grid_fft_topL_joint_ls,0.3708807448606535,"[0.30,0.40)",13.370880744860656,0.0,nan
validation,20260808,0.0,2,8,1,angle,grid_fft_topL_joint_ls,0.44179752755748913,"[0.40,0.49]",0.5582024724425168,0.0,nan
validation,20260808,0.0,2,8,1,delay,grid_fft_topL_joint_ls,0.15942160589648857,"[0.10,0.20)",0.15942160589648857,1.0,nan
validation,20260808,0.0,2,8,1,doppler,grid_fft_topL_joint_ls,0.15361621281660193,"[0.10,0.20)",0.1536162128166012,1.0,nan
validation,20260808,0.0,2,8,0,angle,axiswise_quadratic_peak_joint_ls,0.43180612198243273,"[0.40,0.49]",2.6389266307117225,0.0,nan
validation,20260808,0.0,2,8,0,delay,axiswise_quadratic_peak_joint_ls,0.2992850992317393,"[0.20,0.30)",7.697374978170885,0.0,nan
validation,20260808,0.0,2,8,0,doppler,axiswise_quadratic_peak_joint_ls,0.3708807448606535,"[0.30,0.40)",13.37447569900769,0.0,nan
validation,20260808,0.0,2,8,1,angle,axiswise_quadratic_peak_joint_ls,0.44179752755748913,"[0.40,0.49]",0.05820247244251675,1.0,nan
validation,20260808,0.0,2,8,1,delay,axiswise_quadratic_peak_joint_ls,0.15942160589648857,"[0.10,0.20)",0.1552384285875572,1.0,nan
validation,20260808,0.0,2,8,1,doppler,axiswise_quadratic_peak_joint_ls,0.15361621281660193,"[0.10,0.20)",0.14915157121177103,1.0,nan
validation,20260808,0.0,2,8,0,angle,axiswise_candan_joint_ls,0.43180612198243273,"[0.40,0.49]",2.8776148937757284,0.0,nan
validation,20260808,0.0,2,8,0,delay,axiswise_candan_joint_ls,0.2992850992317393,"[0.20,0.30)",7.540239753946512,0.0,nan
validation,20260808,0.0,2,8,0,doppler,axiswise_candan_joint_ls,0.3708807448606535,"[0.30,0.40)",13.522587105198362,0.0,nan
validation,20260808,0.0,2,8,1,angle,axiswise_candan_joint_ls,0.44179752755748913,"[0.40,0.49]",0.05820247244251675,1.0,nan
validation,20260808,0.0,2,8,1,delay,axiswise_candan_joint_ls,0.15942160589648857,"[0.10,0.20)",0.00036120443249565426,1.0,nan
validation,20260808,0.0,2,8,1,doppler,axiswise_candan_joint_ls,0.15361621281660193,"[0.10,0.20)",0.0016243337520975842,1.0,nan
validation,20260808,0.0,2,8,0,angle,one_step_fixed_support_newton_joint_ls,0.43180612198243273,"[0.40,0.49]",2.431806121982433,0.0,nan
validation,20260808,0.0,2,8,0,delay,one_step_fixed_support_newton_joint_ls,0.2992850992317393,"[0.20,0.30)",7.700714900768261,0.0,nan
validation,20260808,0.0,2,8,0,doppler,one_step_fixed_support_newton_joint_ls,0.3708807448606535,"[0.30,0.40)",13.370880744860656,0.0,nan
validation,20260808,0.0,2,8,1,angle,one_step_fixed_support_newton_joint_ls,0.44179752755748913,"[0.40,0.49]",0.5582024724425168,0.0,nan
validation,20260808,0.0,2,8,1,delay,one_step_fixed_support_newton_joint_ls,0.15942160589648857,"[0.10,0.20)",0.15942160589648857,1.0,nan
validation,20260808,0.0,2,8,1,doppler,one_step_fixed_support_newton_joint_ls,0.15361621281660193,"[0.10,0.20)",0.1536162128166012,1.0,nan
validation,20260808,0.0,2,8,0,angle,cartesian_local_joint_ls,0.43180612198243273,"[0.40,0.49]",2.881806121982436,0.0,0.0
validation,20260808,0.0,2,8,0,delay,cartesian_local_joint_ls,0.2992850992317393,"[0.20,0.30)",7.47571490076826,0.0,0.0
validation,20260808,0.0,2,8,0,doppler,cartesian_local_joint_ls,0.3708807448606535,"[0.30,0.40)",13.59588074486065,0.0,0.0
validation,20260808,0.0,2,8,1,angle,cartesian_local_joint_ls,0.44179752755748913,"[0.40,0.49]",0.10820247244251391,1.0,1.0
validation,20260808,0.0,2,8,1,delay,cartesian_local_joint_ls,0.15942160589648857,"[0.10,0.20)",0.06557839410351107,1.0,1.0
validation,20260808,0.0,2,8,1,doppler,cartesian_local_joint_ls,0.15361621281660193,"[0.10,0.20)",0.07138378718340022,1.0,1.0
validation,20260808,0.0,2,9,0,angle,grid_fft_topL_joint_ls,0.12982590144758727,"[0.10,0.20)",0.12982590144758888,1.0,nan
validation,20260808,0.0,2,9,0,delay,grid_fft_topL_joint_ls,0.45707762265370666,"[0.40,0.49]",0.45707762265370633,1.0,nan
validation,20260808,0.0,2,9,0,doppler,grid_fft_topL_joint_ls,0.2201310909163115,"[0.20,0.30)",0.22013109091631122,1.0,nan
validation,20260808,0.0,2,9,1,angle,grid_fft_topL_joint_ls,0.2376653419808159,"[0.20,0.30)",0.23766534198081501,1.0,nan
validation,20260808,0.0,2,9,1,delay,grid_fft_topL_joint_ls,0.24338920131007968,"[0.20,0.30)",0.24338920131008024,1.0,nan
validation,20260808,0.0,2,9,1,doppler,grid_fft_topL_joint_ls,0.21274663255071513,"[0.20,0.30)",0.21274663255071502,1.0,nan
validation,20260808,0.0,2,9,0,angle,axiswise_quadratic_peak_joint_ls,0.12982590144758727,"[0.10,0.20)",0.125819649036103,1.0,nan
validation,20260808,0.0,2,9,0,delay,axiswise_quadratic_peak_joint_ls,0.45707762265370666,"[0.40,0.49]",0.19112655108584953,1.0,nan
validation,20260808,0.0,2,9,0,doppler,axiswise_quadratic_peak_joint_ls,0.2201310909163115,"[0.20,0.30)",0.20755507398095574,1.0,nan
validation,20260808,0.0,2,9,1,angle,axiswise_quadratic_peak_joint_ls,0.2376653419808159,"[0.20,0.30)",0.22209245836325664,1.0,nan
validation,20260808,0.0,2,9,1,delay,axiswise_quadratic_peak_joint_ls,0.24338920131007968,"[0.20,0.30)",0.22546256089102812,1.0,nan
validation,20260808,0.0,2,9,1,doppler,axiswise_quadratic_peak_joint_ls,0.21274663255071513,"[0.20,0.30)",0.20099867975424957,1.0,nan
validation,20260808,0.0,2,9,0,angle,axiswise_candan_joint_ls,0.12982590144758727,"[0.10,0.20)",0.006367815905718999,1.0,nan
validation,20260808,0.0,2,9,0,delay,axiswise_candan_joint_ls,0.45707762265370666,"[0.40,0.49]",0.008765330267772597,1.0,nan
validation,20260808,0.0,2,9,0,doppler,axiswise_candan_joint_ls,0.2201310909163115,"[0.20,0.30)",0.005040916110289118,1.0,nan
validation,20260808,0.0,2,9,1,angle,axiswise_candan_joint_ls,0.2376653419808159,"[0.20,0.30)",0.0003093445124733307,1.0,nan
validation,20260808,0.0,2,9,1,delay,axiswise_candan_joint_ls,0.24338920131007968,"[0.20,0.30)",0.00024585970901824794,1.0,nan
validation,20260808,0.0,2,9,1,doppler,axiswise_candan_joint_ls,0.21274663255071513,"[0.20,0.30)",0.0016917094497301832,1.0,nan
validation,20260808,0.0,2,9,0,angle,one_step_fixed_support_newton_joint_ls,0.12982590144758727,"[0.10,0.20)",0.12982590144758888,1.0,nan
validation,20260808,0.0,2,9,0,delay,one_step_fixed_support_newton_joint_ls,0.45707762265370666,"[0.40,0.49]",0.45707762265370633,1.0,nan
validation,20260808,0.0,2,9,0,doppler,one_step_fixed_support_newton_joint_ls,0.2201310909163115,"[0.20,0.30)",0.22013109091631122,1.0,nan
validation,20260808,0.0,2,9,1,angle,one_step_fixed_support_newton_joint_ls,0.2376653419808159,"[0.20,0.30)",0.23766534198081501,1.0,nan
validation,20260808,0.0,2,9,1,delay,one_step_fixed_support_newton_joint_ls,0.24338920131007968,"[0.20,0.30)",0.24338920131008024,1.0,nan
validation,20260808,0.0,2,9,1,doppler,one_step_fixed_support_newton_joint_ls,0.21274663255071513,"[0.20,0.30)",0.21274663255071502,1.0,nan
validation,20260808,0.0,2,9,0,angle,cartesian_local_joint_ls,0.12982590144758727,"[0.10,0.20)",0.09517409855240544,1.0,1.0
validation,20260808,0.0,2,9,0,delay,cartesian_local_joint_ls,0.45707762265370666,"[0.40,0.49]",0.007077622653707039,1.0,1.0
validation,20260808,0.0,2,9,0,doppler,cartesian_local_joint_ls,0.2201310909163115,"[0.20,0.30)",0.004868909083690198,1.0,1.0
validation,20260808,0.0,2,9,1,angle,cartesian_local_joint_ls,0.2376653419808159,"[0.20,0.30)",0.012665341980813594,1.0,1.0
validation,20260808,0.0,2,9,1,delay,cartesian_local_joint_ls,0.24338920131007968,"[0.20,0.30)",0.018389201310079706,1.0,1.0
validation,20260808,0.0,2,9,1,doppler,cartesian_local_joint_ls,0.21274663255071513,"[0.20,0.30)",0.012253367449284625,1.0,1.0
validation,20260808,0.0,2,10,0,angle,grid_fft_topL_joint_ls,0.1281095699139395,"[0.10,0.20)",0.12810956991393851,1.0,nan
validation,20260808,0.0,2,10,0,delay,grid_fft_topL_joint_ls,0.39213918500203926,"[0.30,0.40)",0.3921391850020388,1.0,nan
validation,20260808,0.0,2,10,0,doppler,grid_fft_topL_joint_ls,0.028956694458836085,"[0.00,0.10)",0.02895669445883442,1.0,nan
validation,20260808,0.0,2,10,1,angle,grid_fft_topL_joint_ls,0.3381078836604522,"[0.30,0.40)",0.33810788366045585,1.0,nan
validation,20260808,0.0,2,10,1,delay,grid_fft_topL_joint_ls,0.16996159828100965,"[0.10,0.20)",0.16996159828100943,1.0,nan
validation,20260808,0.0,2,10,1,doppler,grid_fft_topL_joint_ls,0.13403309453175394,"[0.10,0.20)",0.13403309453175538,1.0,nan
validation,20260808,0.0,2,10,0,angle,axiswise_quadratic_peak_joint_ls,0.1281095699139395,"[0.10,0.20)",0.126045886471708,1.0,nan
validation,20260808,0.0,2,10,0,delay,axiswise_quadratic_peak_joint_ls,0.39213918500203926,"[0.30,0.40)",0.279900461984532,1.0,nan
validation,20260808,0.0,2,10,0,doppler,axiswise_quadratic_peak_joint_ls,0.028956694458836085,"[0.00,0.10)",0.028858765219958116,1.0,nan
validation,20260808,0.0,2,10,1,angle,axiswise_quadratic_peak_joint_ls,0.3381078836604522,"[0.30,0.40)",0.2825859495741838,1.0,nan
validation,20260808,0.0,2,10,1,delay,axiswise_quadratic_peak_joint_ls,0.16996159828100965,"[0.10,0.20)",0.16455210866275038,1.0,nan
validation,20260808,0.0,2,10,1,doppler,axiswise_quadratic_peak_joint_ls,0.13403309453175394,"[0.10,0.20)",0.13189940217998952,1.0,nan
validation,20260808,0.0,2,10,0,angle,axiswise_candan_joint_ls,0.1281095699139395,"[0.10,0.20)",0.002427301513051816,1.0,nan
validation,20260808,0.0,2,10,0,delay,axiswise_candan_joint_ls,0.39213918500203926,"[0.30,0.40)",0.0008589192748473806,1.0,nan
validation,20260808,0.0,2,10,0,doppler,axiswise_candan_joint_ls,0.028956694458836085,"[0.00,0.10)",0.0024203491755017126,1.0,nan
validation,20260808,0.0,2,10,1,angle,axiswise_candan_joint_ls,0.3381078836604522,"[0.30,0.40)",0.003912743756373516,1.0,nan
validation,20260808,0.0,2,10,1,delay,axiswise_candan_joint_ls,0.16996159828100965,"[0.10,0.20)",0.004997293099252786,1.0,nan
validation,20260808,0.0,2,10,1,doppler,axiswise_candan_joint_ls,0.13403309453175394,"[0.10,0.20)",0.0002749258197596305,1.0,nan
validation,20260808,0.0,2,10,0,angle,one_step_fixed_support_newton_joint_ls,0.1281095699139395,"[0.10,0.20)",0.12810956991393851,1.0,nan
validation,20260808,0.0,2,10,0,delay,one_step_fixed_support_newton_joint_ls,0.39213918500203926,"[0.30,0.40)",0.3921391850020388,1.0,nan
validation,20260808,0.0,2,10,0,doppler,one_step_fixed_support_newton_joint_ls,0.028956694458836085,"[0.00,0.10)",0.02895669445883442,1.0,nan
validation,20260808,0.0,2,10,1,angle,one_step_fixed_support_newton_joint_ls,0.3381078836604522,"[0.30,0.40)",0.11189211633954699,1.0,nan
validation,20260808,0.0,2,10,1,delay,one_step_fixed_support_newton_joint_ls,0.16996159828100965,"[0.10,0.20)",0.08272331357107277,1.0,nan
validation,20260808,0.0,2,10,1,doppler,one_step_fixed_support_newton_joint_ls,0.13403309453175394,"[0.10,0.20)",0.07105933164207912,1.0,nan
validation,20260808,0.0,2,10,0,angle,cartesian_local_joint_ls,0.1281095699139395,"[0.10,0.20)",0.0968904300860629,1.0,1.0
validation,20260808,0.0,2,10,0,delay,cartesian_local_joint_ls,0.39213918500203926,"[0.30,0.40)",0.05786081499796136,1.0,1.0
validation,20260808,0.0,2,10,0,doppler,cartesian_local_joint_ls,0.028956694458836085,"[0.00,0.10)",0.02895669445883442,1.0,1.0
validation,20260808,0.0,2,10,1,angle,cartesian_local_joint_ls,0.3381078836604522,"[0.30,0.40)",0.11189211633954699,1.0,1.0
validation,20260808,0.0,2,10,1,delay,cartesian_local_joint_ls,0.16996159828100965,"[0.10,0.20)",0.055038401718990215,1.0,1.0
validation,20260808,0.0,2,10,1,doppler,cartesian_local_joint_ls,0.13403309453175394,"[0.10,0.20)",0.09096690546824604,1.0,1.0
validation,20260808,0.0,2,11,0,angle,grid_fft_topL_joint_ls,0.37751973274627515,"[0.30,0.40)",0.37751973274627915,1.0,nan
validation,20260808,0.0,2,11,0,delay,grid_fft_topL_joint_ls,0.04011810008887384,"[0.00,0.10)",0.04011810008887373,1.0,nan
validation,20260808,0.0,2,11,0,doppler,grid_fft_topL_joint_ls,0.034854460176891866,"[0.00,0.10)",0.03485446017689142,1.0,nan
validation,20260808,0.0,2,11,1,angle,grid_fft_topL_joint_ls,0.13243479207244757,"[0.10,0.20)",0.1324347920724449,1.0,nan
validation,20260808,0.0,2,11,1,delay,grid_fft_topL_joint_ls,0.45403212060144593,"[0.40,0.49]",0.45403212060144593,1.0,nan
validation,20260808,0.0,2,11,1,doppler,grid_fft_topL_joint_ls,0.26530852011464257,"[0.20,0.30)",0.2653085201146439,1.0,nan
validation,20260808,0.0,2,11,0,angle,axiswise_quadratic_peak_joint_ls,0.37751973274627515,"[0.30,0.40)",0.2839722419996207,1.0,nan
validation,20260808,0.0,2,11,0,delay,axiswise_quadratic_peak_joint_ls,0.04011810008887384,"[0.00,0.10)",0.04010226520191651,1.0,nan
validation,20260808,0.0,2,11,0,doppler,axiswise_quadratic_peak_joint_ls,0.034854460176891866,"[0.00,0.10)",0.034518303553527474,1.0,nan
validation,20260808,0.0,2,11,1,angle,axiswise_quadratic_peak_joint_ls,0.13243479207244757,"[0.10,0.20)",0.12975633990772906,1.0,nan
validation,20260808,0.0,2,11,1,delay,axiswise_quadratic_peak_joint_ls,0.45403212060144593,"[0.40,0.49]",0.2045688963354113,1.0,nan
validation,20260808,0.0,2,11,1,doppler,axiswise_quadratic_peak_joint_ls,0.26530852011464257,"[0.20,0.30)",0.2403711133554438,1.0,nan
validation,20260808,0.0,2,11,0,angle,axiswise_candan_joint_ls,0.37751973274627515,"[0.30,0.40)",0.000595554424236866,1.0,nan
validation,20260808,0.0,2,11,0,delay,axiswise_candan_joint_ls,0.04011810008887384,"[0.00,0.10)",0.0012976185062782974,1.0,nan
validation,20260808,0.0,2,11,0,doppler,axiswise_candan_joint_ls,0.034854460176891866,"[0.00,0.10)",0.004115448337735472,1.0,nan
validation,20260808,0.0,2,11,1,angle,axiswise_candan_joint_ls,0.13243479207244757,"[0.10,0.20)",0.001092193604549152,1.0,nan
validation,20260808,0.0,2,11,1,delay,axiswise_candan_joint_ls,0.45403212060144593,"[0.40,0.49]",0.0017515683067195198,1.0,nan
validation,20260808,0.0,2,11,1,doppler,axiswise_candan_joint_ls,0.26530852011464257,"[0.20,0.30)",0.0076182909482298555,1.0,nan
validation,20260808,0.0,2,11,0,angle,one_step_fixed_support_newton_joint_ls,0.37751973274627515,"[0.30,0.40)",0.0724802672537237,1.0,nan
validation,20260808,0.0,2,11,0,delay,one_step_fixed_support_newton_joint_ls,0.04011810008887384,"[0.00,0.10)",0.02731699202034399,1.0,nan
validation,20260808,0.0,2,11,0,doppler,one_step_fixed_support_newton_joint_ls,0.034854460176891866,"[0.00,0.10)",0.017804300696425912,1.0,nan
validation,20260808,0.0,2,11,1,angle,one_step_fixed_support_newton_joint_ls,0.13243479207244757,"[0.10,0.20)",0.1324347920724449,1.0,nan
