profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
D,20260627.0,30.0,16.0,50.0,0.6419195571509573,1.1337049056907809,0.05515030432649187,source-trained-feature-controller,-29.537797605227958,-25.173480482477533,-4.364317122750425,176.80202139526386,197.75035796932264,-20.948336574058725,30.773730403210312,29.004535844516287,1.7691945586940256,0.9525,0.9999788352000719
D,20260628.0,0.0,4.0,50.0,0.6419195571509573,0.9914449891606697,0.3938462373483073,source-trained-feature-controller,-10.725062716530442,-10.62741132427717,-0.09765139225327096,1683.4921259409568,1682.795822450619,0.6963034903376968,35.752202226118996,35.20577062754973,0.5464315985692582,0.385,0.9837590756943135
D,20260628.0,0.0,8.0,50.0,0.6419195571509573,1.0969864000140503,0.12318093978436531,source-trained-feature-controller,-8.510830803501163,-8.361751430348438,-0.14907937315272596,1846.8478946804382,1847.8263913005464,-0.9784966201081101,42.16952667055274,42.14366434008873,0.02586233046400558,0.2675,0.980111920416556
D,20260628.0,0.0,16.0,50.0,0.6419195571509573,1.1128911388000011,0.018275985368494004,source-trained-feature-controller,-6.301381141897755,-6.191014280143474,-0.11036686175427982,1396.081029894983,1396.7800016641472,-0.6989717691636735,48.04430243425389,47.42673433218592,0.6175681020679681,0.20375,0.9806964988403686
D,20260628.0,10.0,4.0,50.0,0.6419195571509573,1.097197345144726,0.5019857755007808,source-trained-feature-controller,-18.459014302988493,-17.455014377173196,-1.003999925815297,270.2498591872873,292.5839488443342,-22.334089657046903,18.845603209617888,16.597505137755654,2.2480980718622314,0.81,0.998538419063305
D,20260628.0,10.0,8.0,50.0,0.6419195571509573,1.1229067386379386,0.2592164406146635,source-trained-feature-controller,-18.704983408935657,-17.606638330147007,-1.0983450787886517,792.9005689459918,803.1814608067621,-10.280891860770417,34.51679880905881,34.12831292218817,0.3884858868706374,0.7,0.9971728390939965
D,20260628.0,10.0,16.0,50.0,0.6419195571509573,1.138904529161887,0.026051738092285906,source-trained-feature-controller,-16.490970764429655,-15.823794898466337,-0.6671758659633205,764.6260355051793,767.1775561294369,-2.5515206242575332,46.92724871468341,47.195569761755976,-0.2683210470725609,0.49125,0.9958343537411223
D,20260628.0,20.0,4.0,50.0,0.6419195571509573,1.1000843515906873,0.4692330508813354,source-trained-feature-controller,-19.66678605061529,-18.27653139600575,-1.3902546546095416,98.38739478253545,128.63274244689705,-30.24534766436159,14.566744352849653,12.382644183214232,2.184100169635422,0.92,0.999883205525002
D,20260628.0,20.0,8.0,50.0,0.6419195571509573,1.0971070307854176,0.3747933407682187,source-trained-feature-controller,-23.553658917103846,-20.940842496362833,-2.612816420741012,257.01544869869167,283.877594062645,-26.862145363953346,35.50440802770066,33.16442121518798,2.339986812512683,0.9325,0.9998331790383045
D,20260628.0,20.0,16.0,50.0,0.6419195571509573,1.1405055325559459,0.04995077232841907,source-trained-feature-controller,-25.79577064164088,-22.609103052294387,-3.186667589346493,223.28427744043344,243.70384453262258,-20.41956709218912,39.616092099260385,40.675465973026895,-1.0593738737665057,0.81,0.9995882839925394
