profile,seed,sample_index,snr_db,l_value,channel_nmse_db,support_recall,dominant_energy_recall,topk_energy_efficiency,clean_topk_energy_fraction,effective_support_95,effective_support_99,delay_support_recall,angle_support_recall,delay_bin_rmse,angle_bin_rmse,noise_variance
D,20260630.0,23.0,10.0,8.0,-17.58839981719078,1.0,0.9829689501811981,0.9999999999999999,0.9829689501811982,3.0,13.0,1.0,1.0,0.0,0.0,0.09999999840138343
D,20260630.0,24.0,10.0,8.0,-20.195901179569802,0.875,0.9910259919624803,0.9994749118510287,0.9915466413530072,1.0,7.0,0.875,0.875,0.8660254037844386,0.7071067811865476,0.09999998606591928
D,20260630.0,25.0,10.0,8.0,-17.6749004544202,1.0,0.9831636121134125,1.0,0.9831636121134125,2.0,13.0,1.0,1.0,0.0,0.0,0.09999999071175593
D,20260630.0,26.0,10.0,8.0,-17.710153340601178,1.0,0.9834267644093331,1.0000000000000002,0.983426764409333,2.0,12.0,1.0,1.0,0.0,0.0,0.10000000679403917
D,20260630.0,27.0,10.0,8.0,-18.769082744059283,0.875,0.9875148157763851,0.9996211792458987,0.9878890486507634,1.0,10.0,0.875,0.875,0.3535533905932738,0.3535533905932738,0.09999999728274604
D,20260630.0,28.0,10.0,8.0,-17.53280758610734,1.0,0.9828463086520194,1.0,0.9828463086520194,2.0,14.0,1.0,1.0,0.0,0.0,0.09999998903681402
D,20260630.0,29.0,10.0,8.0,-16.897706790472945,0.875,0.9799678581872925,0.999660324622383,0.9803008422460607,2.0,16.0,0.875,0.875,0.7905694150420949,1.0606601717798212,0.10000001081668727
D,20260630.0,30.0,10.0,8.0,-18.884088671104138,0.875,0.9876243692140915,0.9997823849491562,0.9878393379218389,1.0,10.0,0.875,0.875,0.3535533905932738,0.7905694150420949,0.1000000042913574
D,20260630.0,31.0,10.0,8.0,-18.286474805037297,1.0,0.9854499762926048,1.0000000000000002,0.9854499762926047,2.0,13.0,1.0,1.0,0.0,0.0,0.10000001026829537
D,20260630.0,32.0,10.0,8.0,-14.878483325298857,0.875,0.968006770551912,0.9996989590433186,0.9682982679888603,4.0,22.0,0.875,0.875,0.7071067811865476,0.3535533905932738,0.10000001205954483
D,20260630.0,33.0,10.0,8.0,-18.106531977434965,1.0,0.9850369286373507,0.9999999999999999,0.9850369286373508,1.0,11.0,1.0,1.0,0.0,0.0,0.09999998244924889
D,20260630.0,34.0,10.0,8.0,-20.59604649558065,1.0,0.9915564096872533,0.9999999999999999,0.9915564096872534,2.0,8.0,1.0,1.0,0.0,0.0,0.10000000291391356
D,20260630.0,35.0,10.0,8.0,-18.979135853473224,1.0,0.9876970345082415,1.0,0.9876970345082415,1.0,11.0,1.0,1.0,0.0,0.0,0.1000000133114984
D,20260630.0,36.0,10.0,8.0,-19.865815662630162,0.75,0.9899946033326972,0.9993922967432343,0.9905965921078621,1.0,8.0,0.75,0.875,0.8660254037844386,1.118033988749895,0.10000000664895148
D,20260630.0,37.0,10.0,8.0,-17.93378575722403,1.0,0.9841492582781272,1.0,0.9841492582781272,1.0,13.0,1.0,1.0,0.0,0.0,0.09999999943027313
D,20260630.0,38.0,10.0,8.0,-18.674019356121256,1.0,0.9868995743291529,1.0,0.9868995743291529,2.0,11.0,1.0,1.0,0.0,0.0,0.09999998361495366
D,20260630.0,39.0,10.0,8.0,-16.72938575558377,1.0,0.9791108638199977,0.9999999999999999,0.9791108638199978,2.0,17.0,1.0,1.0,0.0,0.0,0.1000000031607547
D,20260630.0,40.0,10.0,8.0,-19.788015078982795,0.875,0.9896901454050014,0.9999122905886902,0.9897769581593295,1.0,9.0,1.0,0.875,0.0,0.7071067811865476,0.09999999299500065
D,20260630.0,41.0,10.0,8.0,-16.9790708793045,0.875,0.9805648651266193,0.9990388994299457,0.981508193210627,1.0,16.0,0.875,0.875,2.850438562747845,2.0615528128088303,0.10000000555843076
D,20260630.0,42.0,10.0,8.0,-17.709473341858434,0.875,0.9833812029195573,0.999710459860986,0.9836660137139115,2.0,14.0,0.875,0.875,0.7905694150420949,1.0,0.09999999172335183
D,20260630.0,43.0,10.0,8.0,-18.46255421655902,1.0,0.98614855643798,1.0,0.98614855643798,3.0,13.0,1.0,1.0,0.0,0.0,0.09999999603378809
D,20260630.0,44.0,10.0,8.0,-19.050601961798584,1.0,0.9878651534966847,1.0,0.9878651534966847,1.0,10.0,1.0,1.0,0.0,0.0,0.10000000111359583
D,20260630.0,45.0,10.0,8.0,-18.706028905788152,1.0,0.9867001723853901,0.9999999999999999,0.9867001723853902,1.0,10.0,1.0,1.0,0.0,0.0,0.09999999576982752
D,20260630.0,46.0,10.0,8.0,-16.599687170948453,0.875,0.9785153127432428,0.999216908603612,0.9792821801931881,4.0,19.0,1.0,0.875,0.0,0.3535533905932738,0.10000000382342145
D,20260630.0,47.0,10.0,8.0,-16.17473838843293,0.875,0.9763006149332086,0.999729992894195,0.9765642942319268,2.0,18.0,0.875,1.0,0.3535533905932738,0.0,0.10000000053773099
D,20260630.0,48.0,10.0,8.0,-18.537049342534807,0.875,0.9862789749036153,0.9995420288199995,0.9867308692041276,1.0,11.0,0.875,1.0,0.7905694150420949,0.0,0.09999999009732312
D,20260630.0,49.0,10.0,8.0,-19.805103980242343,1.0,0.990317903816845,1.0,0.990317903816845,1.0,8.0,1.0,1.0,0.0,0.0,0.09999999969143422
D,20260630.0,0.0,10.0,16.0,-22.5496319797705,0.9375,0.9950638657473364,0.9998425043914535,0.9952206086227294,1.0,10.0,0.9375,0.9375,2.0,1.0,0.10000000524820576
D,20260630.0,1.0,10.0,16.0,-20.256456863837276,0.9375,0.9916007084700905,0.9998992451005526,0.9917006271670625,2.0,14.0,0.9375,0.9375,2.0155644370746373,1.25,0.10000000336376107
D,20260630.0,2.0,10.0,16.0,-20.175424753525387,0.875,0.9923150788826312,0.9989588139514277,0.9933493403571695,1.0,12.0,0.875,0.875,2.091650066335189,1.0897247358851685,0.10000000297841449
D,20260630.0,3.0,10.0,16.0,-22.339000781599964,0.9375,0.9946984411226455,0.9999300461645318,0.9947680289616724,1.0,9.0,0.9375,0.9375,0.3535533905932738,0.3535533905932738,0.09999999253875527
D,20260630.0,4.0,10.0,16.0,-19.063068551845866,0.9375,0.9888231341413859,0.999343808439915,0.9894724175907459,2.0,17.0,0.9375,0.9375,2.091650066335189,1.6770509831248424,0.09999999351042502
D,20260630.0,5.0,10.0,16.0,-21.41457075214309,0.9375,0.9938016264565118,0.9997645696569026,0.9940356526112571,1.0,10.0,0.9375,0.9375,2.091650066335189,1.299038105676658,0.09999999957705226
D,20260630.0,6.0,10.0,16.0,-20.98455775354154,0.8125,0.9933159460001325,0.9989608086216214,0.9943492651836083,1.0,11.0,0.875,0.8125,10.92302613747674,1.5206906325745548,0.1000000100077371
D,20260630.0,7.0,10.0,16.0,-21.463834752465687,0.875,0.994101449801248,0.9995738436636804,0.9945252730479874,2.0,10.0,0.875,0.875,12.913171570144957,1.75,0.09999998088101543
D,20260630.0,8.0,10.0,16.0,-21.855407387630038,1.0,0.9942530280992895,1.0000000000000002,0.9942530280992894,1.0,12.0,1.0,1.0,0.0,0.0,0.09999998950098335
D,20260630.0,9.0,10.0,16.0,-21.476912679184746,0.875,0.9942940667525657,0.9989614138943352,0.9953278003766188,1.0,9.0,0.9375,0.9375,7.275816105427624,0.6614378277661477,0.10000000210751477
D,20260630.0,10.0,10.0,16.0,-19.231365063398787,0.875,0.9887572146069209,0.9992097377355802,0.9895392101038298,3.0,17.0,0.9375,0.875,2.0463381929681126,1.0897247358851685,0.09999999095666245
D,20260630.0,11.0,10.0,16.0,-18.524636162245855,0.875,0.9868536579281548,0.9995656857979148,0.9872824487171021,3.0,21.0,0.875,0.875,2.0766559657295187,0.9013878188659973,0.09999999464791269
D,20260630.0,12.0,10.0,16.0,-19.984998880231167,0.9375,0.990833850308532,0.9995936198475432,0.9912366692172893,2.0,15.0,1.0,0.9375,0.0,0.25,0.100000013155551
D,20260630.0,13.0,10.0,16.0,-18.90756941193613,1.0,0.988031477815224,1.0000000000000002,0.9880314778152239,3.0,19.0,1.0,1.0,0.0,0.0,0.10000000493718879
D,20260630.0,14.0,10.0,16.0,-19.89505694488003,1.0,0.9907919542072199,0.9999999999999999,0.99079195420722,2.0,16.0,1.0,1.0,0.0,0.0,0.0999999873280319
D,20260630.0,15.0,10.0,16.0,-19.96138438108649,0.9375,0.9907630708019394,0.9997640280323274,0.9909969182947067,2.0,16.0,1.0,0.9375,0.0,0.25,0.09999998986894777
D,20260630.0,16.0,10.0,16.0,-20.987880916952886,0.875,0.9931552165290035,0.9995758738916353,0.9935766183134911,1.0,12.0,0.9375,0.875,0.5590169943749475,0.4330127018922193,0.10000000320013103
D,20260630.0,17.0,10.0,16.0,-20.82114191386125,0.875,0.9922904425236365,0.9996181644786183,0.992669478991707,3.0,13.0,0.875,0.875,2.1213203435596424,1.4577379737113252,0.10000001421453435
D,20260630.0,18.0,10.0,16.0,-20.73329883309851,0.9375,0.9921832124556255,0.9993436837442747,0.9928348260912393,2.0,12.0,0.9375,1.0,0.25,0.0,0.09999999329267924
D,20260630.0,19.0,10.0,16.0,-22.046608649012693,0.9375,0.994352994968416,0.9999208842570505,0.994431670168814,2.0,8.0,0.9375,0.9375,0.5590169943749475,0.25,0.09999999923807214
D,20260630.0,20.0,10.0,16.0,-20.472681393614383,0.9375,0.9919451453549207,0.9999075356120233,0.9920368734372734,1.0,13.0,1.0,0.9375,0.0,0.25,0.099999991380497
D,20260630.0,21.0,10.0,16.0,-20.157569202444513,0.875,0.9910786785996167,0.9997974754040361,0.9912794370670961,2.0,14.0,0.9375,0.875,0.25,0.4330127018922193,0.1000000008646309
D,20260630.0,22.0,10.0,16.0,-19.80026993139634,0.875,0.990475743078223,0.9993179243269836,0.991151783598082,1.0,15.0,0.875,0.9375,0.7905694150420949,1.25,0.10000000213913843
D,20260630.0,23.0,10.0,16.0,-20.423501106808757,0.875,0.9915127803641124,0.9995125519221932,0.9919963270669325,3.0,13.0,0.875,0.875,2.5248762345905194,0.7905694150420949,0.09999999840138343
D,20260630.0,24.0,10.0,16.0,-22.81497668564843,0.9375,0.9959068048334654,0.9996495831002434,0.9962559097407209,1.0,7.0,0.9375,0.9375,0.3535533905932738,0.3535533905932738,0.09999998606591928
D,20260630.0,25.0,10.0,16.0,-20.18741189590566,0.8125,0.9913409097337512,0.9995393437887483,0.9917977875448895,2.0,13.0,0.9375,0.8125,0.4330127018922193,0.6123724356957945,0.09999999071175593
D,20260630.0,26.0,10.0,16.0,-22.02967484299655,1.0,0.994506139415524,1.0000000000000002,0.9945061394155239,2.0,12.0,1.0,1.0,0.0,0.0,0.10000000679403917
D,20260630.0,27.0,10.0,16.0,-21.763371341174174,0.9375,0.9944316968714546,0.9997749685920522,0.9946555256048045,1.0,10.0,0.9375,0.9375,0.3535533905932738,0.25,0.09999999728274604
D,20260630.0,28.0,10.0,16.0,-20.102170413068933,0.9375,0.991095804735529,0.9997655674483259,0.9913282043360181,2.0,14.0,0.9375,1.0,0.25,0.0,0.09999998903681402
D,20260630.0,29.0,10.0,16.0,-19.833294506168695,1.0,0.990275832747526,1.0,0.990275832747526,2.0,16.0,1.0,1.0,0.0,0.0,0.10000001081668727
D,20260630.0,30.0,10.0,16.0,-20.824448880766507,0.75,0.9931877785484691,0.9983540797663161,0.9948251814435852,1.0,10.0,0.9375,0.75,2.537222891273055,1.2747548783981961,0.1000000042913574
D,20260630.0,31.0,10.0,16.0,-20.823429127844996,0.9375,0.9923230896065254,0.9996010105538258,0.9927191740799981,2.0,13.0,0.9375,0.9375,0.5590169943749475,0.75,0.10000001026829537
D,20260630.0,32.0,10.0,16.0,-18.22201247796991,1.0,0.9858547469949525,1.0,0.9858547469949525,4.0,22.0,1.0,1.0,0.0,0.0,0.10000001205954483
D,20260630.0,33.0,10.0,16.0,-21.080331806918377,0.875,0.9932962148065027,0.9997496785445906,0.9935449204169959,1.0,11.0,0.875,0.875,2.03100960115899,1.713913650100261,0.09999998244924889
D,20260630.0,34.0,10.0,16.0,-22.886944781445827,0.875,0.99579805151433,0.9993791788268863,0.9964166480666927,2.0,8.0,0.9375,0.875,12.180927715079832,1.6583123951777,0.10000000291391356
D,20260630.0,35.0,10.0,16.0,-20.312317711265475,0.75,0.9917059197226756,0.9986730314428265,0.9930236308573536,1.0,11.0,0.875,0.75,0.6123724356957945,0.9682458365518543,0.1000000133114984
D,20260630.0,36.0,10.0,16.0,-21.709885778921834,0.875,0.9939724531690841,0.9988515652367257,0.9951152781479746,1.0,8.0,0.875,0.875,2.1505813167606567,1.6770509831248424,0.10000000664895148
D,20260630.0,37.0,10.0,16.0,-21.245809486994908,0.875,0.9931526448395581,0.9997995664188954,0.9933517458872827,1.0,13.0,0.9375,0.875,2.091650066335189,1.3919410907075054,0.09999999943027313
D,20260630.0,38.0,10.0,16.0,-20.889624210770613,0.875,0.9925518164083512,0.9995887202828146,0.9929602007989121,2.0,11.0,1.0,0.875,0.0,0.6614378277661477,0.09999998361495366
D,20260630.0,39.0,10.0,16.0,-19.43232155746982,0.9375,0.9891592826513266,0.9998680870761025,0.9892897827591522,2.0,17.0,0.9375,1.0,0.5,0.0,0.1000000031607547
D,20260630.0,40.0,10.0,16.0,-23.085153615817244,0.9375,0.9957372966687741,0.9998599337567677,0.9958767853888257,1.0,9.0,0.9375,0.9375,2.5124689052802225,0.8660254037844386,0.09999999299500065
D,20260630.0,41.0,10.0,16.0,-19.589878544620753,0.875,0.9899618759886967,0.999644167522703,0.9903142619658345,1.0,16.0,0.9375,0.875,0.25,0.6123724356957945,0.10000000555843076
D,20260630.0,42.0,10.0,16.0,-19.883743307667313,0.8125,0.9908810074455078,0.9994007906675215,0.9914751085834911,2.0,14.0,0.875,0.8125,0.9354143466934853,1.0897247358851685,0.09999999172335183
D,20260630.0,43.0,10.0,16.0,-20.3007500246896,0.875,0.991396160727855,0.9994856946301132,0.9919063034661523,3.0,13.0,0.9375,0.875,2.0,0.8660254037844386,0.09999999603378809
D,20260630.0,44.0,10.0,16.0,-21.556956225170847,0.8125,0.9937633672891215,0.9992885424039757,0.9944708911586615,1.0,10.0,0.875,0.8125,3.020761493398643,1.3693063937629153,0.10000000111359583
D,20260630.0,45.0,10.0,16.0,-22.175789652373098,0.9375,0.9945431436614202,0.9997294407470373,0.9948122993339661,1.0,10.0,1.0,0.9375,0.0,0.25,0.09999999576982752
D,20260630.0,46.0,10.0,16.0,-19.0551135745447,0.9375,0.9884656830370523,0.9997177241458588,0.9887447818148667,4.0,19.0,0.9375,0.9375,2.5124689052802225,1.0606601717798212,0.10000000382342145
D,20260630.0,47.0,10.0,16.0,-18.84478588383506,0.875,0.9878031167749934,0.999399536796329,0.9883966125714757,2.0,18.0,0.875,0.875,0.75,0.75,0.10000000053773099
D,20260630.0,48.0,10.0,16.0,-21.3535066305583,0.875,0.9932580292253774,0.9995718599699579,0.9936834648938895,1.0,11.0,0.9375,0.875,0.25,0.5590169943749475,0.09999999009732312
D,20260630.0,49.0,10.0,16.0,-21.41251354990832,0.75,0.9947536814069627,0.998617007000548,0.9961313240546652,1.0,8.0,0.875,0.8125,7.0622234459127675,2.4238399287081647,0.09999999969143422
D,20260630.0,0.0,20.0,4.0,-15.895084250906601,0.75,0.9743030930459131,0.9999029362841652,0.9743976717046295,1.0,10.0,1.0,0.75,0.0,0.7071067811865476,0.010000000524820576
D,20260630.0,1.0,20.0,4.0,-14.945254008571675,1.0,0.9679908622796272,1.0,0.9679908622796272,2.0,14.0,1.0,1.0,0.0,0.0,0.010000000336376108
D,20260630.0,2.0,20.0,4.0,-15.910023300028906,1.0,0.974389281884161,1.0,0.974389281884161,1.0,12.0,1.0,1.0,0.0,0.0,0.01000000029784145
D,20260630.0,3.0,20.0,4.0,-16.603367919452975,1.0,0.978154849028827,1.0,0.978154849028827,1.0,9.0,1.0,1.0,0.0,0.0,0.009999999253875527
D,20260630.0,4.0,20.0,4.0,-14.59011682147327,1.0,0.9652601500540635,1.0,0.9652601500540635,2.0,17.0,1.0,1.0,0.0,0.0,0.009999999351042501
D,20260630.0,5.0,20.0,4.0,-16.408056260794144,1.0,0.9771493939992587,1.0,0.9771493939992587,1.0,10.0,1.0,1.0,0.0,0.0,0.009999999957705225
D,20260630.0,6.0,20.0,4.0,-15.835109118534866,1.0,0.9739224114690184,1.0,0.9739224114690184,1.0,11.0,1.0,1.0,0.0,0.0,0.01000000100077371
D,20260630.0,7.0,20.0,4.0,-17.475029207421624,1.0,0.9821399776960813,1.0,0.9821399776960813,2.0,10.0,1.0,1.0,0.0,0.0,0.009999998088101543
D,20260630.0,8.0,20.0,4.0,-17.041492054563655,1.0,0.9802452999750586,1.0,0.9802452999750586,1.0,12.0,1.0,1.0,0.0,0.0,0.009999998950098336
D,20260630.0,9.0,20.0,4.0,-16.917951135114826,1.0,0.9797050489366133,1.0,0.9797050489366133,1.0,9.0,1.0,1.0,0.0,0.0,0.010000000210751476
D,20260630.0,10.0,20.0,4.0,-14.380840711075955,1.0,0.9635430191141034,1.0,0.9635430191141034,3.0,17.0,1.0,1.0,0.0,0.0,0.009999999095666245
D,20260630.0,11.0,20.0,4.0,-14.29734296648832,1.0,0.9628339197342457,1.0,0.9628339197342457,3.0,21.0,1.0,1.0,0.0,0.0,0.009999999464791269
D,20260630.0,12.0,20.0,4.0,-15.724688368618587,1.0,0.9732501754654183,1.0,0.9732501754654183,2.0,15.0,1.0,1.0,0.0,0.0,0.0100000013155551
D,20260630.0,13.0,20.0,4.0,-13.979979541062512,1.0,0.9600242878731859,1.0,0.9600242878731859,3.0,19.0,1.0,1.0,0.0,0.0,0.010000000493718878
D,20260630.0,14.0,20.0,4.0,-15.063715038444156,1.0,0.9688535811979203,1.0,0.9688535811979203,2.0,16.0,1.0,1.0,0.0,0.0,0.009999998732803191
D,20260630.0,15.0,20.0,4.0,-14.610257551318206,1.0,0.9654242694973406,1.0,0.9654242694973406,2.0,16.0,1.0,1.0,0.0,0.0,0.009999998986894777
D,20260630.0,16.0,20.0,4.0,-15.534637122264098,1.0,0.9720585635010416,1.0,0.9720585635010416,1.0,12.0,1.0,1.0,0.0,0.0,0.010000000320013103
D,20260630.0,17.0,20.0,4.0,-14.51637208913608,1.0,0.9646726197712777,1.0,0.9646726197712777,3.0,13.0,1.0,1.0,0.0,0.0,0.010000001421453434
D,20260630.0,18.0,20.0,4.0,-15.171259293731655,1.0,0.9696198300597607,1.0,0.9696198300597607,2.0,12.0,1.0,1.0,0.0,0.0,0.009999999329267923
D,20260630.0,19.0,20.0,4.0,-18.494915607951906,1.0,0.985884925062416,1.0,0.985884925062416,2.0,8.0,1.0,1.0,0.0,0.0,0.009999999923807214
D,20260630.0,20.0,20.0,4.0,-16.68287254049985,1.0,0.978545289087422,1.0,0.978545289087422,1.0,13.0,1.0,1.0,0.0,0.0,0.0099999991380497
D,20260630.0,21.0,20.0,4.0,-14.746630553472269,1.0,0.9664952269049025,1.0,0.9664952269049025,2.0,14.0,1.0,1.0,0.0,0.0,0.01000000008646309
D,20260630.0,22.0,20.0,4.0,-15.521753450395124,1.0,0.9719680393150898,1.0,0.9719680393150898,1.0,15.0,1.0,1.0,0.0,0.0,0.010000000213913842
D,20260630.0,23.0,20.0,4.0,-15.184706955960362,1.0,0.9697179501626529,1.0,0.9697179501626529,3.0,13.0,1.0,1.0,0.0,0.0,0.009999999840138343
D,20260630.0,24.0,20.0,4.0,-18.05965346404461,0.75,0.9843913760143107,0.9999153116641453,0.9844747495425404,1.0,7.0,0.75,0.75,0.7071067811865476,0.5,0.009999998606591929
D,20260630.0,25.0,20.0,4.0,-15.121317212244083,1.0,0.9692596472643676,1.0,0.9692596472643676,2.0,13.0,1.0,1.0,0.0,0.0,0.009999999071175592
D,20260630.0,26.0,20.0,4.0,-15.013927983674433,1.0,0.9684814913174162,1.0,0.9684814913174162,2.0,12.0,1.0,1.0,0.0,0.0,0.010000000679403917
D,20260630.0,27.0,20.0,4.0,-17.085764603376163,0.75,0.9804640004080942,0.9999237118839338,0.980538803866171,1.0,10.0,0.75,0.75,4.5,2.5,0.009999999728274605
D,20260630.0,28.0,20.0,4.0,-15.204772857976751,0.75,0.969846688883626,0.9999055159662558,0.9699383325697704,2.0,14.0,0.75,1.0,1.0,0.0,0.009999998903681402
D,20260630.0,29.0,20.0,4.0,-14.926353491668806,1.0,0.9678664676242698,1.0,0.9678664676242698,2.0,16.0,1.0,1.0,0.0,0.0,0.010000001081668729
D,20260630.0,30.0,20.0,4.0,-16.365667806637404,1.0,0.9769395981810064,1.0,0.9769395981810064,1.0,10.0,1.0,1.0,0.0,0.0,0.010000000429135741
D,20260630.0,31.0,20.0,4.0,-15.684834524631077,1.0,0.9730244002476128,1.0,0.9730244002476128,2.0,13.0,1.0,1.0,0.0,0.0,0.010000001026829537
D,20260630.0,32.0,20.0,4.0,-13.012173318762512,1.0,0.9500465738387451,1.0,0.9500465738387451,4.0,22.0,1.0,1.0,0.0,0.0,0.010000001205954482
D,20260630.0,33.0,20.0,4.0,-15.481743208046119,1.0,0.9717080639101747,1.0,0.9717080639101747,1.0,11.0,1.0,1.0,0.0,0.0,0.009999998244924889
D,20260630.0,34.0,20.0,4.0,-16.854513805415944,1.0,0.9793791069028979,1.0,0.9793791069028979,2.0,8.0,1.0,1.0,0.0,0.0,0.010000000291391356
D,20260630.0,35.0,20.0,4.0,-16.04590765517287,1.0,0.9751622863345983,1.0,0.9751622863345983,1.0,11.0,1.0,1.0,0.0,0.0,0.01000000133114984
D,20260630.0,36.0,20.0,4.0,-18.490177515396944,1.0,0.9858515810902408,1.0,0.9858515810902408,1.0,8.0,1.0,1.0,0.0,0.0,0.010000000664895148
D,20260630.0,37.0,20.0,4.0,-15.40303631178736,0.75,0.9711918461406952,0.9998170957795436,0.9713695137243781,1.0,13.0,0.75,1.0,1.0,0.0,0.009999999943027313
D,20260630.0,38.0,20.0,4.0,-16.418431996701397,1.0,0.977200809819406,1.0,0.977200809819406,2.0,11.0,1.0,1.0,0.0,0.0,0.009999998361495366
D,20260630.0,39.0,20.0,4.0,-15.204504123683279,1.0,0.9698676537813598,1.0,0.9698676537813598,2.0,17.0,1.0,1.0,0.0,0.0,0.01000000031607547
D,20260630.0,40.0,20.0,4.0,-18.113548332909943,1.0,0.9845912185105606,1.0,0.9845912185105606,1.0,9.0,1.0,1.0,0.0,0.0,0.009999999299500064
D,20260630.0,41.0,20.0,4.0,-15.28292319119802,1.0,0.9703827706766036,1.0,0.9703827706766036,1.0,16.0,1.0,1.0,0.0,0.0,0.010000000555843077
D,20260630.0,42.0,20.0,4.0,-15.386394233715086,1.0,0.9710959532151004,1.0,0.9710959532151004,2.0,14.0,1.0,1.0,0.0,0.0,0.009999999172335183
D,20260630.0,43.0,20.0,4.0,-15.463883145397997,1.0,0.9715865553335614,1.0,0.9715865553335614,3.0,13.0,1.0,1.0,0.0,0.0,0.00999999960337881
D,20260630.0,44.0,20.0,4.0,-16.28321739786191,1.0,0.9764911405054962,1.0,0.9764911405054962,1.0,10.0,1.0,1.0,0.0,0.0,0.010000000111359583
D,20260630.0,45.0,20.0,4.0,-16.003973387114787,1.0,0.9749320489889988,1.0,0.9749320489889988,1.0,10.0,1.0,1.0,0.0,0.0,0.00999999957698275
D,20260630.0,46.0,20.0,4.0,-13.565858816679764,1.0,0.9560207988244347,1.0,0.9560207988244347,4.0,19.0,1.0,1.0,0.0,0.0,0.010000000382342144
D,20260630.0,47.0,20.0,4.0,-14.456535632337754,1.0,0.9641655917861123,1.0,0.9641655917861123,2.0,18.0,1.0,1.0,0.0,0.0,0.010000000053773099
D,20260630.0,48.0,20.0,4.0,-16.24843798522893,1.0,0.9762876552351586,1.0,0.9762876552351586,1.0,11.0,1.0,1.0,0.0,0.0,0.009999999009732313
D,20260630.0,49.0,20.0,4.0,-17.333154276741098,1.0,0.9815409655632485,1.0,0.9815409655632485,1.0,8.0,1.0,1.0,0.0,0.0,0.009999999969143422
D,20260630.0,0.0,20.0,8.0,-18.709294796147557,1.0,0.9865840904444687,1.0000000000000002,0.9865840904444686,1.0,10.0,1.0,1.0,0.0,0.0,0.010000000524820576
D,20260630.0,1.0,20.0,8.0,-17.191499305586465,1.0,0.9809403695150353,1.0000000000000002,0.9809403695150352,2.0,14.0,1.0,1.0,0.0,0.0,0.010000000336376108
D,20260630.0,2.0,20.0,8.0,-18.321575807126337,1.0,0.9853273513929122,1.0,0.9853273513929122,1.0,12.0,1.0,1.0,0.0,0.0,0.01000000029784145
D,20260630.0,3.0,20.0,8.0,-19.351834851906744,1.0,0.988416738913177,1.0000000000000002,0.9884167389131769,1.0,9.0,1.0,1.0,0.0,0.0,0.009999999253875527
D,20260630.0,4.0,20.0,8.0,-16.37817548484306,1.0,0.9770081262040817,1.0,0.9770081262040817,2.0,17.0,1.0,1.0,0.0,0.0,0.009999999351042501
D,20260630.0,5.0,20.0,8.0,-19.19874842145418,1.0,0.9880060947471865,0.9999999999999999,0.9880060947471866,1.0,10.0,1.0,1.0,0.0,0.0,0.009999999957705225
D,20260630.0,6.0,20.0,8.0,-18.71536328627209,1.0,0.9865956965547493,1.0,0.9865956965547493,1.0,11.0,1.0,1.0,0.0,0.0,0.01000000100077371
D,20260630.0,7.0,20.0,8.0,-19.180566835857867,0.875,0.9879700756798919,0.9998989602246469,0.9880699100416358,2.0,10.0,0.875,0.875,0.3535533905932738,0.8660254037844386,0.009999998088101543
D,20260630.0,8.0,20.0,8.0,-18.659390118689988,1.0,0.9864203050296869,1.0,0.9864203050296869,1.0,12.0,1.0,1.0,0.0,0.0,0.009999998950098336
D,20260630.0,9.0,20.0,8.0,-19.53448455835695,1.0,0.9889226767957959,1.0000000000000002,0.9889226767957958,1.0,9.0,1.0,1.0,0.0,0.0,0.010000000210751476
D,20260630.0,10.0,20.0,8.0,-16.739669644127694,1.0,0.9788438303322201,0.9999999999999999,0.9788438303322202,3.0,17.0,1.0,1.0,0.0,0.0,0.009999999095666245
D,20260630.0,11.0,20.0,8.0,-16.530125415352682,0.875,0.9777967457243231,0.9999752250663569,0.9778209711739987,3.0,21.0,0.875,0.875,0.7071067811865476,0.7905694150420949,0.009999999464791269
D,20260630.0,12.0,20.0,8.0,-17.684029299908214,1.0,0.9829901369410443,1.0000000000000002,0.9829901369410442,2.0,15.0,1.0,1.0,0.0,0.0,0.0100000013155551
D,20260630.0,13.0,20.0,8.0,-15.89050705458304,0.875,0.9742829294112808,0.9997526191734102,0.9745240079659031,3.0,19.0,0.875,0.875,0.3535533905932738,0.7905694150420949,0.010000000493718878
D,20260630.0,14.0,20.0,8.0,-16.963556225158168,1.0,0.9799112282368493,1.0000000000000002,0.9799112282368492,2.0,16.0,1.0,1.0,0.0,0.0,0.009999998732803191
D,20260630.0,15.0,20.0,8.0,-16.77608834888506,1.0,0.9790282708477286,1.0,0.9790282708477286,2.0,16.0,1.0,1.0,0.0,0.0,0.009999998986894777
D,20260630.0,16.0,20.0,8.0,-17.862195512735255,1.0,0.9836805193260018,1.0000000000000002,0.9836805193260016,1.0,12.0,1.0,1.0,0.0,0.0,0.010000000320013103
D,20260630.0,17.0,20.0,8.0,-18.038725998513556,1.0,0.9843290483683773,1.0,0.9843290483683773,3.0,13.0,1.0,1.0,0.0,0.0,0.010000001421453434
D,20260630.0,18.0,20.0,8.0,-18.18644423425898,1.0,0.9848588473444452,0.9999999999999999,0.9848588473444453,2.0,12.0,1.0,1.0,0.0,0.0,0.009999999329267923
D,20260630.0,19.0,20.0,8.0,-20.028694051508214,0.875,0.9901030691540106,0.9998797786972284,0.9902221149467026,2.0,8.0,0.875,0.875,2.8284271247461903,2.4748737341529163,0.009999999923807214
