profile,seed,L,snr_db,sample,method,nmse_db,newton_updates,wall_ms
C,3102,8,10.0,3,grid,-7.131142046158015,0,0.16
C,3102,8,10.0,3,deterministic,-11.876471880078224,0,2.28
C,3102,8,10.0,3,controller,-11.206835676971847,0,2.79
C,3102,8,10.0,3,nomp2d,-18.291875363469888,147,35.0
C,3102,8,10.0,4,grid,-11.92588737070732,0,0.16
C,3102,8,10.0,4,deterministic,-16.474214737456446,0,2.24
C,3102,8,10.0,4,controller,-16.20606162161873,0,2.72
C,3102,8,10.0,4,nomp2d,-17.179955016802676,140,37.85
C,3102,8,10.0,5,grid,-8.900449888715888,0,0.16
C,3102,8,10.0,5,deterministic,-11.915199959935233,0,2.35
C,3102,8,10.0,5,controller,-11.93920550012468,0,2.87
C,3102,8,10.0,5,nomp2d,-16.40675603223082,155,34.76
C,3102,8,20.0,0,grid,-9.032777652027404,0,0.31
C,3102,8,20.0,0,deterministic,-11.045744882518875,0,2.48
C,3102,8,20.0,0,controller,-12.759085642074579,0,3.01
C,3102,8,20.0,0,nomp2d,-21.737448618975364,144,36.99
C,3102,8,20.0,1,grid,-9.251547636242169,0,0.17
C,3102,8,20.0,1,deterministic,-7.146819724162306,0,2.4
C,3102,8,20.0,1,controller,-10.270396252094216,0,2.9
C,3102,8,20.0,1,nomp2d,-20.33203781844125,159,36.52
C,3102,8,20.0,2,grid,-7.807762211496194,0,0.18
C,3102,8,20.0,2,deterministic,-8.018212981142918,0,2.34
C,3102,8,20.0,2,controller,-7.794087743084357,0,2.85
C,3102,8,20.0,2,nomp2d,-16.85275922308199,155,36.32
C,3102,8,20.0,3,grid,-7.247700202885079,0,0.16
C,3102,8,20.0,3,deterministic,-12.740690856937313,0,2.33
C,3102,8,20.0,3,controller,-12.98306672819982,0,2.92
C,3102,8,20.0,3,nomp2d,-20.899763774451895,151,37.08
C,3102,8,20.0,4,grid,-12.122607684450632,0,0.18
C,3102,8,20.0,4,deterministic,-17.067488923667113,0,2.61
C,3102,8,20.0,4,controller,-16.689386834952934,0,3.25
C,3102,8,20.0,4,nomp2d,-25.885919420253924,142,36.16
C,3102,8,20.0,5,grid,-9.037261177524456,0,0.18
C,3102,8,20.0,5,deterministic,-12.212710256517115,0,2.27
C,3102,8,20.0,5,controller,-12.074634949507118,0,2.77
C,3102,8,20.0,5,nomp2d,-23.037957617326104,152,38.06
C,3102,8,30.0,0,grid,-9.134684218095131,0,0.32
C,3102,8,30.0,0,deterministic,-10.311654793938892,0,2.64
C,3102,8,30.0,0,controller,-11.890974928367765,0,3.28
C,3102,8,30.0,0,nomp2d,-21.86527952038965,147,39.17
C,3102,8,30.0,1,grid,-9.266016968703148,0,0.17
C,3102,8,30.0,1,deterministic,-7.157873450420738,0,2.56
C,3102,8,30.0,1,controller,-10.31854447607375,0,3.15
C,3102,8,30.0,1,nomp2d,-19.35478864250814,161,38.11
C,3102,8,30.0,2,grid,-7.81258909211192,0,0.17
C,3102,8,30.0,2,deterministic,-8.023913460196258,0,2.35
C,3102,8,30.0,2,controller,-7.797996712423502,0,2.88
C,3102,8,30.0,2,nomp2d,-16.87803981358889,155,37.01
C,3102,8,30.0,3,grid,-7.25358898298072,0,0.17
C,3102,8,30.0,3,deterministic,-12.584915029494788,0,2.32
C,3102,8,30.0,3,controller,-12.989431162556581,0,2.83
C,3102,8,30.0,3,nomp2d,-21.20224490821871,151,34.86
C,3102,8,30.0,4,grid,-12.13381657468489,0,0.16
C,3102,8,30.0,4,deterministic,-17.134013683246486,0,2.24
C,3102,8,30.0,4,controller,-16.750404703293086,0,2.73
C,3102,8,30.0,4,nomp2d,-30.18513592259788,145,35.98
C,3102,8,30.0,5,grid,-9.042821215188749,0,0.16
C,3102,8,30.0,5,deterministic,-12.227754979822967,0,2.25
C,3102,8,30.0,5,controller,-12.087511361733052,0,2.74
C,3102,8,30.0,5,nomp2d,-23.437377694960134,151,36.37
C,3102,16,0.0,0,grid,-5.2308101285857,0,0.48
C,3102,16,0.0,0,deterministic,-6.369025771121196,0,4.98
C,3102,16,0.0,0,controller,-6.680762580022702,0,5.89
C,3102,16,0.0,0,nomp2d,-5.401116805465228,495,182.02
C,3102,16,0.0,1,grid,-5.872700563679809,0,0.34
C,3102,16,0.0,1,deterministic,-4.569785618698176,0,4.86
C,3102,16,0.0,1,controller,-6.965754637813587,0,5.73
C,3102,16,0.0,1,nomp2d,-5.782037765356489,543,158.93
C,3102,16,0.0,2,grid,-4.941206011064779,0,0.29
C,3102,16,0.0,2,deterministic,-5.16432470078785,0,4.55
C,3102,16,0.0,2,controller,-5.13449675132886,0,5.34
C,3102,16,0.0,2,nomp2d,-4.442347620866499,503,170.56
C,3102,16,0.0,3,grid,-4.826655224256306,0,0.29
C,3102,16,0.0,3,deterministic,-6.287101193435096,0,4.51
C,3102,16,0.0,3,controller,-6.799128859584317,0,5.32
C,3102,16,0.0,3,nomp2d,-5.13848227607013,498,169.12
C,3102,16,0.0,4,grid,-6.552158436930581,0,0.29
C,3102,16,0.0,4,deterministic,-6.88118435957686,0,4.48
C,3102,16,0.0,4,controller,-7.355700594113895,0,5.27
C,3102,16,0.0,4,nomp2d,-5.158858315888838,455,182.96
C,3102,16,0.0,5,grid,-5.2442832485059565,0,0.36
C,3102,16,0.0,5,deterministic,-5.774045729709537,0,4.74
C,3102,16,0.0,5,controller,-5.8246537278311195,0,5.63
C,3102,16,0.0,5,nomp2d,-5.804609007246329,494,168.57
C,3102,16,10.0,0,grid,-11.606323989799447,0,0.46
C,3102,16,10.0,0,deterministic,-12.329268477391276,0,4.85
C,3102,16,10.0,0,controller,-13.095220635109303,0,5.72
C,3102,16,10.0,0,nomp2d,-14.966118603112239,474,174.35
C,3102,16,10.0,1,grid,-11.895977017273744,0,0.33
C,3102,16,10.0,1,deterministic,-13.825416775923342,0,4.85
C,3102,16,10.0,1,controller,-16.01831083458043,0,5.99
C,3102,16,10.0,1,nomp2d,-14.833725860053198,483,174.59
C,3102,16,10.0,2,grid,-10.363349169200012,0,0.3
C,3102,16,10.0,2,deterministic,-10.899621959096493,0,4.52
C,3102,16,10.0,2,controller,-11.045477332476906,0,5.29
C,3102,16,10.0,2,nomp2d,-15.725494209306428,499,165.14
C,3102,16,10.0,3,grid,-10.666470239710621,0,0.28
C,3102,16,10.0,3,deterministic,-19.194343948127763,0,4.49
C,3102,16,10.0,3,controller,-19.111561650758567,0,5.33
C,3102,16,10.0,3,nomp2d,-15.052801888389292,488,171.04
C,3102,16,10.0,4,grid,-13.280134235142585,0,0.28
C,3102,16,10.0,4,deterministic,-15.951168044171276,0,4.47
C,3102,16,10.0,4,controller,-15.958037997377506,0,5.24
C,3102,16,10.0,4,nomp2d,-15.123048621590382,455,178.49
C,3102,16,10.0,5,grid,-12.087286072284389,0,0.29
C,3102,16,10.0,5,deterministic,-16.899843446171282,0,4.47
C,3102,16,10.0,5,controller,-16.370848689515345,0,5.25
C,3102,16,10.0,5,nomp2d,-14.399864599083532,449,177.1
C,3102,16,20.0,0,grid,-12.563146075668673,0,0.47
C,3102,16,20.0,0,deterministic,-14.491284873378504,0,4.8
C,3102,16,20.0,0,controller,-16.0828395923663,0,5.68
C,3102,16,20.0,0,nomp2d,-26.032823264787133,469,181.71
C,3102,16,20.0,1,grid,-12.796667868456048,0,0.29
C,3102,16,20.0,1,deterministic,-15.73807301377805,0,4.66
C,3102,16,20.0,1,controller,-19.720561871880868,0,5.54
C,3102,16,20.0,1,nomp2d,-26.000465137950542,471,179.09
C,3102,16,20.0,2,grid,-10.820281821050465,0,0.3
C,3102,16,20.0,2,deterministic,-12.523936088957058,0,4.59
C,3102,16,20.0,2,controller,-13.461573267474293,0,5.39
C,3102,16,20.0,2,nomp2d,-25.612376683028195,506,168.41
C,3102,16,20.0,3,grid,-10.921977688880215,0,0.31
C,3102,16,20.0,3,deterministic,-20.76544121217752,0,4.65
C,3102,16,20.0,3,controller,-20.960858930367383,0,5.48
C,3102,16,20.0,3,nomp2d,-25.918105254504464,487,169.17
C,3102,16,20.0,4,grid,-15.271524779623224,0,0.3
C,3102,16,20.0,4,deterministic,-19.501873534071418,0,4.68
C,3102,16,20.0,4,controller,-19.697507360225682,0,5.5
C,3102,16,20.0,4,nomp2d,-25.83274188187481,450,179.61
C,3102,16,20.0,5,grid,-12.685467067908085,0,0.28
C,3102,16,20.0,5,deterministic,-20.381100888727012,0,4.46
C,3102,16,20.0,5,controller,-19.40646991670658,0,5.26
C,3102,16,20.0,5,nomp2d,-26.389853704533174,470,175.14
C,3102,16,30.0,0,grid,-12.600070514172634,0,0.45
C,3102,16,30.0,0,deterministic,-14.557610808631281,0,4.92
C,3102,16,30.0,0,controller,-16.17524623236147,0,5.88
C,3102,16,30.0,0,nomp2d,-34.89302447313822,483,175.23
C,3102,16,30.0,1,grid,-12.852817572502298,0,0.44
C,3102,16,30.0,1,deterministic,-15.860543061164423,0,5.05
C,3102,16,30.0,1,controller,-19.27224888663799,0,5.97
C,3102,16,30.0,1,nomp2d,-37.292306179568996,507,161.9
C,3102,16,30.0,2,grid,-10.856439696621273,0,0.28
C,3102,16,30.0,2,deterministic,-11.511364745379307,0,4.48
C,3102,16,30.0,2,controller,-11.717464441379784,0,5.28
C,3102,16,30.0,2,nomp2d,-34.9518644671895,516,177.36
C,3102,16,30.0,3,grid,-10.943799209077616,0,0.29
C,3102,16,30.0,3,deterministic,-20.582901320946327,0,4.65
C,3102,16,30.0,3,controller,-21.17767115058801,0,5.46
C,3102,16,30.0,3,nomp2d,-34.160789000382906,483,175.75
C,3102,16,30.0,4,grid,-15.37488358144845,0,0.29
C,3102,16,30.0,4,deterministic,-20.05759604723493,0,4.73
C,3102,16,30.0,4,controller,-19.72670139788272,0,5.56
C,3102,16,30.0,4,nomp2d,-35.30926022903229,464,176.33
C,3102,16,30.0,5,grid,-12.74784500216223,0,0.28
C,3102,16,30.0,5,deterministic,-20.238754532305798,0,4.48
C,3102,16,30.0,5,controller,-19.51125193930162,0,5.28
C,3102,16,30.0,5,nomp2d,-33.460884347658165,483,174.37
C,3103,4,0.0,0,grid,-6.061231382868996,0,0.23
C,3103,4,0.0,0,deterministic,-7.933967342499586,0,1.41
C,3103,4,0.0,0,controller,-7.9330676322139855,0,1.83
C,3103,4,0.0,0,nomp2d,-9.145048381637752,45,12.2
C,3103,4,0.0,1,grid,-6.6971487178861135,0,0.12
C,3103,4,0.0,1,deterministic,-5.957985889855553,0,1.29
C,3103,4,0.0,1,controller,-6.044999000209379,0,1.69
C,3103,4,0.0,1,nomp2d,-7.832906797686647,47,10.26
C,3103,4,0.0,2,grid,-4.247220384406825,0,0.11
C,3103,4,0.0,2,deterministic,-6.347309829880745,0,1.28
C,3103,4,0.0,2,controller,-6.332383862447002,0,1.64
C,3103,4,0.0,2,nomp2d,-7.068316008536552,41,12.56
C,3103,4,0.0,3,grid,-3.1207817888937575,0,0.11
C,3103,4,0.0,3,deterministic,-8.759347966562416,0,1.25
C,3103,4,0.0,3,controller,-5.8571557670523555,0,1.65
C,3103,4,0.0,3,nomp2d,-9.736151461679027,36,14.09
C,3103,4,0.0,4,grid,-7.112273705990083,0,0.15
C,3103,4,0.0,4,deterministic,-10.518634659476849,0,1.56
C,3103,4,0.0,4,controller,-9.40840412101974,0,1.99
C,3103,4,0.0,4,nomp2d,-9.72809838843245,46,12.36
C,3103,4,0.0,5,grid,-6.822487895208696,0,0.17
C,3103,4,0.0,5,deterministic,-5.888476504719263,0,1.32
C,3103,4,0.0,5,controller,-5.99081976979414,0,1.82
C,3103,4,0.0,5,nomp2d,-10.754600487359037,47,10.63
C,3103,4,10.0,0,grid,-6.313432107571222,0,0.24
C,3103,4,10.0,0,deterministic,-8.170684101754022,0,1.57
C,3103,4,10.0,0,controller,-7.91957789961198,0,2.08
C,3103,4,10.0,0,nomp2d,-13.25617170409367,46,11.14
C,3103,4,10.0,1,grid,-7.286750665027758,0,0.11
C,3103,4,10.0,1,deterministic,-5.4152572136575285,0,1.24
C,3103,4,10.0,1,controller,-5.837566673518104,0,1.63
C,3103,4,10.0,1,nomp2d,-11.673818698122451,45,10.09
C,3103,4,10.0,2,grid,-4.511069747937244,0,0.11
C,3103,4,10.0,2,deterministic,-6.47435285452784,0,1.27
C,3103,4,10.0,2,controller,-7.370284350662322,0,1.66
C,3103,4,10.0,2,nomp2d,-9.414615409329896,43,10.63
C,3103,4,10.0,3,grid,-3.6959661506580233,0,0.13
C,3103,4,10.0,3,deterministic,-7.778532779555184,0,1.24
C,3103,4,10.0,3,controller,-5.600724672924226,0,1.63
C,3103,4,10.0,3,nomp2d,-10.987316056604804,43,11.12
C,3103,4,10.0,4,grid,-7.772887128891778,0,0.12
C,3103,4,10.0,4,deterministic,-8.991441167426236,0,1.27
C,3103,4,10.0,4,controller,-9.105138136211503,0,1.67
C,3103,4,10.0,4,nomp2d,-16.57700575663098,48,10.81
C,3103,4,10.0,5,grid,-7.114565139901135,0,0.11
C,3103,4,10.0,5,deterministic,-6.452544960637995,0,1.86
C,3103,4,10.0,5,controller,-7.5947449875208015,0,2.31
C,3103,4,10.0,5,nomp2d,-13.138539684908235,47,11.12
C,3103,4,20.0,0,grid,-6.364469751175522,0,0.25
C,3103,4,20.0,0,deterministic,-8.448659352860588,0,1.41
C,3103,4,20.0,0,controller,-8.494352287613594,0,2.01
C,3103,4,20.0,0,nomp2d,-13.453817272975089,45,11.09
C,3103,4,20.0,1,grid,-7.3270721779614085,0,0.11
C,3103,4,20.0,1,deterministic,-5.434979676378048,0,1.23
C,3103,4,20.0,1,controller,-5.966655887405459,0,1.62
C,3103,4,20.0,1,nomp2d,-12.007515242395076,46,9.72
C,3103,4,20.0,2,grid,-4.5332240342710275,0,0.12
C,3103,4,20.0,2,deterministic,-6.513670225468745,0,1.19
C,3103,4,20.0,2,controller,-7.425965549323504,0,1.55
C,3103,4,20.0,2,nomp2d,-9.529624050957441,43,10.13
C,3103,4,20.0,3,grid,-3.7059030274174827,0,0.12
C,3103,4,20.0,3,deterministic,-7.8067649208989165,0,1.18
C,3103,4,20.0,3,controller,-5.616120120710449,0,1.55
C,3103,4,20.0,3,nomp2d,-11.073976786294857,44,11.61
C,3103,4,20.0,4,grid,-7.773967830305652,0,0.11
C,3103,4,20.0,4,deterministic,-8.996322322943112,0,1.31
C,3103,4,20.0,4,controller,-9.122745817205484,0,1.7
C,3103,4,20.0,4,nomp2d,-16.980789193849933,48,10.63
C,3103,4,20.0,5,grid,-7.163280612637358,0,0.11
C,3103,4,20.0,5,deterministic,-6.389175639581376,0,1.22
C,3103,4,20.0,5,controller,-6.803330264494579,0,1.6
C,3103,4,20.0,5,nomp2d,-13.562737548278589,45,10.19
C,3103,4,30.0,0,grid,-6.3669607902604,0,0.25
C,3103,4,30.0,0,deterministic,-8.453045698435423,0,1.36
C,3103,4,30.0,0,controller,-8.502528142208835,0,1.8
C,3103,4,30.0,0,nomp2d,-13.456120070666856,45,11.6
C,3103,4,30.0,1,grid,-7.328357675266409,0,0.11
C,3103,4,30.0,1,deterministic,-5.436967701555772,0,1.31
C,3103,4,30.0,1,controller,-5.980341540859598,0,1.76
C,3103,4,30.0,1,nomp2d,-11.998743898925593,46,10.37
C,3103,4,30.0,2,grid,-4.536351480078308,0,0.12
C,3103,4,30.0,2,deterministic,-6.516128941365084,0,1.23
C,3103,4,30.0,2,controller,-7.431401693176436,0,1.62
C,3103,4,30.0,2,nomp2d,-9.41473180288696,45,10.67
C,3103,4,30.0,3,grid,-3.706206631251165,0,0.26
C,3103,4,30.0,3,deterministic,-7.809454391819344,0,1.45
C,3103,4,30.0,3,controller,-5.617061287124048,0,1.91
C,3103,4,30.0,3,nomp2d,-11.093055404335587,43,11.58
C,3103,4,30.0,4,grid,-7.777844193222765,0,0.12
C,3103,4,30.0,4,deterministic,-9.001423073704206,0,1.27
C,3103,4,30.0,4,controller,-9.129384409201183,0,1.64
C,3103,4,30.0,4,nomp2d,-16.960959666403266,48,10.37
C,3103,4,30.0,5,grid,-7.167043504342684,0,0.11
C,3103,4,30.0,5,deterministic,-6.392573756050752,0,1.21
C,3103,4,30.0,5,controller,-6.814805279201375,0,1.6
C,3103,4,30.0,5,nomp2d,-13.623528047176345,46,10.13
C,3103,8,0.0,0,grid,-6.876745853866505,0,0.31
C,3103,8,0.0,0,deterministic,-7.19417115857527,0,2.58
C,3103,8,0.0,0,controller,-7.530046369491008,0,3.16
C,3103,8,0.0,0,nomp2d,-9.137122565334385,161,39.36
C,3103,8,0.0,1,grid,-6.981708717006471,0,0.17
C,3103,8,0.0,1,deterministic,-4.687180514370799,0,2.43
C,3103,8,0.0,1,controller,-6.412601466992662,0,3.0
C,3103,8,0.0,1,nomp2d,-7.072100647611607,150,38.91
C,3103,8,0.0,2,grid,-5.13726653422386,0,0.18
C,3103,8,0.0,2,deterministic,-5.75618331638873,0,2.38
C,3103,8,0.0,2,controller,-5.864320310740137,0,2.91
C,3103,8,0.0,2,nomp2d,-7.468047385094101,151,39.46
C,3103,8,0.0,3,grid,-6.9159075327184505,0,0.21
C,3103,8,0.0,3,deterministic,-10.779377436254274,0,2.4
C,3103,8,0.0,3,controller,-9.224197967268761,0,2.92
C,3103,8,0.0,3,nomp2d,-9.45917417054417,145,38.98
C,3103,8,0.0,4,grid,-6.962166725707259,0,0.17
C,3103,8,0.0,4,deterministic,-8.145081942869734,0,2.45
C,3103,8,0.0,4,controller,-7.65636165030852,0,3.08
C,3103,8,0.0,4,nomp2d,-7.209007132820502,135,40.76
C,3103,8,0.0,5,grid,-7.46253705569364,0,0.16
C,3103,8,0.0,5,deterministic,-7.668339917246185,0,2.35
C,3103,8,0.0,5,controller,-8.020619364106343,0,2.88
C,3103,8,0.0,5,nomp2d,-8.821183507395025,141,39.22
C,3103,8,10.0,0,grid,-10.06105370034511,0,0.31
C,3103,8,10.0,0,deterministic,-14.349516467729721,0,2.5
C,3103,8,10.0,0,controller,-12.388748615704731,0,3.04
C,3103,8,10.0,0,nomp2d,-19.53265689785949,150,36.86
C,3103,8,10.0,1,grid,-9.652964426727824,0,0.17
C,3103,8,10.0,1,deterministic,-12.027133310825223,0,2.31
C,3103,8,10.0,1,controller,-11.606524130306017,0,2.8
C,3103,8,10.0,1,nomp2d,-18.10433779989573,149,35.94
C,3103,8,10.0,2,grid,-6.6349079541434985,0,0.16
C,3103,8,10.0,2,deterministic,-8.660023707449769,0,2.4
C,3103,8,10.0,2,controller,-10.29734004396212,0,2.89
C,3103,8,10.0,2,nomp2d,-15.798342766109094,159,34.05
C,3103,8,10.0,3,grid,-7.390637193451756,0,0.16
C,3103,8,10.0,3,deterministic,-12.146210248002626,0,2.31
C,3103,8,10.0,3,controller,-11.014424857518485,0,2.81
C,3103,8,10.0,3,nomp2d,-18.078043608114335,151,36.27
C,3103,8,10.0,4,grid,-11.351023148064005,0,0.16
C,3103,8,10.0,4,deterministic,-15.903783899550525,0,2.37
C,3103,8,10.0,4,controller,-14.912974418271293,0,2.89
C,3103,8,10.0,4,nomp2d,-20.656246735636454,160,35.28
C,3103,8,10.0,5,grid,-9.34299066163296,0,0.16
C,3103,8,10.0,5,deterministic,-8.249055560441928,0,2.29
C,3103,8,10.0,5,controller,-11.101767455318575,0,2.78
C,3103,8,10.0,5,nomp2d,-21.879135074101825,153,35.81
C,3103,8,20.0,0,grid,-10.155535041012968,0,0.29
C,3103,8,20.0,0,deterministic,-11.85605160182472,0,2.49
C,3103,8,20.0,0,controller,-11.45341176657581,0,3.03
C,3103,8,20.0,0,nomp2d,-20.79428454075394,151,36.17
C,3103,8,20.0,1,grid,-9.768704653077824,0,0.17
C,3103,8,20.0,1,deterministic,-12.25338092046414,0,2.28
C,3103,8,20.0,1,controller,-11.986430891694578,0,2.77
C,3103,8,20.0,1,nomp2d,-22.76612503140836,157,34.28
C,3103,8,20.0,2,grid,-6.690173538838659,0,0.16
C,3103,8,20.0,2,deterministic,-8.817582220017506,0,2.32
C,3103,8,20.0,2,controller,-9.869234370981763,0,2.8
C,3103,8,20.0,2,nomp2d,-18.989788312367452,160,34.16
C,3103,8,20.0,3,grid,-7.490528192930821,0,0.16
C,3103,8,20.0,3,deterministic,-11.900825091770692,0,2.27
C,3103,8,20.0,3,controller,-11.27150035452581,0,2.74
C,3103,8,20.0,3,nomp2d,-25.011997575270097,151,36.8
C,3103,8,20.0,4,grid,-11.554305171534242,0,0.17
C,3103,8,20.0,4,deterministic,-15.590488191211078,0,2.3
C,3103,8,20.0,4,controller,-14.958971727602526,0,2.81
C,3103,8,20.0,4,nomp2d,-27.295300418209543,154,38.83
C,3103,8,20.0,5,grid,-9.388472325931684,0,0.17
C,3103,8,20.0,5,deterministic,-10.299144124320827,0,2.31
C,3103,8,20.0,5,controller,-11.383821469330634,0,2.82
C,3103,8,20.0,5,nomp2d,-20.7290455025473,157,36.41
C,3103,8,30.0,0,grid,-10.1762862751081,0,0.31
C,3103,8,30.0,0,deterministic,-11.880953663813942,0,2.83
C,3103,8,30.0,0,controller,-11.47913628331272,0,3.43
C,3103,8,30.0,0,nomp2d,-21.21662029245245,151,38.95
C,3103,8,30.0,1,grid,-9.787028203233328,0,0.17
C,3103,8,30.0,1,deterministic,-12.281413435308643,0,2.31
C,3103,8,30.0,1,controller,-12.023733597417632,0,2.84
C,3103,8,30.0,1,nomp2d,-23.716406783980748,153,49.0
C,3103,8,30.0,2,grid,-6.695255001050642,0,0.17
C,3103,8,30.0,2,deterministic,-8.827520090804807,0,2.32
C,3103,8,30.0,2,controller,-9.837317548603657,0,2.83
C,3103,8,30.0,2,nomp2d,-19.178833150016523,162,36.13
C,3103,8,30.0,3,grid,-7.501545346588437,0,0.17
C,3103,8,30.0,3,deterministic,-11.939365862894338,0,2.51
C,3103,8,30.0,3,controller,-11.304620054902685,0,3.06
C,3103,8,30.0,3,nomp2d,-25.97738433385516,154,35.24
C,3103,8,30.0,4,grid,-11.567793714611946,0,0.16
C,3103,8,30.0,4,deterministic,-15.641897865800075,0,2.61
C,3103,8,30.0,4,controller,-14.999816418217534,0,3.15
C,3103,8,30.0,4,nomp2d,-29.335677825142664,156,36.67
C,3103,8,30.0,5,grid,-9.399429085678008,0,0.18
C,3103,8,30.0,5,deterministic,-10.312518795257624,0,2.32
C,3103,8,30.0,5,controller,-11.395206207038115,0,2.85
C,3103,8,30.0,5,nomp2d,-23.87425320616697,156,35.16
C,3103,16,0.0,0,grid,-7.084664402443671,0,0.46
C,3103,16,0.0,0,deterministic,-7.749505309966597,0,4.83
C,3103,16,0.0,0,controller,-7.692851402793169,0,5.72
C,3103,16,0.0,0,nomp2d,-6.071489827308926,504,179.13
C,3103,16,0.0,1,grid,-6.128074681369676,0,0.3
C,3103,16,0.0,1,deterministic,-5.322425472988181,0,4.55
C,3103,16,0.0,1,controller,-6.300224605935117,0,5.38
C,3103,16,0.0,1,nomp2d,-5.416258070890507,430,180.45
C,3103,16,0.0,2,grid,-5.611495865869776,0,0.3
C,3103,16,0.0,2,deterministic,-7.832040763145221,0,4.6
C,3103,16,0.0,2,controller,-8.250886554682369,0,5.44
C,3103,16,0.0,2,nomp2d,-4.576203083651894,469,174.45
C,3103,16,0.0,3,grid,-6.407740644023044,0,0.29
C,3103,16,0.0,3,deterministic,-8.328011908353098,0,4.51
C,3103,16,0.0,3,controller,-8.479981945549243,0,5.33
C,3103,16,0.0,3,nomp2d,-5.25809365814205,492,170.34
C,3103,16,0.0,4,grid,-5.742378341880459,0,0.3
C,3103,16,0.0,4,deterministic,-6.298496853231843,0,4.74
C,3103,16,0.0,4,controller,-6.66943904037632,0,5.55
C,3103,16,0.0,4,nomp2d,-5.087052932836192,465,183.4
C,3103,16,0.0,5,grid,-6.669074288115761,0,0.32
C,3103,16,0.0,5,deterministic,-6.70559008246991,0,5.09
C,3103,16,0.0,5,controller,-7.746358840412636,0,6.0
C,3103,16,0.0,5,nomp2d,-5.924242518764934,449,177.63
C,3103,16,10.0,0,grid,-12.610944032552467,0,0.6
C,3103,16,10.0,0,deterministic,-16.168578025606468,0,5.01
C,3103,16,10.0,0,controller,-16.131189665573455,0,5.9
C,3103,16,10.0,0,nomp2d,-15.094093341461484,504,167.49
C,3103,16,10.0,1,grid,-12.393367753823348,0,0.3
C,3103,16,10.0,1,deterministic,-17.37142519105582,0,4.56
C,3103,16,10.0,1,controller,-16.73416089326458,0,5.38
C,3103,16,10.0,1,nomp2d,-15.387608786167084,473,169.19
C,3103,16,10.0,2,grid,-9.011085028021224,0,0.31
C,3103,16,10.0,2,deterministic,-13.44101599862116,0,4.48
C,3103,16,10.0,2,controller,-13.8225506647077,0,5.29
C,3103,16,10.0,2,nomp2d,-15.648678859609644,468,172.87
C,3103,16,10.0,3,grid,-10.887948432529226,0,0.29
C,3103,16,10.0,3,deterministic,-17.222632159609184,0,4.49
C,3103,16,10.0,3,controller,-17.393348311826426,0,5.29
C,3103,16,10.0,3,nomp2d,-16.203968764146012,473,180.34
C,3103,16,10.0,4,grid,-13.363994694588158,0,0.3
C,3103,16,10.0,4,deterministic,-14.904959794581405,0,4.88
C,3103,16,10.0,4,controller,-14.423753401123493,0,5.76
C,3103,16,10.0,4,nomp2d,-16.041943307450833,498,175.54
C,3103,16,10.0,5,grid,-11.671416251507134,0,0.29
C,3103,16,10.0,5,deterministic,-15.406425015606263,0,4.48
C,3103,16,10.0,5,controller,-16.939045546092615,0,5.31
C,3103,16,10.0,5,nomp2d,-15.432213375502286,439,184.39
C,3103,16,20.0,0,grid,-13.300702602344472,0,0.43
C,3103,16,20.0,0,deterministic,-17.4855320727597,0,4.77
C,3103,16,20.0,0,controller,-16.56583891152666,0,5.62
C,3103,16,20.0,0,nomp2d,-25.994914009212472,433,178.31
C,3103,16,20.0,1,grid,-13.10500816544058,0,0.29
C,3103,16,20.0,1,deterministic,-19.797032169029077,0,4.45
C,3103,16,20.0,1,controller,-18.556165466376164,0,5.26
C,3103,16,20.0,1,nomp2d,-25.127573568472734,476,166.57
C,3103,16,20.0,2,grid,-9.43705504089281,0,0.32
C,3103,16,20.0,2,deterministic,-18.1536855745671,0,4.55
C,3103,16,20.0,2,controller,-18.78151732533591,0,5.33
C,3103,16,20.0,2,nomp2d,-24.678571071298446,467,169.55
C,3103,16,20.0,3,grid,-11.272406780991364,0,0.29
C,3103,16,20.0,3,deterministic,-18.580291329924865,0,4.53
C,3103,16,20.0,3,controller,-19.025325543886094,0,5.34
C,3103,16,20.0,3,nomp2d,-25.31974441814651,448,177.63
C,3103,16,20.0,4,grid,-15.010969976598645,0,0.31
C,3103,16,20.0,4,deterministic,-22.457330013090218,0,4.76
C,3103,16,20.0,4,controller,-19.164428433776834,0,5.58
C,3103,16,20.0,4,nomp2d,-25.39476770676181,429,179.49
C,3103,16,20.0,5,grid,-12.222336623957979,0,0.28
C,3103,16,20.0,5,deterministic,-17.869193722176675,0,4.5
C,3103,16,20.0,5,controller,-18.716085821644587,0,5.31
C,3103,16,20.0,5,nomp2d,-25.451551350666072,450,176.36
C,3103,16,30.0,0,grid,-13.435741295333159,0,0.45
C,3103,16,30.0,0,deterministic,-18.932686241071693,0,4.93
C,3103,16,30.0,0,controller,-20.384936743750266,0,5.78
C,3103,16,30.0,0,nomp2d,-35.54797639814355,471,175.79
C,3103,16,30.0,1,grid,-13.171229208209613,0,0.29
C,3103,16,30.0,1,deterministic,-19.815293492988985,0,4.49
C,3103,16,30.0,1,controller,-18.546395833040087,0,5.31
C,3103,16,30.0,1,nomp2d,-36.79167622890175,494,167.67
C,3103,16,30.0,2,grid,-9.465771541511053,0,0.29
C,3103,16,30.0,2,deterministic,-18.390785922722767,0,4.53
C,3103,16,30.0,2,controller,-19.040463992435047,0,5.37
C,3103,16,30.0,2,nomp2d,-33.35645851404202,507,163.31
