seed,snr_db,n_targets,sample_index,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,minimum_denominator_stability,mean_denominator_stability,clipping_rate
20260702,20,8,4,-5.37464079498058,-18.3374138585918,12.9627730636112,0.818944158009649,0.884124418673359,0.0833333333333333
20260702,20,8,5,-3.72578253219975,-19.4536694813089,15.7278869491091,0.813199107940918,0.857322569308874,0.0416666666666667
20260702,20,8,6,-4.27760680958101,-52.9797932452464,48.7021864356653,0.82066931464742,0.871669137724052,0
20260702,20,8,7,-4.92090472681471,-13.353156583308,8.43225185649326,0.815923663819143,0.889873894234782,0.0416666666666667
20260702,20,8,8,-5.92984926116966,-13.3092515782572,7.37940231708753,0.813518370596363,0.903859329867587,0.0416666666666667
20260702,20,8,9,-6.58218999974602,-20.9311605853032,14.3489705855571,0.812898626875678,0.892237383109681,0.0416666666666667
20260702,20,8,10,-7.19057832890499,-20.364451807316,13.173873478411,0.818191840807215,0.892420101081164,0.125
20260702,20,8,11,-4.93633700252403,-13.0155609645165,8.07922396199247,0.816976308475032,0.845207160894924,0.208333333333333
20260702,20,8,12,-5.09620994541641,-13.4358705127852,8.33966056736876,0.817052793221964,0.884625553414119,0.125
20260702,20,8,13,-4.14968851825335,-44.8178147128823,40.6681261946289,0.818705606261076,0.866661076911701,0
20260702,20,8,14,-6.09538891043265,-17.116791138869,11.0214022284363,0.820648044523342,0.904965089780018,0.0416666666666667
20260702,20,8,15,-5.04292206752065,-13.2860478658439,8.24312579832326,0.811618794518965,0.897499344225289,0.0416666666666667
20260702,20,8,16,-5.42619373049377,-14.3891176755981,8.96292394510436,0.816268742625025,0.880033439718121,0.0416666666666667
20260702,20,8,17,-5.78974503085917,-12.7673737874263,6.97762875656708,0.826521393296505,0.889261757805685,0.0833333333333333
20260702,20,8,18,-4.7755775756141,-52.0393199020153,47.2637423264012,0.818344981853151,0.876584198250139,0
20260702,20,8,19,-4.4800825896312,-11.7396395719094,7.25955698227825,0.813053723786396,0.877789085400353,0.0833333333333333
