split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,grid_per_component_hit,candan_per_component_hit,grid_designated_pair_assignment,candan_designated_pair_assignment,grid_strict_recovery,candan_strict_recovery,grid_strong_hit,candan_strong_hit,grid_weak_hit,candan_weak_hit,grid_all_target_hit,candan_all_target_hit,grid_mean_coordinate_error_bins,candan_mean_coordinate_error_bins,candan_residual_reduction_fraction,candan_minimum_zeta,candan_mean_zeta,candan_clipping_rate,candan_any_clipping,gate_pass,gated_candan_gain_vs_grid_db,gated_candan_per_component_hit,gated_candan_designated_pair_assignment,gated_candan_strict_recovery,gated_candan_strong_hit,gated_candan_weak_hit,gated_candan_all_target_hit,gated_candan_mean_coordinate_error_bins
validation,20260820,0.5,0.0,10.0,2,2,-2.8143397740051905,-8.200611098704684,5.386271324699493,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2803397190115236,0.0503624787742627,0.3383961046821003,0.7671133532072215,0.8350108065085616,0.08333333333333333,1.0,1,5.386271324699493,1.0,1.0,0.0,1.0,1.0,1.0,0.0503624787742627
validation,20260820,0.5,0.0,10.0,3,0,-3.780866181461767,-10.63221500175094,6.851348820289172,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.24817036061307407,0.04666707086200864,0.30150749301688085,0.7998393366836127,0.869814219501014,0.08333333333333333,1.0,1,6.851348820289172,1.0,1.0,0.0,1.0,1.0,1.0,0.04666707086200864
validation,20260820,0.5,0.0,10.0,4,1,-2.9884248382075933,-6.990757523851599,4.002332685644006,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.6155022310979716,2.4610396865488426,0.2743902251280598,0.7992926521303388,0.8652406307858201,0.16666666666666666,1.0,1,4.002332685644006,0.75,1.0,0.0,1.0,1.0,0.0,2.4610396865488426
validation,20260820,0.5,0.0,20.0,0,0,-7.40873693407175,-13.333874503458304,5.925137569386554,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.62062480055749,2.555810638048468,0.1338788541275134,0.8019083357184483,0.8905852959270505,0.08333333333333333,1.0,1,5.925137569386554,0.75,0.0,0.0,0.0,1.0,0.0,2.555810638048468
validation,20260820,0.5,0.0,20.0,1,1,-4.290412845699895,-8.396838490170676,4.106425644470781,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376608152212239,4.307468011453476,0.22629796691290274,0.421118054322661,0.8360291849765292,0.08333333333333333,1.0,1,4.106425644470781,0.5,0.0,0.0,0.0,0.0,0.0,4.307468011453476
validation,20260820,0.5,0.0,20.0,2,2,-3.6369183907561693,-14.66857854451093,11.03166015375476,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25883253409247936,0.05128159770178339,0.3944849610793265,0.8010759643682354,0.8639774881405473,0.08333333333333333,1.0,1,11.03166015375476,1.0,1.0,0.0,1.0,1.0,1.0,0.05128159770178339
validation,20260820,0.5,0.0,20.0,3,0,-3.6560789071117616,-22.915999293371783,19.25992038626002,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27392040359718256,0.028598848533248677,0.4211755890460906,0.7981590164377922,0.8513332809310598,0.08333333333333333,1.0,1,19.25992038626002,1.0,1.0,0.0,1.0,1.0,1.0,0.028598848533248677
validation,20260820,0.5,0.0,20.0,4,1,-1.5378385973782294,-9.119943769183385,7.582105171805155,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029362065847175,5.87513849828872,0.5737236357231101,0.49329008763729293,0.7977296597648874,0.08333333333333333,1.0,1,7.582105171805155,0.5,0.0,0.0,0.0,0.0,0.0,5.87513849828872
validation,20260820,0.5,0.0,30.0,0,0,-3.2569797487686096,-22.628466375109436,19.371486626340825,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2220892584837202,0.0347501635396806,0.46646727919263253,0.810246290871042,0.8674750411698299,0.0,0.0,1,19.371486626340825,1.0,1.0,0.0,1.0,1.0,1.0,0.0347501635396806
validation,20260820,0.5,0.0,30.0,1,1,-4.81527658121829,-29.451863865473737,24.636587284255448,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20374881908868892,0.010227521412103998,0.3285359702407473,0.6284076427666274,0.8375552443163504,0.0,0.0,1,24.636587284255448,1.0,1.0,1.0,1.0,1.0,1.0,0.010227521412103998
validation,20260820,0.5,0.0,30.0,2,2,-2.417997779271743,-4.675352549934169,2.2573547706624257,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.7973201030388246,2.640267554882518,0.2321249026453231,0.7962823275877996,0.8492282798812062,0.16666666666666666,1.0,1,2.2573547706624257,0.75,1.0,0.0,1.0,1.0,0.0,2.640267554882518
validation,20260820,0.5,0.0,30.0,3,0,-6.475383693236552,-22.57995720167083,16.104573508434278,0.75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.15132130650515796,0.01957663483963934,0.21944712204191538,0.790856223545494,0.8994402739250157,0.08333333333333333,1.0,1,16.104573508434278,1.0,1.0,1.0,1.0,1.0,1.0,0.01957663483963934
validation,20260820,0.5,0.0,30.0,4,1,-2.610985828011429,-8.08604844179875,5.475062613787321,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.407468838146289,4.230673785532489,0.3924424859027563,0.4609814599597981,0.8307354327125068,0.08333333333333333,1.0,1,5.475062613787321,0.75,0.0,0.0,0.0,1.0,0.0,4.230673785532489
validation,20260820,0.5,10.0,0.0,0,0,-5.4190167182027835,-20.679701435639437,15.260684717436654,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.198540396006727,2.1391382107303034,0.13896377362948387,0.7966893711011028,0.8885486493759398,0.08333333333333333,1.0,1,15.260684717436654,0.75,0.0,0.0,1.0,0.0,0.0,2.1391382107303034
validation,20260820,0.5,10.0,0.0,1,1,-3.539118001826812,-16.806303603237506,13.267185601410695,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32482744605470276,0.05382608175973121,0.2124778389433758,0.7788758197858213,0.8513492965717231,0.08333333333333333,1.0,1,13.267185601410695,0.75,0.0,0.0,1.0,0.0,0.0,0.05382608175973121
validation,20260820,0.5,10.0,0.0,2,2,-2.7213549538548105,-18.304781189058417,15.583426235203607,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3136173700394296,0.05666838487644673,0.26043453043990095,0.7895656433774297,0.8518448492421888,0.08333333333333333,1.0,1,15.583426235203607,1.0,1.0,0.0,1.0,1.0,1.0,0.05666838487644673
validation,20260820,0.5,10.0,0.0,3,0,-5.4850922565449265,-26.206007719703003,20.720915463158075,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19353073008681512,0.03609896350817935,0.1381654232002404,0.7996742451453064,0.8700069099155238,0.08333333333333333,1.0,1,20.720915463158075,1.0,1.0,0.0,1.0,1.0,1.0,0.03609896350817935
validation,20260820,0.5,10.0,0.0,4,1,-3.3985218589685835,-18.38034738111591,14.981825522147327,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2914763437541876,2.1492442876635196,0.22106623126789993,0.7939356956797675,0.8420273621538671,0.08333333333333333,1.0,1,14.981825522147327,0.75,0.0,0.0,1.0,0.0,0.0,2.1492442876635196
validation,20260820,0.5,10.0,10.0,0,0,-3.090467891947628,-7.848310531245804,4.757842639298176,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.4827446221803355,3.386532760107267,0.2977497730153147,0.8106294847701014,0.847930861026751,0.16666666666666666,1.0,1,4.757842639298176,0.5,0.0,0.0,1.0,0.0,0.0,3.386532760107267
validation,20260820,0.5,10.0,10.0,1,1,-2.1114788844463663,-7.836391337352402,5.724912452906036,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2162228119742933,0.9636674908833839,0.41021676626718734,0.7608903780459875,0.8197234029772659,0.16666666666666666,1.0,1,5.724912452906036,0.5,0.0,0.0,1.0,0.0,0.0,0.9636674908833839
validation,20260820,0.5,10.0,10.0,2,2,-2.9460073385156282,-8.345581266584889,5.399573928069261,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.9479328573520966,2.787820957611769,0.32851061205528714,0.7977844179029905,0.8405692635789009,0.16666666666666666,1.0,1,5.399573928069261,0.75,1.0,0.0,1.0,1.0,0.0,2.787820957611769
validation,20260820,0.5,10.0,10.0,3,0,-4.448200244880342,-8.042671686772243,3.5944714418919013,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.419179348275544,6.285233565461495,0.18428748138497558,0.7973222840610746,0.8762480387016568,0.16666666666666666,1.0,1,3.5944714418919013,0.75,1.0,0.0,1.0,1.0,0.0,6.285233565461495
validation,20260820,0.5,10.0,10.0,4,1,-3.7167214788858156,-16.81672854219656,13.100007063310745,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.264675762148116,0.0504200615693442,0.36746771624425306,0.8023396097805925,0.8566625958660069,0.08333333333333333,1.0,1,13.100007063310745,1.0,1.0,0.0,1.0,1.0,1.0,0.0504200615693442
validation,20260820,0.5,10.0,20.0,0,0,-3.754518117870144,-8.150759876265333,4.396241758395189,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.519130524706222,4.352473912581753,0.2657140831306458,0.8012454256670666,0.8600555396253088,0.16666666666666666,1.0,1,4.396241758395189,0.75,1.0,0.0,1.0,1.0,0.0,4.352473912581753
validation,20260820,0.5,10.0,20.0,1,1,-2.4881831740630442,-16.9002748676365,14.412091693573457,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.3744955864619826,5.2339628372564775,0.5386866446005204,0.7994835179127611,0.8430965499364014,0.08333333333333333,1.0,1,14.412091693573457,0.75,0.0,0.0,1.0,0.0,0.0,5.2339628372564775
validation,20260820,0.5,10.0,20.0,2,2,-4.455789224566121,-18.4844031665382,14.028613941972079,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.749493361392546,4.6364514230184035,0.34120059648880624,0.7566509017897411,0.8652466062924974,0.08333333333333333,1.0,1,14.028613941972079,0.75,0.0,0.0,1.0,0.0,0.0,4.6364514230184035
validation,20260820,0.5,10.0,20.0,3,0,-2.8204786251340734,-17.161991620418988,14.341512995284914,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.29701116255537335,0.04634144319885366,0.4978766357690925,0.7992277752022869,0.8437204807265721,0.08333333333333333,1.0,1,14.341512995284914,1.0,1.0,0.0,1.0,1.0,1.0,0.04634144319885366
validation,20260820,0.5,10.0,20.0,4,1,-3.6086622810151905,-16.852479019799006,13.243816738783815,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.251667000245112,8.091928202492385,0.4109640908457587,0.7659468794434038,0.8627037589913762,0.08333333333333333,1.0,1,13.243816738783815,0.25,0.0,0.0,0.0,0.0,0.0,8.091928202492385
validation,20260820,0.5,10.0,30.0,0,0,-2.491530998939231,-25.82045610996856,23.328925111029328,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24802495819656287,0.03742427188305708,0.5602129861709417,0.7946095114480484,0.853333310613834,0.0,0.0,1,23.328925111029328,1.0,1.0,0.0,1.0,1.0,1.0,0.03742427188305708
validation,20260820,0.5,10.0,30.0,1,1,-4.2374630221217995,-8.821793045506425,4.584330023384625,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.2208846630398207,3.105094893158389,0.24557490603856008,0.7994000607280077,0.8686904860513044,0.16666666666666666,1.0,1,4.584330023384625,0.75,1.0,0.0,1.0,1.0,0.0,3.105094893158389
validation,20260820,0.5,10.0,30.0,2,2,-5.135702478722165,-15.92374688396174,10.788044405239575,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.271881310454549,5.180959832538193,0.28068384079616765,0.8170207586359363,0.8710423212789115,0.08333333333333333,1.0,1,10.788044405239575,0.5,0.0,0.0,0.0,0.0,0.0,5.180959832538193
validation,20260820,0.5,10.0,30.0,3,0,-1.9960469175081075,-17.877303967440554,15.881257049932447,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8474484448268846,2.6283028363273417,0.6146790031401741,0.770346277832207,0.8186445179661689,0.08333333333333333,1.0,1,15.881257049932447,0.5,0.0,0.0,0.0,0.0,0.0,2.6283028363273417
validation,20260820,0.5,10.0,30.0,4,1,-3.6167927977923267,-9.415533327713565,5.798740529921238,0.75,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.8964044271061935,4.789364034335503,0.320093878789513,0.7999536826497722,0.8583019900859794,0.16666666666666666,1.0,1,5.798740529921238,0.75,1.0,0.0,1.0,1.0,0.0,4.789364034335503
validation,20260820,0.5,20.0,0.0,0,0,-4.468958378142107,-13.294982102730334,8.826023724588227,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.7995502458353798,1.7191204631633799,0.15360931466458616,0.8093902855744566,0.864631859911118,0.16666666666666666,1.0,1,8.826023724588227,0.75,1.0,0.0,1.0,1.0,0.0,1.7191204631633799
validation,20260820,0.5,20.0,0.0,1,1,-12.862086034506934,-31.01289307838995,18.150807043883017,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.17879216326143701,0.07395500350647755,0.025316819715892225,0.8353752805683884,0.9378816791466179,0.08333333333333333,1.0,1,18.150807043883017,1.0,1.0,0.0,1.0,1.0,1.0,0.07395500350647755
validation,20260820,0.5,20.0,0.0,2,2,-6.4283824175720135,-31.379308695085328,24.950926277513314,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1134630501691625,2.997469742394241,0.1136890551323711,0.8055281570485282,0.8849597701085333,0.08333333333333333,1.0,1,24.950926277513314,0.5,0.0,0.0,0.0,0.0,0.0,2.997469742394241
validation,20260820,0.5,20.0,0.0,3,0,-3.512438015977952,-12.877244929119165,9.364806913141212,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.201182216113719,5.056032252216764,0.20006273008958841,0.7943879201270723,0.8502074547963487,0.16666666666666666,1.0,1,9.364806913141212,0.5,0.0,0.0,1.0,0.0,0.0,5.056032252216764
validation,20260820,0.5,20.0,0.0,4,1,-2.683084351136755,-13.255277353066393,10.572193001929639,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8707521469447396,0.6595957778623417,0.2453188565886657,0.7944632395054367,0.828787122436438,0.16666666666666666,1.0,1,10.572193001929639,0.75,1.0,0.0,1.0,1.0,0.0,0.6595957778623417
validation,20260820,0.5,20.0,10.0,0,0,-4.167094307742522,-13.380365256775665,9.213270949033143,0.75,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.4937815143738105,5.4095124012550535,0.3064381714809121,0.8160210716116977,0.8564722874606047,0.16666666666666666,1.0,1,9.213270949033143,0.75,1.0,0.0,1.0,1.0,0.0,5.4095124012550535
validation,20260820,0.5,20.0,10.0,1,1,-2.2582183094203505,-12.904895018648867,10.646676709228517,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.7246429477237837,2.4946079558809857,0.4942319157624777,0.8027817396499155,0.819792622255629,0.16666666666666666,1.0,1,10.646676709228517,0.5,0.0,0.0,1.0,0.0,0.0,2.4946079558809857
validation,20260820,0.5,20.0,10.0,2,2,-4.754169255075839,-12.891090189072841,8.136920933997002,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1901643108928326,3.0661615320400397,0.25564342248808447,0.8066785023163999,0.8599598301828434,0.16666666666666666,1.0,1,8.136920933997002,0.5,0.0,0.0,1.0,0.0,0.0,3.0661615320400397
validation,20260820,0.5,20.0,10.0,3,0,-5.660689768291762,-12.976307602375972,7.315617834084209,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.607680865998872,5.506975776189468,0.20145934065102356,0.8132603082700444,0.8789455619983823,0.16666666666666666,1.0,1,7.315617834084209,0.75,1.0,0.0,1.0,1.0,0.0,5.506975776189468
validation,20260820,0.5,20.0,10.0,4,1,-4.023389411940585,-13.301308462694607,9.277919050754022,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5147412832542295,1.4272794542027354,0.3181749865574506,0.8100765636442303,0.8456469388286706,0.16666666666666666,1.0,1,9.277919050754022,0.75,1.0,0.0,1.0,1.0,0.0,1.4272794542027354
validation,20260820,0.5,20.0,20.0,0,0,-5.458187765473804,-13.256434891441648,7.798247125967844,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.892813905460668,2.942400102792234,0.2356027592701682,0.8001010449545304,0.8778461653728694,0.16666666666666666,1.0,1,7.798247125967844,0.5,0.0,0.0,1.0,0.0,0.0,2.942400102792234
validation,20260820,0.5,20.0,20.0,1,1,-4.644737725684144,-12.913385984170151,8.268648258486007,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.050545913293995,1.947027405067595,0.2892000433641948,0.8038661180903759,0.8639891812769366,0.16666666666666666,1.0,1,8.268648258486007,0.5,0.0,0.0,1.0,0.0,0.0,1.947027405067595
validation,20260820,0.5,20.0,20.0,2,2,-3.3935244473733355,-12.896017742577097,9.502493295203761,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8057709212546682,1.5620075358662946,0.40252668140767367,0.7990568892676685,0.8492790438245085,0.16666666666666666,1.0,1,9.502493295203761,0.5,0.0,0.0,1.0,0.0,0.0,1.5620075358662946
validation,20260820,0.5,20.0,20.0,3,0,-4.930181172463298,-12.976319827295232,8.046138654831934,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.8127096701951946,1.7510983470402792,0.26857304409511557,0.7835867347277614,0.8766365022544166,0.16666666666666666,1.0,1,8.046138654831934,0.5,0.0,0.0,1.0,0.0,0.0,1.7510983470402792
validation,20260820,0.5,20.0,20.0,4,1,-2.7225315758006547,-12.947298951093709,10.224767375293053,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.8161468178079,6.603820418561571,0.4787260481957788,0.7995908991218725,0.8316613984816773,0.16666666666666666,1.0,1,10.224767375293053,0.5,0.0,0.0,1.0,0.0,0.0,6.603820418561571
validation,20260820,0.5,20.0,30.0,0,0,-3.884044074138599,-12.9194894009383,9.035445326799701,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.388156100088421,8.395823900915689,0.3575701748160781,0.7998772902267705,0.8547647822651911,0.16666666666666666,1.0,1,9.035445326799701,0.5,0.0,0.0,1.0,0.0,0.0,8.395823900915689
validation,20260820,0.5,20.0,30.0,1,1,-3.3326353855726043,-13.414307707984584,10.081672322411979,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.545672345980749,6.348225187815173,0.41828294305725744,0.8061655423269041,0.8308292936232794,0.16666666666666666,1.0,1,10.081672322411979,0.75,1.0,0.0,1.0,1.0,0.0,6.348225187815173
validation,20260820,0.5,20.0,30.0,2,2,-3.931396576430233,-13.43380259815322,9.502406021722987,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.975755366237215,5.831655971871889,0.35883318020513577,0.799805794159311,0.8572881631463994,0.16666666666666666,1.0,1,9.502406021722987,0.75,1.0,0.0,1.0,1.0,0.0,5.831655971871889
validation,20260820,0.5,20.0,30.0,3,0,-3.4360098341063057,-13.016823376832093,9.580813542725787,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.070922978223352,2.9289562728297436,0.4031044283616186,0.7909386078684504,0.8239464033976599,0.16666666666666666,1.0,1,9.580813542725787,0.5,0.0,0.0,1.0,0.0,0.0,2.9289562728297436
validation,20260820,0.5,20.0,30.0,4,1,-3.4498947428062494,-13.416912781494032,9.967018038687783,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.441921405556199,7.308436782641402,0.40591710172269874,0.799399073291493,0.8483585418734793,0.16666666666666666,1.0,1,9.967018038687783,0.25,0.0,0.0,0.0,0.0,0.0,7.308436782641402
validation,20260820,1.0,0.0,0.0,0,0,-4.6543060877342475,-15.46820725456643,10.813901166832181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1678263881389143,0.036746483525692465,0.15531930373570013,0.45705566740378756,0.819023912292351,0.0,0.0,1,10.813901166832181,1.0,1.0,1.0,1.0,1.0,1.0,0.036746483525692465
validation,20260820,1.0,0.0,0.0,1,1,-4.007530864661134,-14.051432244548378,10.043901379887245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22644259502990835,0.043717223342253884,0.17725415075197837,0.687021949151093,0.8521595982882247,0.08333333333333333,1.0,1,10.043901379887245,1.0,1.0,1.0,1.0,1.0,1.0,0.043717223342253884
validation,20260820,1.0,0.0,0.0,2,2,-2.71694288247244,-13.06411350999893,10.34717062752649,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2833959375197672,0.04848569194693934,0.24393438452653027,0.7262062941031869,0.8278887505217591,0.0,0.0,1,10.34717062752649,1.0,1.0,0.0,1.0,1.0,1.0,0.04848569194693934
validation,20260820,1.0,0.0,0.0,3,0,-2.6303944830607713,-10.84104646532203,8.21065198226126,0.5,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30676670978423476,0.046912801742496235,0.23059552903532177,0.7861619457694226,0.8430769301194679,0.08333333333333333,1.0,1,8.21065198226126,0.75,0.0,0.0,1.0,0.0,0.0,0.046912801742496235
validation,20260820,1.0,0.0,0.0,4,1,-4.712532666193731,-16.228143428890473,11.515610762696742,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.21793440412029907,0.04652228479642336,0.15729854080474326,0.5950117586753608,0.8414349991644458,0.0,0.0,1,11.515610762696742,1.0,1.0,0.0,1.0,1.0,1.0,0.04652228479642336
validation,20260820,1.0,0.0,10.0,0,0,-3.0463374135730485,-11.867805451497626,8.821468037924577,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23603530519910323,0.05345530547956138,0.39268229464855375,0.7984263210399123,0.8616267684916304,0.0,0.0,1,8.821468037924577,1.0,1.0,0.0,1.0,1.0,1.0,0.05345530547956138
validation,20260820,1.0,0.0,10.0,1,1,-2.0805472719527387,-5.404613076239494,3.3240658042867555,0.5,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.1950339473031018,1.0827457529036553,0.30259654476114906,0.7324427278788279,0.8422231351368125,0.08333333333333333,1.0,1,3.3240658042867555,0.75,1.0,0.0,1.0,1.0,0.0,1.0827457529036553
validation,20260820,1.0,0.0,10.0,2,2,-4.490631107290556,-8.609578131952185,4.1189470246616295,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2549519003387532,0.08969648806629034,0.1979913804361584,0.800497836033216,0.8968859533335841,0.08333333333333333,1.0,1,4.1189470246616295,0.75,0.0,0.0,1.0,0.0,0.0,0.08969648806629034
validation,20260820,1.0,0.0,10.0,3,0,-2.696429823637099,-6.004165720512683,3.3077358968755837,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.454575975236026,4.29594066164602,0.26081493296745684,0.7752625821689354,0.857854130761814,0.16666666666666666,1.0,1,3.3077358968755837,0.5,0.0,0.0,0.0,1.0,0.0,4.29594066164602
validation,20260820,1.0,0.0,10.0,4,1,-2.7467636316554,-13.019926324941821,10.273162693286421,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23908954593025555,0.04422081576695828,0.4383308824596217,0.4491712975137308,0.7850549116478592,0.0,0.0,1,10.273162693286421,1.0,1.0,0.0,1.0,1.0,1.0,0.04422081576695828
validation,20260820,1.0,0.0,20.0,0,0,-3.0749184292068694,-18.525696837622803,15.450778408415934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20999252637781574,0.0258838745562624,0.4740598419858364,0.68754454037093,0.8386150793559292,0.0,0.0,1,15.450778408415934,1.0,1.0,1.0,1.0,1.0,1.0,0.0258838745562624
validation,20260820,1.0,0.0,20.0,1,1,-4.7008213847091165,-11.10291667525111,6.402095290541994,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17518923986194337,0.056574542210831025,0.2591739872397106,0.8174666873438923,0.8982658142769108,0.0,0.0,1,6.402095290541994,1.0,1.0,0.0,1.0,1.0,1.0,0.056574542210831025
validation,20260820,1.0,0.0,20.0,2,2,-3.444707153399711,-5.695765947098504,2.2510587936987934,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.4153773185059406,3.3542536146680795,0.1811026160746087,0.5229015164761264,0.8319402435540008,0.08333333333333333,1.0,1,2.2510587936987934,0.75,1.0,1.0,1.0,1.0,0.0,3.3542536146680795
validation,20260820,1.0,0.0,20.0,3,0,-1.4307023414635838,-11.743328586187914,10.312626244724331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35577631643553503,0.03731407615260799,0.6459661194534871,0.6386117499089802,0.7955450056629806,0.0,0.0,1,10.312626244724331,1.0,1.0,1.0,1.0,1.0,1.0,0.03731407615260799
validation,20260820,1.0,0.0,20.0,4,1,-3.857517359045076,-11.070187213727415,7.212669854682339,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2544882826984754,0.04407469542544673,0.3302446027964686,0.7987227160379873,0.8952820130897657,0.08333333333333333,1.0,1,7.212669854682339,1.0,1.0,0.0,1.0,1.0,1.0,0.04407469542544673
validation,20260820,1.0,0.0,30.0,0,0,-2.4685997186697763,-6.362903364671096,3.89430364600132,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.36332415003437646,0.10325373037258394,0.33489009414268534,0.5994031980103504,0.8230924745945872,0.08333333333333333,1.0,1,3.89430364600132,0.75,0.0,0.0,0.0,1.0,0.0,0.10325373037258394
