profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
A,20260626.0,30.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.941521790851974,-19.476412843125058,8.534891052273084,137.93210472187207,133.6205125275079,4.311592194364131,32.34545289208007,32.28582538052604,0.05962751155402657,1.0,1.0
A,20260626.0,30.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-14.004545641378575,-25.509236078552167,11.504690437173592,270.0783591612317,278.1053646629233,-8.027005501691598,27.20764487104517,24.653558365181887,2.554086505863282,0.96875,0.9999247652919876
A,20260627.0,0.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.759163834612769,-10.762825833051004,4.003661998438236,86.81713419107237,65.29248503538426,21.52464915568811,26.18241573967832,26.18241573967832,0.0,0.875,0.9932976575290158
A,20260627.0,0.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.268054549480468,-10.766543694117116,3.498489144636649,993.4974308815515,994.0016094490218,-0.5041785674702908,39.264824493449524,39.22629548277589,0.03852901067362602,0.75,0.9608977592400587
A,20260627.0,0.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.437637088799497,-7.768266099441078,1.330629010641582,1025.301987522031,1025.6523049735388,-0.35031745150800475,31.14471895337227,32.0495220743075,-0.9048031209352283,0.59375,0.9544439871914376
A,20260627.0,10.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.10999679277003,-11.044964349361516,3.9349675565914857,67.24000323038749,54.95709646148887,12.28290676889862,25.484781932783896,25.484781932783896,0.0,0.875,0.996642849911668
A,20260627.0,10.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.857206303562414,-17.1220882878282,7.264881984265785,84.06423552655046,70.47655805948105,13.587677467069414,32.3529194945984,32.3529194945984,0.0,0.90625,0.9990904155041311
A,20260627.0,10.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.15261381199224,-19.198262131132463,7.045648319140225,347.8502658418842,354.6954689967601,-6.845203154875868,21.560900808831757,23.695176412349305,-2.134275603517545,0.875,0.994787858648643
A,20260627.0,20.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.212373565363527,-11.129213420120436,3.9168398547569083,89.37609281744207,75.77628907897773,13.599803738464344,23.332334821583828,23.332334821583828,0.0,1.0,1.0
A,20260627.0,20.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.017925752650061,-18.679347696325006,8.661421943674947,80.47420514530091,74.92981548927825,5.544389656022666,26.868549035519298,26.868549035519298,0.0,0.9375,0.9994081440973017
