profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260626.0,2.0,10.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.381211843336175,-19.861814288534674,6.4806024451985,346.34793538740826,342.7932489074339,3.5546864799743503,27.493900660246474,24.26349583456605,3.2304048256804236,16.0,0.875,0.9963570525090787
A,20260626.0,3.0,10.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.618869010688726,-17.43962747746544,3.820758466776713,1245.5805239474896,1244.1302573127987,1.4502666346909336,31.920544176245514,31.920544176245514,0.0,16.0,0.6875,0.9918944738169921
A,20260626.0,0.0,20.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.09166042537913,-9.904639022157284,3.8129785967781533,59.15706670988463,36.32354541880299,22.833521291081638,20.69247135283536,20.69247135283536,0.0,4.0,1.0,1.0000000000000002
A,20260626.0,1.0,20.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.408411918099563,-10.104178450988638,3.695766532889075,105.13240290451972,88.34290765378066,16.789495250739066,24.185727784940372,24.185727784940372,0.0,4.0,1.0,1.0
A,20260626.0,2.0,20.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-8.959807805839397,-13.019220027434457,4.0594122215950605,139.41839688930034,126.48158360427743,12.936813285022907,30.068375027377886,30.068375027377886,0.0,4.0,1.0,1.0
A,20260626.0,3.0,20.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.911761992116896,-16.192441631695814,5.280679639578919,131.37495362987147,126.51373384463457,4.861219785236898,27.16867262672115,27.16867262672115,0.0,4.0,1.0,1.0
A,20260626.0,0.0,20.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.3610485256157,-17.47522089364819,8.114172368032488,81.0223450310025,74.08434285289775,6.938002178104753,42.18360080483876,42.18360080483876,0.0,8.0,1.0,1.0000000000000002
A,20260626.0,1.0,20.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.3113142971795,-18.056598801420456,8.745284504240956,89.80155962002526,85.765539261083,4.0360203589422525,19.759450981254144,19.759450981254144,0.0,8.0,1.0,1.0
A,20260626.0,2.0,20.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.688425593160192,-22.711947045792655,11.023521452632464,160.11988060801826,149.43657162552083,10.683308982497437,27.258413315091886,27.258413315091886,0.0,8.0,1.0,1.0
A,20260626.0,3.0,20.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.32079815614402,-19.015612771945932,5.694814615801912,220.7846336284422,225.19559637053013,-4.410962742087918,40.18034646713547,39.941836420919365,0.23851004621610628,8.0,1.0,1.0
