split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,component_index,component_role,theory_ratio,theory_condition_satisfied,noiseless_candidate_gap,interference_envelope,noise_envelope,candidate_axis_correctness,candidate_all_axis_correct,grid_half_bin_hit,candan_half_bin_hit,local_half_bin_hit
test,20260825,1.0,0.0,20.0,3,0,0,strong_pair,0.027824910928323374,0.0,0.02109544107933381,0.376703416433148,0.0023713114909665964,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,0.0,20.0,3,0,1,weak_pair,0.014168806985988136,0.0,0.02109544107933381,0.7420611979008116,0.0023713114909665964,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,20.0,3,0,2,nuisance,3.439388269872046,1.0,0.023643426731541184,0.0010658443164556315,0.0023713114909665964,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,20.0,3,0,3,nuisance,0.6900506284487394,0.0,0.004670530456124422,0.0010128825547833186,0.0023713114909665964,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,20.0,4,1,0,strong_pair,0.006039693229407486,0.0,0.007408154755588647,0.6109179969055731,0.0023709959457584627,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,0.0,20.0,4,1,1,weak_pair,0.007197502563248753,0.0,0.007408154755588647,0.512262704458567,0.0023709959457584627,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,0.0,20.0,4,1,2,nuisance,5.810016924203253e-06,0.0,1.1621844974755709e-05,0.9977848664529946,0.0023709959457584627,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,0.0,20.0,4,1,3,nuisance,1.4833036983755263e-05,0.0,3.694285040528166e-05,1.2429185036267316,0.0023709959457584627,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,0.0,30.0,0,0,0,strong_pair,0.00911436126735509,0.0,0.018061304201836492,0.9900714680913516,0.0007442167403802483,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,0.0,30.0,0,0,1,weak_pair,0.009040513556845283,0.0,0.018260433670814757,1.0091781486206202,0.0007442167403802483,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,0,0,2,nuisance,2.0163227889258684,1.0,0.003962367204882078,0.00023835589795036916,0.0007442167403802483,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,0,0,3,nuisance,0.29332109025808295,0.0,0.029617599545083584,0.049742435138323896,0.0007442167403802483,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,1,1,0,strong_pair,0.004570976529981189,0.0,0.00881834773095358,0.9638523541641727,0.0007498126937995963,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,0.0,30.0,1,1,1,weak_pair,0.006764117122646831,0.0,0.010951161497021689,0.8087543175907191,0.0007498126937995963,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,1,1,2,nuisance,0.4664481010152792,0.0,0.005595413609720823,0.005248082460604233,0.0007498126937995963,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,1,1,3,nuisance,1.5793741382397803,1.0,0.03008686771032487,0.00877512094347549,0.0007498126937995963,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,2,2,0,strong_pair,0.031122515127848378,0.0,0.0307293741678758,0.4929342088335624,0.0007497694959910737,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,2,2,1,weak_pair,0.03208388308092458,0.0,0.03942419879001957,0.6136428009198257,0.0007497694959910737,0.6666666666666666,0.0,0.0,1.0,0.0
test,20260825,1.0,0.0,30.0,2,2,2,nuisance,5.330963499826963e-06,0.0,1.3468928637361467e-05,1.2625236179318777,0.0007497694959910737,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,0.0,30.0,2,2,3,nuisance,10.229574364824161,1.0,0.02795195193396549,0.0006164629070931754,0.0007497694959910737,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,3,0,0,strong_pair,0.00023160543437240793,0.0,0.0004513691097860484,0.9736857056447356,0.0007497841984634018,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,0.0,30.0,3,0,1,weak_pair,0.005132251367164598,0.0,0.002076476158887175,0.20154702575244518,0.0007497841984634018,0.6666666666666666,0.0,0.0,1.0,1.0
test,20260825,1.0,0.0,30.0,3,0,2,nuisance,10.693370454639002,1.0,0.02309717789077559,0.0003301923154315023,0.0007497841984634018,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,3,0,3,nuisance,0.6178016893427126,0.0,0.010717534896435232,0.007924143925493139,0.0007497841984634018,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,4,1,0,strong_pair,0.009960928394411832,0.0,0.016286689149702993,0.8167788921926878,0.0007497810803762037,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,4,1,1,weak_pair,0.02975558238993254,0.0,0.016286689149702993,0.27292473377659743,0.0007497810803762037,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,4,1,2,nuisance,3.2003127591746225,1.0,0.01055388757454323,0.0008991026957934,0.0007497810803762037,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,0.0,30.0,4,1,3,nuisance,1.00540572655783,1.0,0.00331707893419364,0.0008998409809334128,0.0007497810803762037,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,0,0,0,strong_pair,0.04664089478850436,0.0,0.01770771951230632,0.1714644957539914,0.018365905148509745,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,0.0,0,0,1,weak_pair,1.8876082551155307e-05,0.0,3.804292897252506e-05,0.9893360072961529,0.018365905148509745,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,0,0,2,nuisance,1.8311928785169975e-06,0.0,3.734544447858259e-06,1.0013367410529932,0.018365905148509745,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,0,0,3,nuisance,0.16048606616072159,0.0,0.010833468075677755,0.01538614677364401,0.018365905148509745,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,0.0,1,1,0,strong_pair,0.06729321114159702,0.0,0.026905417611772786,0.18148630478772804,0.01842552253731184,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,1,1,1,weak_pair,0.0024379853004480845,0.0,0.004813952285914441,0.9688553041825356,0.01842552253731184,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,1,1,2,nuisance,0.20489157416958778,0.0,0.007878503331564257,0.0008005080193260239,0.01842552253731184,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,1,1,3,nuisance,0.19736277006320727,0.0,0.008840824730553032,0.003971874721861393,0.01842552253731184,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,2,2,0,strong_pair,0.10468722817426672,0.0,0.06099792662074577,0.27290951297237764,0.018424624364824966,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,2,2,1,weak_pair,1.0846950853176696e-06,0.0,2.174031152758077e-06,0.9837146782767917,0.018424624364824966,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,2,2,2,nuisance,0.5109755155932332,0.0,0.02612805705968768,0.007142214223667365,0.018424624364824966,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,2,2,3,nuisance,0.6459358147902935,0.0,0.024031758017345584,0.0001776558208213618,0.018424624364824966,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,0.0,3,0,0,strong_pair,0.07320042328143558,0.0,0.0383690855361658,0.2436555985649028,0.01842680353164775,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,3,0,1,weak_pair,0.008252983774192627,0.0,0.016636586591551844,0.9894866400628398,0.01842680353164775,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,3,0,2,nuisance,3.6189066905650547e-07,0.0,7.292008534103461e-07,0.9890609762879654,0.01842680353164775,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,3,0,3,nuisance,1.143401451988669,1.0,0.04238792727033569,0.00010908655166996456,0.01842680353164775,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,0.0,4,1,0,strong_pair,8.966646390895054e-08,0.0,1.7267762531144438e-07,0.9444610754540314,0.018427488361674335,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,4,1,1,weak_pair,0.0018659660896398755,0.0,0.00370067072084293,0.9731957628296551,0.018427488361674335,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,4,1,2,nuisance,8.591388743192099e-07,0.0,1.6386644950964192e-06,0.9352393425071495,0.018427488361674335,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,0.0,4,1,3,nuisance,0.43535944120062253,0.0,0.01610280482276749,6.620133339648769e-05,0.018427488361674335,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,0,0,0,strong_pair,0.06752439982267952,0.0,0.009386167099795895,0.06367476835004757,0.0058272718342722175,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,0,0,1,weak_pair,0.00031699638420682423,0.0,0.0005984939963823224,0.9381803355077647,0.0058272718342722175,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,10.0,0,0,2,nuisance,8.908552679631242e-07,0.0,1.7536772166974895e-06,0.97843879234198,0.0058272718342722175,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,10.0,0,0,3,nuisance,1.7051544299449193,1.0,0.020459842768614567,0.00017213866172475503,0.0058272718342722175,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,10.0,1,1,0,strong_pair,0.04544451724122479,0.0,0.027587420160497533,0.2977037455542958,0.005824840898282178,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,1,1,1,weak_pair,0.004245577419036028,0.0,0.008331975108188394,0.9754286242758609,0.005824840898282178,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,10.0,1,1,2,nuisance,1.3427523786716238,1.0,0.021674510134361058,0.002246085088757782,0.005824840898282178,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,1,1,3,nuisance,0.6034394082175228,0.0,0.008579053696479821,0.0012836223373400761,0.005824840898282178,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,2,2,0,strong_pair,0.10458085906781707,0.0,0.01475060580624632,0.06469525674755557,0.005827236267543227,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,2,2,1,weak_pair,0.0003052506063566034,0.0,0.0005978548036156134,0.9734579660641772,0.005827236267543227,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,10.0,2,2,2,nuisance,1.648859568693299,1.0,0.01962162961448155,0.00012282460696516162,0.005827236267543227,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,2,2,3,nuisance,1.963104466914521,1.0,0.023015340369819892,3.4739179436907004e-05,0.005827236267543227,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,3,0,0,strong_pair,0.3101058016356388,0.0,0.04653287415608165,0.06919905709068395,0.0058283592147288215,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,3,0,1,weak_pair,0.007563035757860342,0.0,0.014714986840720368,0.966994414062981,0.0058283592147288215,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,10.0,10.0,3,0,2,nuisance,0.15938852536338027,0.0,0.002685556267285394,0.0025962003988404614,0.0058283592147288215,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,3,0,3,nuisance,1.7715330850759554,1.0,0.021988996048630027,0.00037784608673390536,0.0058283592147288215,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,4,1,0,strong_pair,0.06234055831700543,0.0,0.03129293755701357,0.24515650596705077,0.005827270901670283,0.6666666666666666,0.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,4,1,1,weak_pair,3.696168838642188e-07,0.0,7.034681603536369e-07,0.9457907301473032,0.005827270901670283,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,10.0,4,1,2,nuisance,0.6034908119358994,0.0,0.007443918838012542,0.000340112835402426,0.005827270901670283,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,10.0,4,1,3,nuisance,2.3147681034777996,1.0,0.02732293340010128,7.460180839735136e-05,0.005827270901670283,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,20.0,0,0,0,strong_pair,0.09629668381744892,0.0,0.013366504990168782,0.06755996986031872,0.0018427575249143385,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,20.0,0,0,1,weak_pair,0.0021934665118399153,0.0,0.004226860012494005,0.9616686500297983,0.0018427575249143385,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,10.0,20.0,0,0,2,nuisance,2.3470605479220357e-06,0.0,4.669209993746952e-06,0.9928503699874598,0.0018427575249143385,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,0,0,3,nuisance,13.887422253927145,1.0,0.060577947674642973,0.00033827890384091435,0.0018427575249143385,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,20.0,1,1,0,strong_pair,0.01175619307410503,0.0,0.0063710833762739005,0.2691243606413064,0.001842751591107971,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,20.0,1,1,1,weak_pair,0.009210585817356006,0.0,0.01696596872814557,0.9191610295242949,0.001842751591107971,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,1,1,2,nuisance,4.087905702854759e-08,0.0,7.386344390390771e-08,0.9015959438309235,0.001842751591107971,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,1,1,3,nuisance,0.9499080865531494,0.0,0.0037619392261509788,0.00013740800507022752,0.001842751591107971,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,20.0,2,2,0,strong_pair,0.2765343081294767,0.0,0.040470973776484565,0.0713334437281233,0.0018418777179512447,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,20.0,2,2,1,weak_pair,0.006421916414130632,0.0,0.01279804562586373,0.9945932049392455,0.0018418777179512447,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,2,2,2,nuisance,6.684179738937844e-08,0.0,1.3159829065116852e-07,0.9825593187711207,0.0018418777179512447,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,2,2,3,nuisance,4.87167188547135,1.0,0.01850308524239641,5.717107652705788e-05,0.0018418777179512447,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,20.0,3,0,0,strong_pair,0.27031818757947335,0.0,0.03739814022238541,0.06733153589997082,0.0018427593208980803,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,20.0,3,0,1,weak_pair,0.005970324364725199,0.0,0.0118263303357094,0.9885833560157803,0.0018427593208980803,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,10.0,20.0,3,0,2,nuisance,2.0329093276713563e-06,0.0,3.94131907398778e-06,0.9675362042019011,0.0018427593208980803,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,3,0,3,nuisance,9.058266216514358,1.0,0.04708388970598887,0.0007561866904340342,0.0018427593208980803,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,20.0,4,1,0,strong_pair,0.0060303349417738525,0.0,0.0033984338467069053,0.2799356159281676,0.0018425837506746722,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,20.0,4,1,1,weak_pair,2.675971635513181e-09,0.0,5.32492016959077e-09,0.9931082032687083,0.0018425837506746722,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,4,1,2,nuisance,2.8423888949031165e-05,0.0,5.722919159669923e-05,1.004866802486389,0.0018425837506746722,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,20.0,4,1,3,nuisance,11.681172647344791,1.0,0.043558152473822664,2.1875999593795967e-05,0.0018425837506746722,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,10.0,30.0,0,0,0,strong_pair,0.0019433343984286181,0.0,0.0002532979309168848,0.06458822891972481,0.0005827295940805634,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,0,0,1,weak_pair,0.0005691433424066936,0.0,0.0010962394892057165,0.9624782495347721,0.0005827295940805634,1.0,1.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,0,0,2,nuisance,3.0759076948037083e-06,0.0,5.853530921612175e-06,0.9509300436111835,0.0005827295940805634,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,0,0,3,nuisance,20.929493097541755,1.0,0.026997425690567067,6.223169487052957e-05,0.0005827295940805634,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,1,1,0,strong_pair,0.02639973377455608,0.0,0.011310567986473674,0.21363475184571715,0.0005827111609503091,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,1,1,1,weak_pair,0.001353222888291523,0.0,0.002402588436719172,0.8871455623951149,0.0005827111609503091,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,1,1,2,nuisance,1.5238905814094972e-06,0.0,2.9890750932132584e-06,0.9801553843683767,0.0005827111609503091,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,1,1,3,nuisance,2.5673840008957015e-06,0.0,4.723569053507104e-06,0.9193359788089098,0.0005827111609503091,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,2,2,0,strong_pair,0.054201834053494095,0.0,0.007235962356355152,0.06616746108847035,0.0005827004394004013,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,2,2,1,weak_pair,0.0011712739799576324,0.0,0.0022882122109321723,0.9762221505549595,0.0005827004394004013,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,10.0,30.0,2,2,2,nuisance,1.5341675928887102,1.0,0.005137479945780066,0.0010916537737878128,0.0005827004394004013,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,2,2,3,nuisance,16.720185494324294,1.0,0.023462937019204655,0.0001189346299942895,0.0005827004394004013,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,3,0,0,strong_pair,0.010609993242168377,0.0,0.0027481624900159707,0.12892545121709015,0.0005827599235950472,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,3,0,1,weak_pair,0.000613933381896569,0.0,0.00086904528486903,0.7071856319696481,0.0005827599235950472,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,10.0,30.0,3,0,2,nuisance,1.263207543672772e-05,0.0,2.415782189135599e-05,0.9556267724038165,0.0005827599235950472,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,3,0,3,nuisance,9.282086178340583,1.0,0.015896134028217324,0.00027352032002682223,0.0005827599235950472,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,4,1,0,strong_pair,0.20425169079972244,0.0,0.028170903443558215,0.06837847139298539,0.0005827776749133884,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,10.0,30.0,4,1,1,weak_pair,0.004532751900156741,0.0,0.008908421862632465,0.9820897862397822,0.0005827776749133884,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,10.0,30.0,4,1,2,nuisance,4.9701977338125236e-06,0.0,9.583369705381726e-06,0.9635005665535811,0.0005827776749133884,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260825,1.0,10.0,30.0,4,1,3,nuisance,8.543975155321453,1.0,0.026210574411726917,0.0009510853066170622,0.0005827776749133884,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,0.0,0,0,0,strong_pair,3.043257107627575e-06,0.0,6.152703693841592e-06,0.9936546784994412,0.017220097479976673,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,0,0,1,weak_pair,0.00010541496704662301,0.0,0.00020656386290969844,0.9625452465547998,0.017220097479976673,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,0,0,2,nuisance,0.21274923867461223,0.0,0.0073790230504520715,0.00012196939749371809,0.017220097479976673,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,0.0,0,0,3,nuisance,1.5977550356064842,1.0,0.05519062858535961,5.1207368206786675e-05,0.017220097479976673,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,0.0,1,1,0,strong_pair,0.16516814468857965,0.0,0.02467175049731951,0.057466670200431696,0.017220099890246116,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,0.0,1,1,1,weak_pair,0.0012848973497379807,0.0,0.0023550111917908165,0.8991998741532274,0.017220099890246116,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,1,1,2,nuisance,2.084140415781492e-06,0.0,3.7091593531688995e-06,0.8726334159963197,0.017220099890246116,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,1,1,3,nuisance,0.20056014404745676,0.0,0.006991659001024608,0.00021023013427319936,0.017220099890246116,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,0.0,2,2,0,strong_pair,1.4435124078551152e-06,0.0,2.767556663587698e-06,0.9413986863179702,0.017220251949402444,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,2,2,1,weak_pair,0.00043415439591601657,0.0,0.0008749034657040723,0.9903745967197274,0.017220251949402444,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,2,2,2,nuisance,4.965632872817136e-06,0.0,9.521874145484397e-06,0.9415572482569693,0.017220251949402444,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,2,2,3,nuisance,0.22121073405496397,0.0,0.0076537533431835225,7.943600625029404e-05,0.017220251949402444,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,0.0,3,0,0,strong_pair,0.048870195521686664,0.0,0.006598304691237122,0.050288529594792256,0.017219944852675983,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,0.0,3,0,1,weak_pair,0.0009612051158859272,0.0,0.001811969145220492,0.9253307736536593,0.017219944852675983,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,3,0,2,nuisance,1.4006700785158169e-06,0.0,2.8073552973222795e-06,0.9849272918103003,0.017219944852675983,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,3,0,3,nuisance,1.047738271954028,1.0,0.03626267975020758,8.527378870180036e-05,0.017219944852675983,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,0.0,4,1,0,strong_pair,0.020641405929227148,0.0,0.003261405494827785,0.06178119506320262,0.017220339667767568,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,0.0,4,1,1,weak_pair,1.4825602831837382e-07,0.0,2.9359909747123285e-07,0.9729555769591794,0.017220339667767568,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,4,1,2,nuisance,6.725294527063466e-06,0.0,1.3413502136967655e-05,0.9800223894788866,0.017220339667767568,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,0.0,4,1,3,nuisance,0.13089195057063288,0.0,0.004517308685196841,3.5529258867376365e-05,0.017220339667767568,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,10.0,0,0,0,strong_pair,0.5172966244693304,0.0,0.06376815422142157,0.05619027143355205,0.005445694475599429,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,10.0,0,0,1,weak_pair,0.0007035408542244403,0.0,0.0013986319590925805,0.9885491465449588,0.005445694475599429,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,0,0,2,nuisance,3.335469869519111e-07,0.0,6.704741821064927e-07,0.9996213700383996,0.005445694475599429,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,0,0,3,nuisance,6.454746937345988,1.0,0.07193094541001155,0.00012624708215802847,0.005445694475599429,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,10.0,1,1,0,strong_pair,0.16017005799375034,0.0,0.025880781455900226,0.07534581226968505,0.005445759451260645,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,10.0,1,1,1,weak_pair,0.001959006538009378,0.0,0.0038026064842352353,0.9650988534572829,0.005445759451260645,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,1,1,2,nuisance,5.719960325757324e-06,0.0,1.0839712725625516e-05,0.942088148853456,0.005445759451260645,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,1,1,3,nuisance,2.1559971490771894,1.0,0.02436587192839823,0.00020496043462309044,0.005445759451260645,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,10.0,2,2,0,strong_pair,0.1391724041895118,0.0,0.026435713266173222,0.08952921193278154,0.005445483015275726,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,10.0,2,2,1,weak_pair,2.355597862408496e-07,0.0,4.595946551047212e-07,0.9700916883311225,0.005445483015275726,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,2,2,2,nuisance,7.172196348276927e-08,0.0,1.4200766917592562e-07,0.9845418394179845,0.005445483015275726,0.3333333333333333,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,2,2,3,nuisance,1.2164713030640102,1.0,0.013307981027589233,2.4428602889660914e-05,0.005445483015275726,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,10.0,3,0,0,strong_pair,0.2503387845180161,0.0,0.013373825916811577,0.021265972123346712,0.005445482001831211,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,10.0,3,0,1,weak_pair,0.0007049763205664192,0.0,0.0013373825916811466,0.9430846690581471,0.005445482001831211,0.6666666666666666,0.0,1.0,0.0,0.0
test,20260825,1.0,20.0,10.0,3,0,2,nuisance,1.3594868605785981e-08,0.0,2.7053245982618186e-08,0.9895345640393756,0.005445482001831211,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,3,0,3,nuisance,3.137193254706121,1.0,0.03444096879638958,4.365526198326605e-05,0.005445482001831211,1.0,1.0,0.0,1.0,1.0
test,20260825,1.0,20.0,10.0,4,1,0,strong_pair,0.03959805133769815,0.0,0.0037021545718418647,0.041301154851237136,0.00544552139640612,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,10.0,4,1,1,weak_pair,0.001421998504391362,0.0,0.0023971739498685196,0.8374435331509994,0.00544552139640612,0.6666666666666666,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,4,1,2,nuisance,7.327725478304086e-07,0.0,1.4063337543973015e-06,0.9541522136450958,0.00544552139640612,0.0,0.0,0.0,0.0,0.0
test,20260825,1.0,20.0,10.0,4,1,3,nuisance,3.4194092440545085,1.0,0.03750212942604991,3.819329660067216e-05,0.00544552139640612,1.0,1.0,1.0,1.0,1.0
test,20260825,1.0,20.0,20.0,0,0,0,strong_pair,0.0025178304183193726,0.0,0.00027509284311455495,0.05290695620425889,0.0017219896359809705,1.0,1.0,1.0,1.0,1.0
