profile,seed,snr_db,l_value,sample_index,component_index,delay_resolution_ns,spatial_resolution,gate_pass,grid_delay_error_bins,grid_projected_spatial_error_bins,candan_delay_error_bins,candan_projected_spatial_error_bins,gated_candan_delay_error_bins,gated_candan_projected_spatial_error_bins
D,20260628,20.0,8,47,7,130.20833333333334,0.25,0,5.237631944008172,1.3466796875,5.489505039239063,1.1131366992583924,5.237631944008172,1.3466796875
D,20260628,20.0,8,48,0,130.20833333333334,0.25,0,0.0,0.0234375,0.03365031761006776,0.00394344402388036,0.0,0.0234375
D,20260628,20.0,8,48,1,130.20833333333334,0.25,0,1.0790399392135441,0.501953125,1.0710913103361432,0.001953125,1.0790399392135441,0.501953125
D,20260628,20.0,8,48,2,130.20833333333334,0.25,0,0.3854720600647851,0.4921875,0.8854720600647851,0.15005624305990617,0.3854720600647851,0.4921875
D,20260628,20.0,8,48,3,130.20833333333334,0.25,0,0.36319999000988895,0.80078125,0.5319032747999799,0.80078125,0.36319999000988895,0.80078125
D,20260628,20.0,8,48,4,130.20833333333334,0.25,0,0.993728001252748,0.3935546875,1.030250899871902,1.1064453125,0.993728001252748,0.3935546875
D,20260628,20.0,8,48,5,130.20833333333334,0.25,0,5.095615972299128,0.2705078125,4.595615972299129,1.2294921875,5.095615972299128,0.2705078125
D,20260628,20.0,8,48,6,130.20833333333334,0.25,0,0.026880000518758607,0.0185546875,0.27034290952460077,0.0185546875,0.026880000518758607,0.0185546875
D,20260628,20.0,8,48,7,130.20833333333334,0.25,0,5.237631944008172,0.5556640625,5.565324592745227,0.6619779134456811,5.237631944008172,0.5556640625
D,20260628,20.0,8,49,0,130.20833333333334,0.25,1,0.0,0.005859375,0.01762782944274477,0.0014460600035581805,0.01762782944274477,0.0014460600035581805
D,20260628,20.0,8,49,1,130.20833333333334,0.25,1,0.3854720600647851,0.52734375,0.8854720600647851,0.02734375,0.8854720600647851,0.02734375
D,20260628,20.0,8,49,2,130.20833333333334,0.25,1,0.006271998747252023,0.5126953125,0.3588171073009789,0.0126953125,0.3588171073009789,0.0126953125
D,20260628,20.0,8,49,3,130.20833333333334,0.25,1,0.6368000099901111,0.0703125,0.01883940887734771,0.294178782228701,0.01883940887734771,0.294178782228701
D,20260628,20.0,8,49,4,130.20833333333334,0.25,1,5.237631944008172,0.4345703125,5.523550230470079,1.0654296875,5.523550230470079,1.0654296875
D,20260628,20.0,8,49,5,130.20833333333334,0.25,1,0.07903993921354407,0.11328125,0.5790399392135441,0.61328125,0.5790399392135441,0.61328125
D,20260628,20.0,8,49,6,130.20833333333334,0.25,1,4.095615972299129,0.3916015625,4.325551576725437,0.8916015625,4.325551576725437,0.8916015625
D,20260628,20.0,8,49,7,130.20833333333334,0.25,1,0.026880000518758607,0.9765625,1.4731199994812414,0.0234375,1.4731199994812414,0.0234375
D,20260628,20.0,16,0,0,130.20833333333334,0.25,0,0.0,0.0224609375,0.03001691040883242,0.00810230227766473,0.0,0.0224609375
D,20260628,20.0,16,0,1,130.20833333333334,0.25,0,1.0790399392135441,0.466796875,0.5790399392135441,0.05751974675899785,1.0790399392135441,0.466796875
D,20260628,20.0,16,0,2,130.20833333333334,0.25,0,0.3854720600647851,0.6240234375,0.11452793993521489,0.1240234375,0.3854720600647851,0.6240234375
D,20260628,20.0,16,0,3,130.20833333333334,0.25,0,0.36319999000988895,0.103515625,0.13680000999011105,0.5592716783098819,0.36319999000988895,0.103515625
D,20260628,20.0,16,0,4,130.20833333333334,0.25,0,0.006271998747252023,0.1806640625,0.4542161730353414,0.2837195878923091,0.006271998747252023,0.1806640625
D,20260628,20.0,16,0,5,130.20833333333334,0.25,0,3.0956159722991283,0.0537109375,3.5956159722991288,0.19531153583670147,3.0956159722991283,0.0537109375
D,20260628,20.0,16,0,6,130.20833333333334,0.25,0,4.237631944008172,0.623046875,3.9360938431596244,0.6043233208072589,4.237631944008172,0.623046875
D,20260628,20.0,16,0,7,130.20833333333334,0.25,0,0.4700159843196161,1.021484375,0.9164263923626533,0.021484375,0.4700159843196161,1.021484375
D,20260628,20.0,16,0,8,130.20833333333334,0.25,0,2.619199554435909,0.0498046875,2.1191995544359084,0.0498046875,2.619199554435909,0.0498046875
D,20260628,20.0,16,0,9,130.20833333333334,0.25,0,1.1042559567140413,1.1943359375,1.6042559567140413,1.3056640625,1.1042559567140413,1.1943359375
D,20260628,20.0,16,0,10,130.20833333333334,0.25,0,0.026880000518758607,0.0283203125,0.5268800005187556,1.032702898594644,0.026880000518758607,0.0283203125
D,20260628,20.0,16,0,11,130.20833333333334,0.25,0,0.046784018399193834,0.0263671875,0.4532159816008062,0.0263671875,0.046784018399193834,0.0263671875
D,20260628,20.0,16,0,12,130.20833333333334,0.25,0,1.4557439074851568,0.5947265625,1.371627242478659,0.8176709155402255,1.4557439074851568,0.5947265625
D,20260628,20.0,16,1,0,130.20833333333334,0.25,0,0.0,0.015625,0.02283964521533477,0.012173808235026229,0.0,0.015625
D,20260628,20.0,16,1,1,130.20833333333334,0.25,0,0.07903993921354407,0.4970703125,0.25825011155247063,0.08046978515168624,0.07903993921354407,0.4970703125
D,20260628,20.0,16,1,2,130.20833333333334,0.25,0,0.6145279399352149,0.5107421875,0.11452793993521489,0.06336725951409194,0.6145279399352149,0.5107421875
D,20260628,20.0,16,1,3,130.20833333333334,0.25,0,0.006271998747252023,0.48828125,0.5062719987472518,0.10140396988311817,0.006271998747252023,0.48828125
D,20260628,20.0,16,1,4,130.20833333333334,0.25,0,0.36319999000988895,0.0966796875,0.13680000999011105,0.38584470441328467,0.36319999000988895,0.0966796875
D,20260628,20.0,16,1,5,130.20833333333334,0.25,0,0.23763194400817161,0.5048828125,0.05916345076257569,0.4951171875,0.23763194400817161,0.5048828125
D,20260628,20.0,16,1,6,130.20833333333334,0.25,0,3.0956159722991283,1.115234375,3.5956159722991288,0.04093290287475959,3.0956159722991283,1.115234375
D,20260628,20.0,16,1,7,130.20833333333334,0.25,0,0.10425595671404138,0.2431640625,0.5117739149840547,0.2431640625,0.10425595671404138,0.2431640625
D,20260628,20.0,16,1,8,130.20833333333334,0.25,0,2.619199554435909,0.0556640625,2.211570124249562,0.519642733684039,2.619199554435909,0.0556640625
D,20260628,20.0,16,1,9,130.20833333333334,0.25,0,0.026880000518758607,0.9912109375,0.015446209543213737,1.4912109375,0.026880000518758607,0.9912109375
D,20260628,20.0,16,1,10,130.20833333333334,0.25,0,0.5299840156803839,0.0185546875,0.32597407463574507,0.0185546875,0.5299840156803839,0.0185546875
D,20260628,20.0,16,1,11,130.20833333333334,0.25,0,0.9532159816008061,0.013671875,1.453215981600806,0.013671875,0.9532159816008061,0.013671875
D,20260628,20.0,16,1,12,130.20833333333334,0.25,0,1.4557439074851568,0.6416015625,1.6358708545866705,0.5859838401358326,1.4557439074851568,0.6416015625
D,20260628,20.0,16,2,0,130.20833333333334,0.25,0,0.0,0.0126953125,0.006630872861792918,0.0028891949544562756,0.0,0.0126953125
D,20260628,20.0,16,2,1,130.20833333333334,0.25,0,0.6145279399352149,0.3173828125,0.14730888779859438,0.1826171875,0.6145279399352149,0.3173828125
D,20260628,20.0,16,2,2,130.20833333333334,0.25,0,0.07903993921354407,0.287109375,0.5790399392135441,0.06852834823659792,0.07903993921354407,0.287109375
D,20260628,20.0,16,2,3,130.20833333333334,0.25,0,0.006271998747252023,0.5537109375,0.40220684111749694,0.0537109375,0.006271998747252023,0.5537109375
D,20260628,20.0,16,2,4,130.20833333333334,0.25,0,0.36319999000988895,0.0048828125,0.028712479872105328,0.5048828125,0.36319999000988895,0.0048828125
D,20260628,20.0,16,2,5,130.20833333333334,0.25,0,3.237631944008171,1.4580078125,1.6642392604594323,0.9580078125,3.237631944008171,1.4580078125
D,20260628,20.0,16,2,6,130.20833333333334,0.25,0,4.095615972299129,0.1474609375,4.306200044708858,0.8525390625,4.095615972299129,0.1474609375
D,20260628,20.0,16,2,7,130.20833333333334,0.25,0,0.4700159843196161,0.9697265625,0.02998401568038391,1.4697265625,0.4700159843196161,0.9697265625
D,20260628,20.0,16,2,8,130.20833333333334,0.25,0,0.026880000518758607,0.01171875,0.21633107430726994,0.01171875,0.026880000518758607,0.01171875
D,20260628,20.0,16,2,9,130.20833333333334,0.25,0,1.1042559567140413,0.3427734375,1.6042559567140413,1.1572265625,1.1042559567140413,0.3427734375
D,20260628,20.0,16,2,10,130.20833333333334,0.25,0,0.046784018399193834,0.00390625,0.0933155565389896,0.00390625,0.046784018399193834,0.00390625
D,20260628,20.0,16,2,11,130.20833333333334,0.25,0,3.6191995544359084,1.0126953125,3.57061541897157,0.7164094728377286,3.6191995544359084,1.0126953125
D,20260628,20.0,16,2,12,130.20833333333334,0.25,0,1.4557439074851568,0.2109375,3.420961416213401,1.5129197932133214,1.4557439074851568,0.2109375
D,20260628,20.0,16,3,0,130.20833333333334,0.25,0,0.0,0.01171875,0.004645887252082738,0.005394078526490098,0.0,0.01171875
D,20260628,20.0,16,3,1,130.20833333333334,0.25,0,0.36319999000988895,0.0146484375,0.3913880125582167,0.4853515625,0.36319999000988895,0.0146484375
D,20260628,20.0,16,3,2,130.20833333333334,0.25,0,0.006271998747252023,0.3857421875,0.08608475493205976,0.11301124722612288,0.006271998747252023,0.3857421875
D,20260628,20.0,16,3,3,130.20833333333334,0.25,0,0.07903993921354407,0.662109375,0.06924961950522855,1.162109375,0.07903993921354407,0.662109375
D,20260628,20.0,16,3,4,130.20833333333334,0.25,0,0.6145279399352149,0.3046875,0.18300933170126393,1.1953125,0.6145279399352149,0.3046875
D,20260628,20.0,16,3,5,130.20833333333334,0.25,0,0.09561597229912848,1.0166015625,0.2030321244788098,0.5166015625,0.09561597229912848,1.0166015625
D,20260628,20.0,16,3,6,130.20833333333334,0.25,0,0.10425595671404138,0.2333984375,0.11460672745672444,0.2333984375,0.10425595671404138,0.2333984375
D,20260628,20.0,16,3,7,130.20833333333334,0.25,0,1.2376319440081711,0.3486328125,1.7376319440081713,0.3486328125,1.2376319440081711,0.3486328125
D,20260628,20.0,16,3,8,130.20833333333334,0.25,0,0.026880000518758607,0.0341796875,0.03707445411098992,0.0341796875,0.026880000518758607,0.0341796875
D,20260628,20.0,16,3,9,130.20833333333334,0.25,0,0.046784018399193834,1.021484375,0.10583488126160026,0.478515625,0.046784018399193834,1.021484375
D,20260628,20.0,16,3,10,130.20833333333334,0.25,0,2.619199554435909,0.1142578125,2.1191995544359084,0.1142578125,2.619199554435909,0.1142578125
D,20260628,20.0,16,3,11,130.20833333333334,0.25,0,0.4700159843196161,0.9794921875,0.02998401568038391,1.4794921875,0.4700159843196161,0.9794921875
D,20260628,20.0,16,3,12,130.20833333333334,0.25,0,1.4557439074851568,0.7373046875,1.3534970899572014,0.6763649813872306,1.4557439074851568,0.7373046875
D,20260628,20.0,16,4,0,130.20833333333334,0.25,0,0.0,0.0126953125,0.021553149086930845,0.0021812556295675023,0.0,0.0126953125
D,20260628,20.0,16,4,1,130.20833333333334,0.25,0,0.006271998747252023,0.2919921875,0.707754421715066,0.7919921875,0.006271998747252023,0.2919921875
D,20260628,20.0,16,4,2,130.20833333333334,0.25,0,1.0790399392135441,0.3564453125,0.5790399392135441,0.1435546875,1.0790399392135441,0.3564453125
D,20260628,20.0,16,4,3,130.20833333333334,0.25,0,0.3854720600647851,0.576171875,0.19296145265058573,0.076171875,0.3854720600647851,0.576171875
D,20260628,20.0,16,4,4,130.20833333333334,0.25,0,0.36319999000988895,0.1142578125,0.09786767052636242,0.6142578125,0.36319999000988895,0.1142578125
D,20260628,20.0,16,4,5,130.20833333333334,0.25,0,4.095615972299129,0.1943359375,4.434394195427004,0.3056640625,4.095615972299129,0.1943359375
D,20260628,20.0,16,4,6,130.20833333333334,0.25,0,6.026880000518761,0.01171875,5.86996252513831,0.01171875,6.026880000518761,0.01171875
D,20260628,20.0,16,4,7,130.20833333333334,0.25,0,5.237631944008172,0.3291015625,5.467436348896945,0.9261296244116264,5.237631944008172,0.3291015625
D,20260628,20.0,16,4,8,130.20833333333334,0.25,0,0.046784018399193834,1.017578125,0.22240539568161916,0.017578125,0.046784018399193834,1.017578125
D,20260628,20.0,16,4,9,130.20833333333334,0.25,0,3.6191995544359084,0.03125,3.639696733777285,0.03125,3.6191995544359084,0.03125
D,20260628,20.0,16,4,10,130.20833333333334,0.25,0,1.1042559567140413,0.2548828125,1.3866980465422996,0.2548828125,1.1042559567140413,0.2548828125
D,20260628,20.0,16,4,11,130.20833333333334,0.25,0,0.5299840156803839,0.0400390625,0.02998401568038391,1.4599609375,0.5299840156803839,0.0400390625
D,20260628,20.0,16,4,12,130.20833333333334,0.25,0,1.4557439074851568,0.396484375,1.2631223070537627,0.896484375,1.4557439074851568,0.396484375
D,20260628,20.0,16,5,0,130.20833333333334,0.25,0,0.0,0.0009765625,0.010650026230024423,0.005442944374408398,0.0,0.0009765625
D,20260628,20.0,16,5,1,130.20833333333334,0.25,0,0.006271998747252023,0.390625,1.493728001252748,0.890625,0.006271998747252023,0.390625
D,20260628,20.0,16,5,2,130.20833333333334,0.25,0,1.0790399392135441,0.4814453125,0.8209364672858185,0.0185546875,1.0790399392135441,0.4814453125
