profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260626.0,11.0,0.0,8.0,0.6419195571509573,1.1439282226091296,0.4156055632905717,source-trained-feature-controller,-7.759797120967461,-9.890302271596667,2.1305051506292063,815.5048033354734,828.0546043727072,-12.549801037233806,23.15533911677768,25.2323535195546,-2.0770144027769213,8.0,0.75,0.9761294159783365
A,20260626.0,12.0,0.0,8.0,0.6419195571509573,1.1048976237854702,0.19507341275217147,source-trained-feature-controller,-8.055511031467894,-11.01856165394474,2.963050622476846,1541.9856729328067,1549.494742340125,-7.509069407318293,52.6263534969683,52.00400544641514,0.6223480505531569,8.0,0.75,0.9757104006170622
A,20260626.0,13.0,0.0,8.0,0.6419195571509573,1.111352554291251,0.03948143238619742,source-trained-feature-controller,-7.284095269109674,-9.229020474120757,1.9449252050110832,1583.9275183779346,1599.8577858132617,-15.930267435327096,45.367633481197004,45.29835434065397,0.0692791405430313,8.0,0.625,0.9665305184307302
A,20260626.0,14.0,0.0,8.0,0.6419195571509573,1.130474727771257,0.10911762161114534,source-trained-feature-controller,-7.250944866639576,-9.643867568035033,2.392922701395457,1081.1223206854118,1080.6091797613042,0.5131409241075744,37.306230932214696,37.00100688036818,0.30522405184651547,8.0,0.5,0.9569318780127777
A,20260626.0,15.0,0.0,8.0,0.6419195571509573,1.137035993386406,0.09549437845612835,source-trained-feature-controller,-6.878284154945012,-9.903806883665059,3.0255227287200466,673.3673418244247,672.4581768724482,0.909164951976436,29.048038669779828,29.432234322360447,-0.38419565258061894,8.0,0.625,0.9435761941462214
A,20260626.0,16.0,0.0,8.0,0.6419195571509573,1.134311249429395,0.1146890275132343,source-trained-feature-controller,-8.157807672392273,-11.254011225386735,3.096203552994462,1275.5685042403486,1275.8747308310049,-0.3062265906562516,47.937014563690795,48.0908884314603,-0.15387386776950507,8.0,0.625,0.9536029597173403
A,20260626.0,17.0,0.0,8.0,0.6419195571509573,1.1268843234477055,0.573399914755876,source-trained-feature-controller,-7.689873048920446,-14.702413942965398,7.012540894044952,80.62445701694189,52.64745941284579,27.9769976040961,37.37238166698986,36.162700172670334,1.2096814943195255,8.0,0.75,0.9509715130213766
A,20260626.0,18.0,0.0,8.0,0.6419195571509573,1.1228231399079258,0.472704260904114,source-trained-feature-controller,-8.435529847750892,-13.14163190374594,4.706102055995048,183.3171706566928,196.47622439147017,-13.159053734777359,26.28099529881468,26.780533912784065,-0.4995386139693849,8.0,0.75,0.9782606145082858
A,20260626.0,19.0,0.0,8.0,0.6419195571509573,1.103873895664439,0.6226931791974185,source-trained-feature-controller,-6.299574328496963,-10.423460658132583,4.123886329635621,903.8763131170862,916.8721621615834,-12.995849044497277,19.24359519198735,21.004930284900567,-1.7613350929132174,8.0,0.75,0.9463446650514727
A,20260626.0,20.0,0.0,8.0,0.6419195571509573,1.1298608215405732,0.3451416778467485,source-trained-feature-controller,-7.309659834510499,-13.638149774294961,6.328489939784462,143.30238825541795,120.86411116412306,22.438277091294893,20.97512979478062,20.90621115981089,0.06891863496973016,8.0,0.75,0.9667182683192195
A,20260626.0,21.0,0.0,8.0,0.6419195571509573,1.127928385053763,0.02189237647184673,source-trained-feature-controller,-6.805687783773884,-9.72593778278753,2.920249999013647,1115.185579631908,1116.9956257856725,-1.8100461537644605,36.68128512150957,36.67782530543859,0.003459816070979116,8.0,0.5,0.9232270587629403
A,20260626.0,22.0,0.0,8.0,0.6419195571509573,1.0363081685807536,0.35575473873804875,source-trained-feature-controller,-7.574570163247159,-10.17037948026919,2.595809317022031,1303.093797447864,1295.8456869694423,7.248110478421722,33.08616697375122,33.978670125685355,-0.892503151934136,8.0,0.625,0.9695365860959558
A,20260626.0,23.0,0.0,8.0,0.6419195571509573,1.1283028414951726,0.11306297471847965,source-trained-feature-controller,-7.352465091967261,-10.069827516165988,2.7173624241987273,2014.7090348585762,2010.6113257497882,4.097709108787967,40.420409392800096,40.55294287826767,-0.13253348546757593,8.0,0.625,0.9658005526009766
A,20260626.0,24.0,0.0,8.0,0.6419195571509573,1.060729124955186,0.7614523915492211,source-trained-feature-controller,-7.1959296276596465,-13.134893965918888,5.938964338259241,67.66754035411563,64.52416416538148,3.143376188734152,24.26925691321772,23.821674720949787,0.4475821922679337,8.0,0.875,0.9948792916550574
A,20260626.0,25.0,0.0,8.0,0.6419195571509573,1.133476919089769,0.1493161551078284,source-trained-feature-controller,-8.474368527869242,-11.273205562347933,2.798837034478691,931.9513763404232,939.4071688310295,-7.4557924906063135,37.612916289224295,37.642404838943726,-0.02948854971943149,8.0,0.75,0.9783631567148686
A,20260626.0,26.0,0.0,8.0,0.6419195571509573,1.0893613884196764,0.37140932503154833,source-trained-feature-controller,-7.902883206263517,-12.174091945239278,4.271208738975761,1969.0335880720927,1967.3018492453334,1.7317388267592833,43.743961130262484,42.85383721412825,0.890123916134236,8.0,0.625,0.9484035037896577
A,20260626.0,27.0,0.0,8.0,0.6419195571509573,1.1493581182541803,0.10567442604838449,source-trained-feature-controller,-7.990783319231134,-11.324638309268432,3.333854990037297,1163.1876056841534,1163.5213453192391,-0.3337396350857489,44.69177295134578,44.674506020852256,0.0172669304935269,8.0,0.75,0.9649697406795226
A,20260626.0,28.0,0.0,8.0,0.6419195571509573,1.0530541808887812,0.35305626567403275,source-trained-feature-controller,-7.348264529765547,-7.031369253888789,-0.3168952758767585,1470.4344593236658,1459.8441463325462,10.590312991119617,37.620890546123746,36.635377981091736,0.9855125650320105,8.0,0.625,0.9416958727430398
A,20260626.0,29.0,0.0,8.0,0.6419195571509573,1.111446280792058,0.1253288565019318,source-trained-feature-controller,-8.877698612101353,-10.96252158927812,2.084822977176767,835.2334174146972,832.4808512533507,2.7525661613465218,55.073392846674196,54.696895104902325,0.3764977417718711,8.0,0.625,0.9822881192896732
A,20260626.0,30.0,0.0,8.0,0.6419195571509573,1.148319561482431,0.17182725849342367,source-trained-feature-controller,-8.146196597317617,-9.951877622229869,1.8056810249122517,175.7615633375029,174.28679953116537,1.4747638063375348,31.78179888652936,32.04525881395698,-0.26345992742761837,8.0,0.75,0.9779648926726754
A,20260626.0,31.0,0.0,8.0,0.6419195571509573,1.1138799082496376,0.5344331256024893,source-trained-feature-controller,-7.000841900297013,-11.201657839636656,4.200815939339643,121.90586337056136,133.87820792535828,-11.97234455479692,19.1997474806639,21.36293978580572,-2.1631923051418234,8.0,0.875,0.9812901213451956
A,20260626.0,32.0,0.0,8.0,0.6419195571509573,1.1424526310562046,0.4669653019306542,source-trained-feature-controller,-5.991865528805436,-9.259352274664467,3.2674867458590313,1474.9620665722368,1490.4358853254455,-15.473818753208661,29.131367796203676,36.20314461079455,-7.071776814590876,8.0,0.625,0.8925883950268325
A,20260626.0,33.0,0.0,8.0,0.6419195571509573,1.1304227183622861,0.31969311792914484,source-trained-feature-controller,-8.099991744159075,-10.707268706733732,2.607276962574657,379.4102683570826,382.4312458427177,-3.0209774856351146,24.87896128128744,26.116304482563585,-1.2373432012761434,8.0,0.75,0.9772972805275683
A,20260626.0,34.0,0.0,8.0,0.6419195571509573,1.135071829142895,0.12357086980830895,source-trained-feature-controller,-5.895395225084343,-9.513675822719955,3.6182805976356125,1942.0633929979545,1943.3691476344716,-1.305754636517122,34.6826753092289,34.697093681222164,-0.014418371993265566,8.0,0.625,0.9132148235137044
A,20260626.0,35.0,0.0,8.0,0.6419195571509573,1.1610471828359186,0.27127018864568997,source-trained-feature-controller,-7.383586388639506,-10.491266373909697,3.1076799852701917,1436.3533247828436,1418.1275545889173,18.225770193926337,27.688528601475582,28.010450667668195,-0.321922066192613,8.0,0.625,0.9642712663708879
