protocol,split,threshold,is_tau_zero,gated_gain_db,increment_db,pass_rate
primary_ac_only_zero_shot_d,validation,0.07228667567655066,0,3.4622691021698584,-4.013846628694644,0.34
primary_ac_only_zero_shot_d,test,0.07228667567655066,0,2.3495435443328443,-2.788777513107096,0.23244444444444445
primary_ac_only_zero_shot_d,validation,0.0742063828833089,0,3.3781483657464695,-4.097967365118032,0.33
primary_ac_only_zero_shot_d,test,0.0742063828833089,0,2.2644136203981304,-2.87390743704181,0.2232222222222222
primary_ac_only_zero_shot_d,validation,0.07553981142454438,0,3.295998555097028,-4.180117175767474,0.32
primary_ac_only_zero_shot_d,test,0.07553981142454438,0,2.220834095477154,-2.917486961962786,0.21877777777777777
primary_ac_only_zero_shot_d,validation,0.07742747478193578,0,3.2247668489709342,-4.251348881893568,0.31
primary_ac_only_zero_shot_d,test,0.07742747478193578,0,2.1554059835754296,-2.9829150738645107,0.21122222222222223
primary_ac_only_zero_shot_d,validation,0.07881581991911561,0,3.1396904908427974,-4.336425240021705,0.3
primary_ac_only_zero_shot_d,test,0.07881581991911561,0,2.1126669984282884,-3.025654059011652,0.20666666666666667
primary_ac_only_zero_shot_d,validation,0.08054308842464089,0,3.058342034312368,-4.417773696552134,0.29
primary_ac_only_zero_shot_d,test,0.08054308842464089,0,2.0508374069958015,-3.0874836504441387,0.20066666666666666
primary_ac_only_zero_shot_d,validation,0.08336574147567749,0,2.9609590289728756,-4.515156701891627,0.28
primary_ac_only_zero_shot_d,test,0.08336574147567749,0,1.9581530155326121,-3.1801680419073284,0.191
primary_ac_only_zero_shot_d,validation,0.08475909133759357,0,2.87264290125461,-4.603472829609892,0.27
primary_ac_only_zero_shot_d,test,0.08475909133759357,0,1.9185911839512442,-3.219729873488696,0.18655555555555556
primary_ac_only_zero_shot_d,validation,0.08652396806440982,0,2.7808106107106667,-4.695305120153836,0.26
primary_ac_only_zero_shot_d,test,0.08652396806440982,0,1.8496901855431716,-3.2886308718967685,0.17933333333333334
primary_ac_only_zero_shot_d,validation,0.08852393038120553,0,2.6713576562721713,-4.804758074592331,0.25
primary_ac_only_zero_shot_d,test,0.08852393038120553,0,1.7808310978753707,-3.3574899595645693,0.1721111111111111
primary_ac_only_zero_shot_d,validation,0.09111124834310347,0,2.5757945978584824,-4.90032113300602,0.24
primary_ac_only_zero_shot_d,test,0.09111124834310347,0,1.708553339220103,-3.4297677182198374,0.16355555555555557
