split,seed,snr_db,n_targets,sample_index,method,measurement_nmse_db,angle_bin_rmse,delay_bin_rmse,doppler_bin_rmse,normalized_joint_bin_rmse,matched_fraction_within_half_bin,wall_clock_ms,fft_support_ms,final_ls_ms,local_update_ms,accepted_newton_updates,derivative_evaluations,trial_score_evaluations,gate_pass,residual_reduction_fraction,grid_ls_ms,gate_decision_ms
test,20260703,10.0,8,3,axiswise_quadratic_peak_joint_ls,-6.983773927958796,17.836893936416033,2.1178242062708477,6.7534339241192365,0.28544486476994374,0.375,18.23410001816228,1.7665000050328672,14.633100014179945,1.8344999989494681,,,,,,,
test,20260703,10.0,8,3,axiswise_candan_joint_ls,-11.333801063460644,17.79680527998023,2.1954214977898356,6.879128657240545,0.29046922182678353,0.375,18.205500033218414,1.7665000050328672,14.717700018081814,1.7213000101037323,,,,,,,
test,20260703,10.0,8,3,one_step_fixed_support_newton_joint_ls,-7.460810520443683,17.80820658200337,2.1068858958181247,6.714602357042335,0.2841216615018381,0.5,76.05279999552295,1.7665000050328672,14.829599997028708,59.45669999346137,4,8,25,,,,
test,20260703,10.0,8,3,cartesian_local_joint_ls,-10.418029731698384,17.809635608980994,2.203917467145071,6.8492029853878025,0.2900776690438554,0.375,18.837900017388165,1.7665000050328672,14.631199999712408,2.44020001264289,,,,,,,
test,20260703,10.0,8,4,grid_fft_topL_joint_ls,-5.717313711860057,20.368229201584306,1.698939840865453,4.176157960259004,0.23157689983708565,0.625,16.500100027769804,1.6823000041767955,14.817800023593009,,,,,,,,
test,20260703,10.0,8,4,axiswise_quadratic_peak_joint_ls,-6.2760641510775725,20.372814746943085,1.6975695968423912,4.174231677646348,0.23152834607636083,0.625,18.146999995224178,1.6823000041767955,14.718699967488647,1.7460000235587358,,,,,,,
test,20260703,10.0,8,4,axiswise_candan_joint_ls,-16.58268738973904,20.350279088360384,1.8704322124802295,4.16386731427529,0.23637732977994363,0.75,18.037900037597865,1.6823000041767955,14.557700022123754,1.7979000112973154,,,,,,,
test,20260703,10.0,8,4,one_step_fixed_support_newton_joint_ls,-6.928239604141824,20.51852569970638,1.6965219036693333,4.175111167622262,0.23229791725172674,0.75,75.30590001260862,1.6823000041767955,14.891200000420213,58.73240000801161,4,8,25,,,,
test,20260703,10.0,8,4,cartesian_local_joint_ls,-12.381749526378524,20.328403619803687,1.856509223277638,4.179349398844156,0.23610035147575353,0.75,19.05360003001988,1.6823000041767955,14.879300026223063,2.4919999996200204,,,,,,,
test,20260703,10.0,8,5,grid_fft_topL_joint_ls,-5.376728349848961,17.138082545425657,1.9442440573991653,4.4176287315704625,0.22748819619165286,0.125,16.587399994023144,1.6733999946154654,14.913999999407679,,,,,,,,
test,20260703,10.0,8,5,axiswise_quadratic_peak_joint_ls,-5.9547424461338245,17.13951534920047,1.9470595311077328,4.430535267814561,0.22783370246070705,0.125,18.282399978488684,1.6733999946154654,14.81610001064837,1.7928999732248485,,,,,,,
test,20260703,10.0,8,5,axiswise_candan_joint_ls,-13.433124230252103,17.11785669238718,1.9231901167295995,4.450228336089114,0.22731660437698684,0.5,18.000899988692254,1.6733999946154654,14.649299962911755,1.6782000311650336,,,,,,,
test,20260703,10.0,8,5,one_step_fixed_support_newton_joint_ls,-5.949992620548766,17.05736360034871,1.918002272656938,4.370911928650509,0.225356499846988,0.125,74.23570001265034,1.6733999946154654,14.948400028515607,57.61389998951927,4,8,24,,,,
test,20260703,10.0,8,5,cartesian_local_joint_ls,-11.366170772269797,17.09005272367386,1.947478099612499,4.406412254342459,0.22716304379677235,0.5,19.089500012341887,1.6733999946154654,14.947700023185462,2.4683999945409596,,,,,,,
test,20260703,10.0,8,6,grid_fft_topL_joint_ls,-4.889469162095404,16.03019937403386,1.856254531572861,5.580687452188808,0.24404479715558852,0.75,16.42509998055175,1.7141999560408294,14.71090002451092,,,,,,,,
test,20260703,10.0,8,6,axiswise_quadratic_peak_joint_ls,-5.512228980685431,16.032412178069755,1.8540304642465097,5.5793727382477085,0.24395825642138116,0.75,18.56709993444383,1.7141999560408294,15.093300025910139,1.759599952492863,,,,,,,
test,20260703,10.0,8,6,axiswise_candan_joint_ls,-16.694662605806418,16.11797893050616,1.804532654060588,5.545506216563012,0.24209135066516246,0.75,18.376599939074367,1.7141999560408294,14.78929998120293,1.8731000018306077,,,,,,,
test,20260703,10.0,8,6,one_step_fixed_support_newton_joint_ls,-5.950705431280843,16.253347104040465,2.1152781133409078,4.950769089028898,0.23986980989385115,0.5,76.22219994664192,1.7141999560408294,14.610199956223369,59.897800034377724,3,8,28,,,,
test,20260703,10.0,8,6,cartesian_local_joint_ls,-11.973359879315865,16.320144003534242,2.1710277723649796,5.021984751312515,0.24351044110307143,0.625,18.88559991493821,1.7141999560408294,14.747499953955412,2.42390000494197,,,,,,,
test,20260703,10.0,8,7,grid_fft_topL_joint_ls,-4.103159968360509,6.391586828054177,0.3800211193236557,0.754968597930351,0.06011801280438751,0.875,16.55999996000901,1.8466999754309654,14.713299984578043,,,,,,,,
test,20260703,10.0,8,7,axiswise_quadratic_peak_joint_ls,-4.810148857966518,6.396968503111367,0.37081455363830157,0.7505113468180924,0.059873372167043915,0.875,18.665799929294735,1.8466999754309654,14.986699970904738,1.832399982959032,,,,,,,
test,20260703,10.0,8,7,axiswise_candan_joint_ls,-25.153170370006727,6.475333401168709,0.3623283383155647,0.9064424375443325,0.06224468639145267,0.875,18.612900050356984,1.8466999754309654,15.018100035376847,1.748100039549172,,,,,,,
test,20260703,10.0,8,7,one_step_fixed_support_newton_joint_ls,-5.156773612241402,6.390274012458135,0.3665725667195741,0.7490896635219564,0.05971009252415147,0.875,73.42560001416132,1.8466999754309654,14.803800033405423,56.77510000532493,5,8,21,,,,
test,20260703,10.0,8,7,cartesian_local_joint_ls,-13.283384374335652,6.46706235172293,0.4037009896212451,0.8907033887644279,0.06296065742940976,0.875,18.990099953953177,1.8466999754309654,14.705099980346859,2.438299998175353,,,,,,,
test,20260703,10.0,8,8,grid_fft_topL_joint_ls,-7.06146477993628,17.449616995616505,1.2283595405635188,4.433463705859041,0.20898200035005965,0.5,16.370899975299835,1.658499997574836,14.712399977725,,,,,,,,
test,20260703,10.0,8,8,axiswise_quadratic_peak_joint_ls,-7.520063007432646,17.46973375972405,1.2280321305737332,4.433552613542544,0.2090788840837133,0.5,18.970699980854988,1.658499997574836,15.525299997534603,1.7868999857455492,,,,,,,
test,20260703,10.0,8,8,axiswise_candan_joint_ls,-14.568808469895316,17.59408393189956,1.197727180849626,4.436557779043872,0.2090908364658605,0.75,18.344900046940893,1.658499997574836,14.854300010483712,1.832100038882345,,,,,,,
test,20260703,10.0,8,8,one_step_fixed_support_newton_joint_ls,-12.471016703342471,17.66272025169279,1.1815858336437066,4.439676854763304,0.20914992875245406,0.5,72.9369000182487,1.658499997574836,14.932800026144832,56.34559999452904,6,8,18,,,,
test,20260703,10.0,8,8,cartesian_local_joint_ls,-11.182049561302653,17.553044470877694,1.2256463565766649,4.459031723727491,0.20997729489434652,0.75,18.988800002261996,1.658499997574836,14.826800033915788,2.5034999707713723,,,,,,,
test,20260703,10.0,8,9,grid_fft_topL_joint_ls,-5.22879635921106,2.729409640186357,0.37159487515921097,1.8504216488856613,0.06586263593009048,0.875,16.48430002387613,1.6917000175453722,14.792600006330758,,,,,,,,
test,20260703,10.0,8,9,axiswise_quadratic_peak_joint_ls,-5.873053877476803,2.7267609915968603,0.37157313347136983,1.8481471782171035,0.065793058326311,0.875,18.267400038894266,1.6917000175453722,14.820200041867793,1.755499979481101,,,,,,,
test,20260703,10.0,8,9,axiswise_candan_joint_ls,-17.15975875604613,2.896033514582154,0.41002737689183716,1.7907113076898933,0.06557531541098813,0.875,18.284999998286366,1.6917000175453722,14.81459999922663,1.7786999815143645,,,,,,,
test,20260703,10.0,8,9,one_step_fixed_support_newton_joint_ls,-7.578884070024339,2.7231293705669604,0.36562006735647734,1.847019943390862,0.06562246575427709,0.875,71.56930002383888,1.6917000175453722,14.977800019551069,54.89979998674244,6,8,16,,,,
test,20260703,10.0,8,9,cartesian_local_joint_ls,-13.062796428250767,2.879060289649093,0.4366397252586616,1.7632599267945852,0.06547426384597235,0.875,18.75549997203052,1.6917000175453722,14.559999981429428,2.5037999730557203,,,,,,,
test,20260703,10.0,8,10,grid_fft_topL_joint_ls,-6.792749283925756,0.13831928886247546,0.216351366489706,0.14152758718337097,0.014267857409056851,1.0,16.369500081054866,1.61800003843382,14.751500042621046,,,,,,,,
test,20260703,10.0,8,10,axiswise_quadratic_peak_joint_ls,-7.478751857639859,0.13282167254941027,0.18764991234701936,0.13244139473985375,0.012480190602326583,1.0,18.29210005234927,1.61800003843382,14.918700035195798,1.7553999787196517,,,,,,,
test,20260703,10.0,8,10,axiswise_candan_joint_ls,-43.23091083812563,0.00232070990034672,0.002105308198363691,0.0013850438454166445,0.00013969918434323796,1.0,18.454200064297765,1.61800003843382,14.927000040188432,1.9091999856755137,,,,,,,
test,20260703,10.0,8,10,one_step_fixed_support_newton_joint_ls,-10.859352094072594,0.09537112048785126,0.11115823488171196,0.10520679771868367,0.007722074257485534,1.0,67.80030007939786,1.61800003843382,15.19390003522858,50.98840000573546,8,8,8,,,,
test,20260703,10.0,8,10,cartesian_local_joint_ls,-15.161250627442282,0.0727740346417637,0.06378775286995973,0.041284630673125086,0.004228684385574648,1.0,18.860500131268054,1.61800003843382,14.85180004965514,2.390700043179095,,,,,,,
test,20260703,10.0,8,11,grid_fft_topL_joint_ls,-5.7016578353279845,11.278954469891145,0.9776067566348565,1.0753270951658591,0.11237021209096665,0.75,16.440300038084388,1.6891999985091388,14.751100039575249,,,,,,,,
test,20260703,10.0,8,11,axiswise_quadratic_peak_joint_ls,-6.377506526645702,11.280561160720357,0.9754053117727701,1.0838701121899321,0.11238547888665947,0.75,18.200699996668845,1.6891999985091388,14.794600021559745,1.7168999765999615,,,,,,,
test,20260703,10.0,8,11,axiswise_candan_joint_ls,-23.70905854549025,11.337166302722883,0.9843299237162357,1.1365048907491677,0.1135389254629339,0.875,18.07700004428625,1.6891999985091388,14.671100012492388,1.7167000332847238,,,,,,,
test,20260703,10.0,8,11,one_step_fixed_support_newton_joint_ls,-8.375726241980917,11.376476869397143,1.0051235116159978,1.2222085815841786,0.11534552810285617,0.75,72.53519998630509,1.6891999985091388,14.658799977041781,56.18720001075417,5,8,20,,,,
test,20260703,10.0,8,11,cartesian_local_joint_ls,-15.505210374670881,11.357123130123975,0.9673031705713567,1.1110503048389313,0.1128408458031246,0.875,18.700399959925562,1.6891999985091388,14.628799981437624,2.3823999799788,,,,,,,
test,20260703,10.0,8,12,grid_fft_topL_joint_ls,-3.69351954391957,28.58911342865541,1.9348695366214372,5.754092390316615,0.3111973594511373,0.375,16.63840003311634,1.7735000001266599,14.86490003298968,,,,,,,,
test,20260703,10.0,8,12,axiswise_quadratic_peak_joint_ls,-4.325910312846906,28.60445995952765,1.9282050600166403,5.76664722694748,0.31134876202377965,0.375,18.337099987547845,1.7735000001266599,14.810900029260665,1.7526999581605196,,,,,,,
test,20260703,10.0,8,12,axiswise_candan_joint_ls,-11.221302096983855,28.748386759397167,1.831441157087748,5.9493126002870245,0.31322632170066605,0.625,18.2683999883011,1.7735000001266599,14.75370000116527,1.7411999870091677,,,,,,,
test,20260703,10.0,8,12,one_step_fixed_support_newton_joint_ls,-4.468195388741175,28.58885149948428,1.934525505366267,5.752990760727039,0.31116764456292023,0.375,78.69219995336607,1.7735000001266599,15.185099968221039,61.73359998501837,2,8,32,,,,
test,20260703,10.0,8,12,cartesian_local_joint_ls,-10.322625297084667,28.721464380897963,1.831418816601499,5.913852999103243,0.3124182613157787,0.625,19.403600017540157,1.7735000001266599,14.978800027165562,2.651299990247935,,,,,,,
test,20260703,10.0,8,13,grid_fft_topL_joint_ls,-5.9943872073943165,15.434615086290412,0.9947426744026301,1.8750549774365917,0.14778009703766246,0.75,16.93749998230487,1.6769000212661922,15.260599961038679,,,,,,,,
test,20260703,10.0,8,13,axiswise_quadratic_peak_joint_ls,-6.4996468862255865,15.434465042117914,1.007629107135156,1.871674167776079,0.1480780163702736,0.75,18.2817000313662,1.6769000212661922,14.806599996518344,1.7982000135816634,,,,,,,
test,20260703,10.0,8,13,axiswise_candan_joint_ls,-15.948908572262656,10.953332119982894,0.9843486161818377,3.2474197467579553,0.14630865406199683,0.75,18.319800030440092,1.6769000212661922,14.899300003889948,1.7436000052839518,,,,,,,
test,20260703,10.0,8,13,one_step_fixed_support_newton_joint_ls,-8.591762974412319,10.946555578711944,1.0379157392100016,3.1933064143054897,0.14656041650407506,0.625,70.6291000242345,1.6769000212661922,14.711800031363964,54.24039997160435,6,8,16,,,,
test,20260703,10.0,8,13,cartesian_local_joint_ls,-12.185434856855204,10.9104296880924,0.9631431310601498,3.243549543929309,0.14547549546737235,0.75,18.77940003760159,1.6769000212661922,14.672799967229366,2.4297000491060317,,,,,,,
test,20260703,10.0,8,14,grid_fft_topL_joint_ls,-4.3902765452809085,1.752915530243462,1.483779458181433,1.662793585214897,0.10718036138139662,0.875,16.332300030626357,1.748700044117868,14.583599986508489,,,,,,,,
test,20260703,10.0,8,14,axiswise_quadratic_peak_joint_ls,-5.098747851814035,1.751031493499908,1.4813356126164012,1.6591961147704701,0.10699182436180453,0.875,18.32150004338473,1.748700044117868,14.865699980873615,1.7071000183932483,,,,,,,
test,20260703,10.0,8,14,axiswise_candan_joint_ls,-12.650938916921726,1.9213875299948318,1.4333265011859833,1.6795508936366466,0.10490566711117713,0.875,18.681000045035034,1.748700044117868,15.130500018130988,1.8017999827861786,,,,,,,
test,20260703,10.0,8,14,one_step_fixed_support_newton_joint_ls,-6.638062591487632,1.9560744002320645,1.419585134931836,1.7061164795592763,0.10463319699027858,0.75,73.59179999912158,1.748700044117868,14.90049995481968,56.94260000018403,5,8,20,,,,
test,20260703,10.0,8,14,cartesian_local_joint_ls,-10.191614019014425,1.9045254788011885,1.393775599756934,1.647264071630423,0.10227214428613067,0.875,19.313400029204786,1.748700044117868,14.899400004651397,2.6652999804355204,,,,,,,
test,20260703,10.0,8,15,grid_fft_topL_joint_ls,-4.68834436773446,10.81053512605158,2.234923602141225,1.5849452193146618,0.17057982098415694,0.625,16.433399985544384,1.6459999606013298,14.787400024943054,,,,,,,,
test,20260703,10.0,8,15,axiswise_quadratic_peak_joint_ls,-5.4740892145140565,10.813323803576179,2.2619791522906154,1.5816012823977768,0.1719478811051087,0.625,18.619799928274006,1.6459999606013298,15.249999996740371,1.7237999709323049,,,,,,,
test,20260703,10.0,8,15,axiswise_candan_joint_ls,-18.74836041634733,10.85940735717082,2.374331250605559,1.4960085685111453,0.17721328542750436,0.75,18.029999977443367,1.6459999606013298,14.639500004705042,1.7445000121369958,,,,,,,
test,20260703,10.0,8,15,one_step_fixed_support_newton_joint_ls,-5.424036265738932,10.809911503688555,2.2323467217515853,1.5846961095958878,0.1704432868645308,0.625,74.49969998560846,1.6459999606013298,14.906600001268089,57.94710002373904,4,8,24,,,,
test,20260703,10.0,8,15,cartesian_local_joint_ls,-14.456270328170318,10.857497798290032,2.4190263942445314,1.47315225063476,0.17936727169285968,0.75,18.78539996687323,1.6459999606013298,14.660999993793666,2.4784000124782324,,,,,,,
test,20260703,10.0,8,16,grid_fft_topL_joint_ls,-5.256633518728937,20.964680485554016,2.400946553729606,4.474902939558031,0.2624866030347448,0.5,16.381199995521456,1.642199989873916,14.73900000564754,,,,,,,,
test,20260703,10.0,8,16,axiswise_quadratic_peak_joint_ls,-5.751067403231282,20.957876699944663,2.4037134639572915,4.48148733562964,0.262662002915651,0.5,18.444799992721528,1.642199989873916,14.973299985285848,1.8293000175617635,,,,,,,
test,20260703,10.0,8,16,axiswise_candan_joint_ls,-15.032214363340087,20.899763814425526,2.449282662391312,4.491385257640939,0.2641844979690859,0.625,18.29609996639192,1.642199989873916,14.90049995481968,1.7534000216983259,,,,,,,
test,20260703,10.0,8,16,one_step_fixed_support_newton_joint_ls,-7.228650157692159,20.964204361426663,2.39841372167026,4.4745836079273955,0.2623884966254678,0.5,75.65209997119382,1.642199989873916,14.82489996124059,59.185000020079315,4,8,26,,,,
test,20260703,10.0,8,16,cartesian_local_joint_ls,-12.379969277856695,20.92152988937841,2.466241193007121,4.5061965899778755,0.2651504787285866,0.625,18.8266999903135,1.642199989873916,14.721399988047779,2.4631000123918056,,,,,,,
test,20260703,10.0,8,17,grid_fft_topL_joint_ls,-4.782037711090844,16.54021846785882,0.22419350939325103,1.009813792822741,0.1337538386572119,0.875,16.668399970512837,1.6811999958008528,14.987199974711984,,,,,,,,
test,20260703,10.0,8,17,axiswise_quadratic_peak_joint_ls,-5.338210261025939,16.539989304954013,0.20905070949044569,1.009993797355764,0.13365760226713383,0.875,18.14230001764372,1.6811999958008528,14.689800038468093,1.7712999833747745,,,,,,,
test,20260703,10.0,8,17,axiswise_candan_joint_ls,-19.304505199958303,16.715998960030937,0.04272211038050189,1.0552252585251014,0.1347191809030873,0.875,18.256999959703535,1.6811999958008528,14.852799999061972,1.7229999648407102,,,,,,,
test,20260703,10.0,8,17,one_step_fixed_support_newton_joint_ls,-5.035602132876163,16.540077833318183,0.20122997166867654,1.0063576475114104,0.13358457805305618,0.875,72.65369995729998,1.6811999958008528,15.040599973872304,55.93189998762682,5,8,20,,,,
test,20260703,10.0,8,17,cartesian_local_joint_ls,-14.34217382987087,16.698426668021156,0.07902079973666142,1.073541277109385,0.13479153770812702,0.875,18.75260000815615,1.6811999958008528,14.585400000214577,2.486000012140721,,,,,,,
test,20260703,10.0,8,18,grid_fft_topL_joint_ls,-5.0059950565020745,14.963359305267423,3.066100892261536,1.2278061132393017,0.22772929975900044,0.625,16.283700009807944,1.6432999982498586,14.640400011558086,,,,,,,,
test,20260703,10.0,8,18,axiswise_quadratic_peak_joint_ls,-5.5685279420578055,14.97849598353319,3.070202147039585,1.224294226719801,0.22798726603795072,0.625,18.346099997870624,1.6432999982498586,14.978699968196452,1.7241000314243138,,,,,,,
test,20260703,10.0,8,18,axiswise_candan_joint_ls,-19.79004521197573,15.095411252378788,3.1585042239130763,1.273233543068377,0.233368012666564,0.75,18.26089998940006,1.6432999982498586,14.86200001090765,1.7555999802425504,,,,,,,
test,20260703,10.0,8,18,one_step_fixed_support_newton_joint_ls,-5.636369455154886,14.963279761517535,3.0650734891792286,1.2233998568903726,0.2276517844715966,0.625,77.17000000411645,1.6432999982498586,14.91389999864623,60.61280000722036,3,8,28,,,,
test,20260703,10.0,8,18,cartesian_local_joint_ls,-13.576666804881219,15.06793875553914,3.1712464702211176,1.243756330194845,0.2337790760549899,0.75,18.739799968898296,1.6432999982498586,14.628599979914725,2.467899990733713,,,,,,,
test,20260703,10.0,8,19,grid_fft_topL_joint_ls,-6.152214667234908,17.83751176672421,1.776367039332307,1.7740865009620062,0.18660032586949474,0.375,16.41929999459535,1.659700006712228,14.75959998788312,,,,,,,,
test,20260703,10.0,8,19,axiswise_quadratic_peak_joint_ls,-6.69783267740331,17.835009407568002,1.7888490938078738,1.7869761265915765,0.18717075398325414,0.375,18.012900021858513,1.659700006712228,14.64430004125461,1.7088999738916755,,,,,,,
test,20260703,10.0,8,19,axiswise_candan_joint_ls,-15.340794097033413,16.063005031141223,2.03909615106608,2.089290954299452,0.1904021425509184,0.5,18.025900004431605,1.659700006712228,14.619999972637743,1.7462000250816345,,,,,,,
test,20260703,10.0,8,19,one_step_fixed_support_newton_joint_ls,-8.895493088193197,16.120151819664926,2.0865674766796607,2.1591019503732825,0.19344225178210592,0.375,71.06710004154593,1.659700006712228,14.766300038900226,54.64109999593347,6,8,16,,,,
test,20260703,10.0,8,19,cartesian_local_joint_ls,-13.258482045869668,17.75340124345121,1.8541114255074471,1.8200020743820364,0.18947469979081694,0.625,19.68450000276789,1.659700006712228,15.426700003445148,2.598099992610514,,,,,,,
test,20260703,20.0,2,0,grid_fft_topL_joint_ls,-3.2527796187300546,0.277263786252079,0.22170019365442806,0.24231467508838653,0.015938266086880724,1.0,5.5541000328958035,1.6563999815844,3.8977000513114035,,,,,,,,
test,20260703,20.0,2,0,axiswise_quadratic_peak_joint_ls,-3.929139514834417,0.248684120666642,0.1957002450588449,0.22276038889541924,0.014206958418227875,1.0,7.224200002383441,1.6563999815844,3.94249998498708,1.6253000358119607,,,,,,,
test,20260703,20.0,2,0,axiswise_candan_joint_ls,-58.70591806132104,0.0002578965968805892,0.000487272549978478,0.0002689557214749047,3.165722555076693e-05,1.0,7.157299958635122,1.6563999815844,3.9376000058837235,1.5632999711669981,,,,,,,
test,20260703,20.0,2,0,one_step_fixed_support_newton_joint_ls,-3.2527796187300546,0.277263786252079,0.22170019365442806,0.24231467508838653,0.015938266086880724,1.0,21.831999998539686,1.6563999815844,3.938900015782565,16.23670000117272,0,2,10,,,,
test,20260703,20.0,2,0,cartesian_local_joint_ls,-15.111411650304449,0.05548242325204387,0.08043523227357137,0.03904282474773267,0.005191267667310903,1.0,6.298799999058247,1.6563999815844,3.919400041922927,0.7229999755509198,,,,,,,
test,20260703,20.0,2,1,grid_fft_topL_joint_ls,-5.0516383273290515,0.17536661185371627,0.16838294240812893,0.19350949611074975,0.01221468429783514,1.0,5.640099989250302,1.6585999983362854,3.981499990914017,,,,,,,,
test,20260703,20.0,2,1,axiswise_quadratic_peak_joint_ls,-5.405109132583026,0.16925696058956344,0.16163980302406109,0.1838621871060789,0.011697084240936347,1.0,7.312600035220385,1.6585999983362854,4.0342999855056405,1.6197000513784587,,,,,,,
test,20260703,20.0,2,1,axiswise_candan_joint_ls,-56.5157118813685,0.001254148282019262,9.587299590498998e-05,0.00020439376031451662,1.314168690757771e-05,1.0,7.113500032573938,1.6585999983362854,3.887200029566884,1.567700004670769,,,,,,,
test,20260703,20.0,2,1,one_step_fixed_support_newton_joint_ls,-16.27025771219744,0.1086606599379107,0.07277158600071965,0.08949644715054009,0.0054063741999320816,1.0,19.24140000483021,1.6585999983362854,3.9775000186637044,13.605299987830222,2,2,3,,,,
test,20260703,20.0,2,1,cartesian_local_joint_ls,-16.74755421684488,0.05204677716571593,0.07593931499663029,0.05203657397087817,0.005033503713748346,1.0,6.309799966402352,1.6585999983362854,3.9735999889671803,0.6775999790988863,,,,,,,
test,20260703,20.0,2,2,grid_fft_topL_joint_ls,-5.340804481720825,0.23167108086636376,0.1598845331408725,0.22005386247112624,0.01226459694123215,1.0,5.730199976824224,1.6819000011309981,4.048299975693226,,,,,,,,
test,20260703,20.0,2,2,axiswise_quadratic_peak_joint_ls,-5.783795459373349,0.20175659830519013,0.15114129616680863,0.2071827320813897,0.011560116220094447,1.0,7.318800024222583,1.6819000011309981,4.009200027212501,1.6276999958790839,,,,,,,
test,20260703,20.0,2,2,axiswise_candan_joint_ls,-56.6590396599222,0.0006940988641901559,0.0011186289172699147,0.0005152424679948521,7.194906677015581e-05,1.0,7.265899970661849,1.6819000011309981,4.027999995741993,1.5559999737888575,,,,,,,
test,20260703,20.0,2,2,one_step_fixed_support_newton_joint_ls,-18.836324602004357,0.09593085685687092,0.020984747248865853,0.0876114282503546,0.003126932435252134,1.0,19.01469996664673,1.6819000011309981,3.9619000162929296,13.370899949222803,2,2,3,,,,
test,20260703,20.0,2,2,cartesian_local_joint_ls,-15.21847138295257,0.09064730288312264,0.03468751013408105,0.020396424001769102,0.0023680956167076534,1.0,6.2609000015072525,1.6819000011309981,3.867999999783933,0.7110000005923212,,,,,,,
test,20260703,20.0,2,3,grid_fft_topL_joint_ls,-7.259165549471291,36.195871997472196,2.1089886358512455,8.416031088757823,0.40805456585601557,0.0,5.600199976470321,1.7025999841280282,3.8975999923422933,,,,,,,,
test,20260703,20.0,2,3,axiswise_quadratic_peak_joint_ls,-7.903788640997046,36.195871543897326,2.131917766395039,8.416079118620171,0.4085206985162007,0.0,7.151899975724518,1.7025999841280282,3.84930003201589,1.5999999595806003,,,,,,,
test,20260703,20.0,2,3,axiswise_candan_joint_ls,-11.505532730535286,36.198314373352794,2.2602202541999312,8.443900696407956,0.41177577768925167,0.5,7.234299962874502,1.7025999841280282,3.961100010201335,1.5705999685451388,,,,,,,
test,20260703,20.0,2,3,one_step_fixed_support_newton_joint_ls,-10.065056556601313,36.19996867424458,2.4192649557600063,8.46437002192382,0.4157063945484731,0.0,20.412799960467964,1.7025999841280282,3.9761000080034137,14.734099968336523,1,2,6,,,,
test,20260703,20.0,2,3,cartesian_local_joint_ls,-11.184842030580576,36.195871997472196,2.2153002533592048,8.416031088757823,0.4102490930523217,0.5,6.2383999465964735,1.7025999841280282,3.80619999486953,0.7295999675989151,,,,,,,
test,20260703,20.0,2,4,grid_fft_topL_joint_ls,-4.853075392501046,41.22266502065405,2.323043492349385,5.886948757607769,0.3982984400798255,0.5,5.635200010146946,1.6445000073872507,3.990700002759695,,,,,,,,
test,20260703,20.0,2,4,axiswise_quadratic_peak_joint_ls,-5.480940395097464,41.23111296042043,2.3200263546864535,5.886260998712117,0.3982731890831756,0.5,7.151000027079135,1.6445000073872507,3.8736999849788845,1.632800034713,,,,,,,
test,20260703,20.0,2,4,axiswise_candan_joint_ls,-12.643961003870212,41.37702169571129,2.665561900493745,5.81584368083839,0.40654861498299694,0.5,7.124700001440942,1.6445000073872507,3.9475999656133354,1.5326000284403563,,,,,,,
test,20260703,20.0,2,4,one_step_fixed_support_newton_joint_ls,-8.305080636252454,41.2224530376142,2.313839690191958,5.886675953519016,0.3980838318611074,0.5,20.351700019091368,1.6445000073872507,4.039300023578107,14.66789998812601,1,2,6,,,,
test,20260703,20.0,2,4,cartesian_local_joint_ls,-10.634051674580952,41.381473570350494,2.631061239694219,5.886948757607769,0.4066977650669895,0.5,6.290399993304163,1.6445000073872507,3.9351999876089394,0.7106999983079731,,,,,,,
test,20260703,20.0,2,5,grid_fft_topL_joint_ls,-3.558117780492714,0.23314531578589753,0.29621270719495424,0.156810660509489,0.019237281487513195,1.0,5.574100010562688,1.6444000066258013,3.929700003936887,,,,,,,,
test,20260703,20.0,2,5,axiswise_quadratic_peak_joint_ls,-4.3446931684609,0.21085904233150815,0.26099354409964015,0.14897583371286086,0.01704323446634241,1.0,7.3735000332817435,1.6444000066258013,3.9677000022493303,1.761400024406612,,,,,,,
test,20260703,20.0,2,5,axiswise_candan_joint_ls,-55.5268965088827,0.00015623504324795498,0.0002843679820574813,0.0011605170438578902,4.040548859441401e-05,1.0,7.2746999794617295,1.6444000066258013,3.9949999772943556,1.6352999955415726,,,,,,,
test,20260703,20.0,2,5,one_step_fixed_support_newton_joint_ls,-4.123362925609852,0.21879419092028343,0.23548731285378488,0.10047559200706242,0.01514591702449942,1.0,20.42710001114756,1.6444000066258013,3.898700000718236,14.884000003803521,1,2,6,,,,
test,20260703,20.0,2,5,cartesian_local_joint_ls,-14.000403247078005,0.07030189885371937,0.07121425206859221,0.04110067269740713,0.004664950072408516,1.0,6.391800008714199,1.6444000066258013,3.9200999890454113,0.8273000130429864,,,,,,,
test,20260703,20.0,2,6,grid_fft_topL_joint_ls,-4.827457888139086,0.12155449841202708,0.2371823592060411,0.17050182362913777,0.015780978538516035,1.0,5.704000010155141,1.7271999968215823,3.976800013333559,,,,,,,,
test,20260703,20.0,2,6,axiswise_quadratic_peak_joint_ls,-5.486762431199191,0.11759352741628702,0.21455040994537053,0.1591880427501177,0.014331885460765626,1.0,7.326299964915961,1.7271999968215823,3.8497999776154757,1.749299990478903,,,,,,,
test,20260703,20.0,2,6,axiswise_candan_joint_ls,-62.63859404897821,0.00023173279864037785,0.00014396057948263492,0.00018915191580718042,1.0916645147017716e-05,1.0,7.269799942150712,1.7271999968215823,3.96169995656237,1.5808999887667596,,,,,,,
